country_iso3_code,eci_pre_raw,coi_pre_raw,baseline_log_gdp_pc,baseline_trade_open,baseline_wgi,baseline_rents,baseline_export_value,nexus_exposure_pre,z_eci_pre_raw,z_coi_pre_raw,z_baseline_log_gdp_pc,z_baseline_trade_open,z_baseline_wgi,z_baseline_rents,z_nexus_exposure_pre,exposed_top_tercile_pre,exposed_top_quartile_pre,exposure_tercile_threshold,exposure_quartile_threshold,us_export_market_dependence_pre,china_export_market_dependence_pre,china_import_dependence_pre,wb_income_id,wb_income_name,wb_region,eci_pre_regime,coi_pre_regime,us_export_value_pre_baci_thousand_usd,china_import_value_pre_baci_thousand_usd,us_export_share_list1_pre,us_export_competition_share_list1_pre,china_import_share_list1_pre,us_export_share_list2_pre,us_export_competition_share_list2_pre,china_import_share_list2_pre,us_export_share_list3_pre,us_export_competition_share_list3_pre,china_import_share_list3_pre,us_export_share_list4a_pre,us_export_competition_share_list4a_pre,china_import_share_list4a_pre,us_tariffed_export_share_pre,us_china_competition_tariffed_share_pre,china_tariffed_import_share_pre,tariff_weighted_us_diversion_2012,tariff_weighted_us_diversion_2013,tariff_weighted_us_diversion_2014,tariff_weighted_us_diversion_2015,tariff_weighted_us_diversion_2016,tariff_weighted_us_diversion_2017,tariff_weighted_us_diversion_2018,tariff_weighted_us_diversion_2019,tariff_weighted_us_diversion_2020,tariff_weighted_us_diversion_2021,tariff_weighted_us_diversion_2022,tariff_weighted_us_covered_basket_2012,tariff_weighted_us_covered_basket_2013,tariff_weighted_us_covered_basket_2014,tariff_weighted_us_covered_basket_2015,tariff_weighted_us_covered_basket_2016,tariff_weighted_us_covered_basket_2017,tariff_weighted_us_covered_basket_2018,tariff_weighted_us_covered_basket_2019,tariff_weighted_us_covered_basket_2020,tariff_weighted_us_covered_basket_2021,tariff_weighted_us_covered_basket_2022,tariff_weighted_china_network_2012,tariff_weighted_china_network_2013,tariff_weighted_china_network_2014,tariff_weighted_china_network_2015,tariff_weighted_china_network_2016,tariff_weighted_china_network_2017,tariff_weighted_china_network_2018,tariff_weighted_china_network_2019,tariff_weighted_china_network_2020,tariff_weighted_china_network_2021,tariff_weighted_china_network_2022
KIR,-0.6883333333333335,-0.9536666666666666,7.445842567951853,107.240054738097,0.18164868888888894,0.08294556674704824,112401521.0,0.1462674019305758,-0.685081277895888,-0.8645159264179124,-0.9192928924710326,0.32423124980336465,0.2249023543871699,-0.6415092513885169,-0.4634245355412388,0,0,0.26917599908681505,0.317817685580497,0.026490466942013246,0.034781110873333236,0.17796141439963667,LMC,Lower-middle income,East Asia & Pacific,low,low,11397.945999999993,63287.19500000001,0.0314029387400151,0.0021894851221554,0.4413431974667232,0.0011747730687616,0.0002546678366729,0.0349202867973529,0.9397272104991554,0.02808438666083,0.310976556948053,0.012757035346544,0.0054207107417253,0.1672081848468714,0.9850619576544762,0.0359492503613838,0.9544482260590006,0.0,0.0,0.0,0.0,0.0,0.0,0.001053028106327969,0.006415055794466665,0.008087563471330021,0.008038688210543973,0.008038688210543973,0.0,0.0,0.0,0.0,0.0,0.0,0.029443985508381527,0.19389741475145728,0.2441480306778197,0.24403300822797383,0.24403300822797383,0.0,0.0,0.0,0.0,0.0,0.0,0.06567785039187642,0.18870730730509505,0.2108582389479538,0.2093506241665476,0.2093506241665476
KNA,0.5830000000000001,-0.371,9.946592156388709,,0.6569084777777778,0.0,73706336.66666667,0.5147241294976324,0.5959458992682414,-0.2010485651939089,0.8393021816123916,,0.7492858518735732,-0.6524528039822401,1.7228105828753488,1,1,0.26917599908681505,0.317817685580497,0.5748004498469339,0.005567629485850004,0.021673388238533004,HIC,High income,Latin America & Caribbean,middle,middle,124334.49900000008,23690.954999999994,0.8640428188800596,0.1099720294448296,0.3623131275206086,0.0002711154206685,5.9754622946140985e-05,0.0150384397758553,0.0911681479490257,0.0411652514866349,0.3603843323327405,0.0434780374190432,0.0093941735958864,0.2059692401593774,0.9989601196687972,0.1605912091502971,0.943705139788582,0.0,0.0,0.0,0.0,0.0,0.0,0.014604770606233688,0.03608793220514604,0.03858852347350295,0.03850382190829414,0.03850382190829414,0.0,0.0,0.0,0.0,0.0,0.0,0.10843112284823266,0.23621721760889008,0.24252338846034988,0.2421313733688667,0.2421313733688667,0.0,0.0,0.0,0.0,0.0,0.0,0.055544729450138705,0.17565534549436435,0.20173876762560944,0.1998816679192544,0.1998816679192544
KOR,1.7636666666666667,0.9093333333333332,10.34314750807982,72.82668013819473,0.8189935611111109,0.036153493845181565,518936509840.0,0.3651598584380333,1.7856150816267484,1.2568336627588355,1.1181706822051756,-0.2895278404982005,0.9281243416339162,-0.6476828364377641,0.8353721474043485,1,1,0.26917599908681505,0.317817685580497,0.11354385622654091,0.2698742807390187,0.2323181677981386,HIC,High income,East Asia & Pacific,high,high,210769890.15100044,276029157.1180011,0.4161255359205477,0.0427595878396004,0.1927587631702771,0.0434510419084949,0.0038693946886997,0.1277127044406029,0.2802478741659083,0.0514433701614059,0.3307107854804473,0.1028498944819377,0.0184296772927951,0.2269648976076032,0.8426743464768888,0.1165020299825013,0.8781471506989306,0.0,0.0,0.0,0.0,0.0,0.0,0.006984941360205345,0.02271489332813868,0.026066483190878544,0.025900313969386128,0.025900313969386128,0.0,0.0,0.0,0.0,0.0,0.0,0.06251806386079509,0.17525572040670795,0.19359719019906443,0.19266985508488305,0.19266985508488305,0.0,0.0,0.0,0.0,0.0,0.0,0.04406186985905773,0.15664269731987973,0.18186433540789684,0.17981793059340206,0.17981793059340206
KWT,-0.04033333333333333,-1.072,10.26700025611069,97.56590242627306,-0.13343961666666646,35.47855290141327,39409838242.66666,0.2316863837228903,-0.032140315020411425,-0.9992590117923525,1.064621865147644,0.1516937119601358,-0.12275404648480695,4.028465355391598,0.04340832650701499,0,0,0.26917599908681505,0.317817685580497,0.07708946679794214,0.1480943204134032,0.11460245869961516,HIC,High income,"Middle East, North Africa, Afghanistan & Pakistan",middle,low,11108793.74899998,15249522.293000003,0.0019690145027644,0.0002765324122306,0.1264576545381495,0.0002528726397726,2.389203205351601e-05,0.0221975128463783,0.9908942194548256,0.0036159750266412,0.2944207569086243,0.0006476237800929,0.0001077982295299,0.2724931790753505,0.9937637303774556,0.0040241977004554,0.7155691033685027,0.0,0.0,0.0,0.0,0.0,0.0,0.000134124499344712,0.0007928083357721235,0.0009881566861959313,0.0009871847349460716,0.0009871847349460716,0.0,0.0,0.0,0.0,0.0,0.0,0.027140404796038447,0.19578052902940868,0.24833343766365173,0.24832759843284763,0.24832759843284763,0.0,0.0,0.0,0.0,0.0,0.0,0.02548140843752455,0.10882263458259497,0.13366287521691378,0.1312059695039393,0.1312059695039393
LAO,-1.063,-0.805,7.711459725445235,80.4451063120467,-0.6273295388888877,4.949412190961887,4504641700.0,0.2567226063340218,-1.0626047564308854,-0.6952330642291794,-0.7325036885780188,-0.15365397249322144,-0.6676933214730488,0.000555605556832886,0.19196055804413537,0,0,0.26917599908681505,0.317817685580497,0.011816205304396145,0.3341820847695902,0.19002425250700508,LMC,Lower-middle income,East Asia & Pacific,low,low,211014.005,4296753.924999997,0.0066058269449935,0.0015785615578968,0.3910069562571001,2.872795101917525e-05,6.651884095979517e-06,0.09661751458108,0.2223664159163274,0.0841598157064481,0.2442990888755632,0.4000965243989371,0.0594763734424151,0.218057285884716,0.6290974952112773,0.1452214025908562,0.9499808455984596,0.0,0.0,0.0,0.0,0.0,0.0,0.0024768237107229076,0.019956600301018233,0.026433247678788536,0.02589698529529135,0.02589698529529135,0.0,0.0,0.0,0.0,0.0,0.0,0.006843778393851995,0.06552141050724834,0.09086490971201211,0.08725748203300529,0.08725748203300529,0.0,0.0,0.0,0.0,0.0,0.0,0.0632338243148046,0.18096242681048555,0.20130127665235661,0.1993351863697895,0.1993351863697895
LBN,0.3456666666666666,1.3936666666666666,8.988358404574953,69.33936322830677,-0.742457372222222,0.0018855588149207334,2813226298.333333,0.162115433081195,0.35680291286528903,1.8083314178266146,0.16544616517954105,-0.35172378841352586,-0.7947209752169253,-0.6522040298419347,-0.3693903663512133,0,0,0.26917599908681505,0.317817685580497,0.0319756898559348,0.005329082578413043,0.1149564518608344,UMC,Upper-middle income,"Middle East, North Africa, Afghanistan & Pakistan",middle,high,303278.65300000034,6395668.534000016,0.0666774031075638,0.0053668429944938,0.0979807544228806,0.0164655703611292,0.0017826236745296,0.0228165067067247,0.3579375037648948,0.0452842968176899,0.4022641133327985,0.550630106498131,0.0835052310763363,0.3512923459144345,0.9917105837317188,0.1359389945630497,0.8743537203768385,0.0,0.0,0.0,0.0,0.0,0.0,0.002046196405039923,0.01489445343407464,0.020124249220304938,0.019371333202403546,0.019371333202403546,0.0,0.0,0.0,0.0,0.0,0.0,0.019360664399076494,0.11890146246199992,0.1565320749772973,0.15156737729575678,0.15156737729575678,0.0,0.0,0.0,0.0,0.0,0.0,0.024970668704284507,0.1270525746765448,0.16027965956333007,0.15711226955918353,0.15711226955918353
LBR,-1.1686666666666667,-1.1366666666666667,6.517977181354293,,-0.7043197999999992,20.294892099951333,1160677491.3333333,0.19562695742782146,-1.1690771253771437,-1.0728932612645818,-1.5717930491552268,,-0.7526414347738246,2.0251854085224927,-0.17054999808860993,0,0,0.26917599908681505,0.317817685580497,0.051962120108621744,0.052310927281045146,0.19141560043009323,LIC,Low income,Sub-Saharan Africa,low,low,163339.665,3391901.622999996,0.0012339440025176,0.0002506887165214,0.5761750313593935,0.0018308963716804,0.000385577898684,0.0326290288755818,0.9362482468664298,0.0010895529613882,0.1149513153200317,0.058674339756972,0.0011996387633442,0.0792846511751559,0.9979874269976,0.002925458339938,0.8030400267301632,0.0,0.0,0.0,0.0,0.0,0.0,9.488375496979955e-05,0.00043383993405617316,0.000532244216478548,0.000521427801399215,0.000521427801399215,0.0,0.0,0.0,0.0,0.0,0.0,0.02570969450482973,0.1881360439764232,0.23975787822416483,0.23922884729192984,0.23922884729192984,0.0,0.0,0.0,0.0,0.0,0.0,0.07668616813883966,0.17881994297111542,0.18760005433584476,0.18688519272688844,0.18688519272688844
LBY,-1.2956666666666667,-1.2683333333333333,8.985399928805645,48.52134986210773,-1.731795644444442,16.93260825769927,12740101254.333334,0.1363277367226759,-1.2970454931011954,-1.222818666117832,0.1633656846153306,-0.7230109723667215,-1.8863190348758958,1.5815772507179506,-0.5224014615056575,0,0,0.26917599908681505,0.317817685580497,0.03562061617152121,0.08902056809161203,0.1252627969850743,UMC,Upper-middle income,"Middle East, North Africa, Afghanistan & Pakistan",low,low,1844619.029,4104265.2649999936,2.204032342767293e-05,2.9045141170345163e-06,0.0669451030232083,1.0006944366180017e-05,3.0719942744604058e-06,0.0149368632487744,0.8276235157498205,0.0033737740938525,0.3949318967812877,3.826752239364436e-05,3.5089162806599307e-06,0.4150297147033949,0.827693830540008,0.0033832595185247,0.8918435777566655,0.0,0.0,0.0,0.0,0.0,0.0,9.213958451607021e-05,0.0006662573339908351,0.0008452324570517919,0.0008452008192820483,0.0008452008192820483,0.0,0.0,0.0,0.0,0.0,0.0,0.022451470788560562,0.16304042572947422,0.20691710585362108,0.2069167608185831,0.2069167608185831,0.0,0.0,0.0,0.0,0.0,0.0,0.020259729889919677,0.1190750043286716,0.15407276556421756,0.15033069436607222,0.15033069436607222
LCA,0.49433333333333335,0.11333333333333333,9.27270288762371,,0.5790595055555555,0.020589447758679966,98750483.0,0.3358760528176303,0.5066031543480373,0.3504491898738698,0.36540493336028756,,0.6633902695331225,-0.6497363031099274,0.6616169152202418,1,1,0.26917599908681505,0.317817685580497,0.28155646759539504,0.0005610256703945646,0.01151255249478277,UMC,Upper-middle income,Latin America & Caribbean,middle,high,183513.6750000001,51575.50799999999,0.255790534411127,0.0565055668575586,0.1491652006607477,0.0242198626342151,0.0054412424325164,0.0403675132002577,0.2424080548765643,0.0411074526082468,0.4645167237131232,0.3787047586508194,0.0712779889792231,0.2223739609118345,0.901123210572726,0.1743322508775451,0.8764233984859633,0.0,0.0,0.0,0.0,0.0,0.0,0.008530927636609049,0.02715797092759472,0.0317520850404578,0.031109414648022183,0.031109414648022183,0.0,0.0,0.0,0.0,0.0,0.0,0.04010867577930538,0.13674078071047244,0.1624220209818774,0.15900746987928804,0.15900746987928804,0.0,0.0,0.0,0.0,0.0,0.0,0.034509299593525534,0.15003577002596405,0.1821954175848953,0.18019040646191975,0.18019040646191975
LKA,-0.37000000000000005,0.4346666666666667,8.350743028406788,46.84330587818823,-0.1481492666666663,0.1088336652015176,10339650475.0,0.2615422883356026,-0.36432067113350103,0.7163430893131945,-0.28294229597385295,-0.752938718803404,-0.1389841124279708,-0.6380936647803507,0.2205581035986231,0,0,0.26917599908681505,0.317817685580497,0.26775196048815775,0.02593243348909291,0.22360069114454248,LMC,Lower-middle income,South Asia,middle,high,8937534.308000017,11938492.728999993,0.0267975870912874,0.0064007133208895,0.1175242740309919,0.0004507255425463,4.869320323962804e-05,0.0291539653204742,0.1402290092333593,0.0263052205603568,0.5391376126874882,0.7955987957031054,0.2522276328579946,0.176032063067314,0.9630761175702984,0.2849822599424806,0.8618479151062683,0.0,0.0,0.0,0.0,0.0,0.0,0.0015025981015436584,0.019440053109363666,0.029379912810420208,0.027105729235471075,0.027105729235471075,0.0,0.0,0.0,0.0,0.0,0.0,0.00712937116510619,0.07432419795365121,0.10871267190906735,0.10153924014453115,0.10153924014453115,0.0,0.0,0.0,0.0,0.0,0.0,0.03164785203490014,0.15169800122516036,0.18624354207891863,0.1846563677397871,0.1846563677397871
LSO,-0.734,-0.9653333333333333,7.022884622804816,137.46826405137367,-0.2625739666666665,6.593073942686057,861418387.6666666,0.1506637742236032,-0.731096150279602,-0.8778004559618713,-1.2167284143318846,0.8633483362635421,-0.26523595570954184,0.21741467990784447,-0.4373386948399019,0,0,0.26917599908681505,0.317817685580497,0.30598446014938646,0.017155018348242432,0.04615542415821907,LMC,Lower-middle income,Sub-Saharan Africa,low,low,898555.2039999998,225690.2399999999,0.0024742987298975,0.0001632082337078,0.1170601883360131,3.6480785881687473e-06,5.608374699237015e-07,0.0119087072617761,0.0012494513358803,0.000409139446975,0.6390565449352184,0.9960303796760382,0.2206064578975905,0.1095524467517957,0.9997577778204042,0.2211793664157433,0.8775778872848033,0.0,0.0,0.0,0.0,0.0,0.0,3.1157305234565894e-05,0.011182080091803772,0.01867778609224558,0.016688711471857468,0.016688711471857468,0.0,0.0,0.0,0.0,0.0,0.0,0.0003375723587997003,0.05080357300108387,0.08461472979575864,0.07563412801179435,0.07563412801179435,0.0,0.0,0.0,0.0,0.0,0.0,0.032753735303338125,0.16362023857451596,0.20121056160215275,0.20022279363963658,0.20022279363963658
LTU,0.848,1.1663333333333332,9.610334883272357,139.26813925393432,0.8865723666666666,0.3672131888876056,22399533919.0,0.0678642671524306,0.8629665090861445,1.5494728707129013,0.6028369286092824,0.895448930286167,1.0026882143655536,-0.60400395971844,-0.9286289240667135,0,0,0.26917599908681505,0.317817685580497,0.05811105149485255,0.006566401932844281,0.05022999948153265,HIC,High income,Europe & Central Asia,high,high,3906202.4469999983,2916904.182000005,0.0582537024354078,0.010887394945167,0.1489904027982221,0.0064367349980312,0.0010638307705213,0.0296544876358231,0.1950473367260168,0.048617653356956,0.4725135510124877,0.0521298910547735,0.0098708258035511,0.2163950025835984,0.3118676652142295,0.0704397048761956,0.8675534440301316,0.0,0.0,0.0,0.0,0.0,0.0,0.0027489483555196174,0.013059711603086794,0.015971530952475818,0.01588253170342741,0.01588253170342741,0.0,0.0,0.0,0.0,0.0,0.0,0.01300993120207558,0.05720789844576513,0.06931420897684286,0.06884418536897195,0.06884418536897195,0.0,0.0,0.0,0.0,0.0,0.0,0.03374353191867746,0.14858931264982012,0.18097033803771423,0.1790192355554031,0.1790192355554031
LUX,1.2423333333333335,1.4593333333333334,11.580384340590735,351.1211252395606,1.7559827722222223,0.010613537370781833,14813296683.666666,0.0910666754061548,1.2603066114944208,1.8831043412597546,1.988229247520506,4.673825723260649,1.9619624468482864,-0.6510524903913184,-0.7909576157123316,0,0,0.26917599908681505,0.317817685580497,0.030449774641352772,0.016522290102359474,0.060791717466850005,HIC,High income,Europe & Central Asia,high,high,1581573.5089999984,1938113.616999995,0.1725586983134024,0.0126830726721603,0.1442333981599595,0.0985810935203266,0.0219620703531309,0.0084652771932926,0.349836998313052,0.0640904912167048,0.1805172503465266,0.3508844140610857,0.043547185681342,0.1929303544024381,0.9718612042078668,0.1422828199233381,0.5261462801022169,0.0,0.0,0.0,0.0,0.0,0.0,0.005263893614218049,0.023469559226047827,0.02834258604602159,0.027949947486599652,0.027949947486599652,0.0,0.0,0.0,0.0,0.0,0.0,0.039490188618122375,0.15429033139960022,0.18472424052133565,0.18156052859127667,0.18156052859127667,0.0,0.0,0.0,0.0,0.0,0.0,0.023339186778545573,0.0834070408533264,0.0995132939874446,0.09777375800512753,0.09777375800512753
LVA,0.79,0.9886666666666667,9.534156213301243,126.14151205484966,0.7280786333333333,1.0647271960270321,10902205067.333334,0.0584914582956249,0.8045242624090185,1.347168463657756,0.5492660175589015,0.6613368485125629,0.8278122830158442,-0.5119763623271582,-0.9842424122943789,0,0,0.26917599908681505,0.317817685580497,0.027537097867719285,0.011933813728034065,0.05314068455076021,HIC,High income,Europe & Central Asia,high,high,1079931.803000001,1783774.047000002,0.2228428242704505,0.0200218743157118,0.1001016744807475,0.0149883075533427,0.0024311683015764,0.0361377799550415,0.3262891916148148,0.0816898092116133,0.5318882582666016,0.412553881423196,0.0138596736897196,0.1792940370098339,0.976674204861804,0.1180025255186211,0.8474217497122246,0.0,0.0,0.0,0.0,0.0,0.0,0.0048885719142457585,0.022399916300450448,0.027200152754927227,0.027075188483954345,0.027075188483954345,0.0,0.0,0.0,0.0,0.0,0.0,0.03751601768619534,0.14441649229060494,0.17569137007758445,0.17197162196639168,0.17197162196639168,0.0,0.0,0.0,0.0,0.0,0.0,0.029941797214740863,0.14782382702442293,0.18209556653093206,0.1804789809513352,0.1804789809513352
MAC,0.6676666666666667,0.30866666666666664,11.173913059673433,115.86511070431901,1.0232210777777777,0.0007532061587915666,1254040842.0,0.349405702242038,0.6812581444176091,0.5728701702384386,1.7023875960081853,0.4780582593650349,1.153461182613044,-0.6523534285540417,0.7418949845251963,1,1,0.26917599908681505,0.317817685580497,0.07331854448222282,0.11424602319877153,0.3175013378301222,HIC,High income,East Asia & Pacific,high,high,231338.05499999973,9904001.35799999,0.1020477888949141,0.0343324997136843,0.076236008629998,0.0090524016898127,0.0030554969352493,0.0559590179733092,0.2617758241288924,0.1031232419232162,0.4025943236345826,0.4850354041404916,0.2307269394182005,0.2159116293206792,0.8579114188541109,0.3712381779903504,0.7507009795585692,0.0,0.0,0.0,0.0,0.0,0.0,0.007280457484538705,0.04122881857492468,0.054512654963009215,0.052432330099402485,0.052432330099402485,0.0,0.0,0.0,0.0,0.0,0.0,0.020423795526752893,0.10365951244245118,0.13396992902627397,0.12959665898894168,0.12959665898894168,0.0,0.0,0.0,0.0,0.0,0.0,0.02528740555835796,0.1231794818176622,0.15183745395731638,0.14989070975852337,0.14989070975852337
MAR,-0.3933333333333333,-0.21166666666666667,8.061705274288373,70.8615647285762,-0.32923051666666653,2.9373778159315136,23427945800.0,0.1050401805260393,-0.38783191979671267,-0.01961984742212762,-0.48620149992097944,-0.32457547706879375,-0.33878224688872083,-0.2649052848446157,-0.708045932101111,0,0,0.26917599908681505,0.317817685580497,0.03876668871394052,0.018407227527748805,0.08306145464184318,LMC,Lower-middle income,"Middle East, North Africa, Afghanistan & Pakistan",middle,middle,3500741.2860000124,11211272.91999996,0.1049576995219288,0.0107694754007072,0.1428029867281126,0.0412273819197045,0.0042214787030201,0.0321320396506769,0.5492189387684989,0.0506239512643787,0.4399677473019731,0.1856661909291395,0.0518467035693835,0.2522285582715093,0.8810702111392719,0.1174616089374897,0.867131331952272,0.0,0.0,0.0,0.0,0.0,0.0,0.0030722316965011084,0.01631940091285935,0.02075969938781487,0.020292229109730265,0.020292229109730265,0.0,0.0,0.0,0.0,0.0,0.0,0.031463893987081576,0.154043621021938,0.18945000879862878,0.1877759693722185,0.1877759693722185,0.0,0.0,0.0,0.0,0.0,0.0,0.03232448946008833,0.1430473556286165,0.17491702720939534,0.17264283529055385,0.17264283529055385
MDA,-0.035666666666666666,-0.2846666666666667,7.976614790133643,88.86482981694574,-0.40858811666666556,0.2862828737707063,2207177126.0,0.0268622251577255,-0.027438065287769105,-0.1027430465686132,-0.5460394409038742,-0.003489046820043893,-0.4263423914938757,-0.6146816269481947,-1.1719142203551416,0,0,0.26917599908681505,0.317817685580497,0.015769332222352255,0.009503300059926905,0.0238770535744129,LMC,Lower-middle income,Europe & Central Asia,middle,middle,112447.19900000014,1267283.5940000012,0.0163461519392759,0.0021270308109156,0.1203429056622031,0.0030178252817128,0.00072072938896,0.0406474835181997,0.3912952335967029,0.0756052223478825,0.4053140334427783,0.5760582351188662,0.1348333646695827,0.2306612658634322,0.986717445936558,0.2132863472173409,0.7969656884866134,0.0,0.0,0.0,0.0,0.0,0.0,0.002376110184988904,0.02236527172193086,0.030941458652211838,0.029725747987158227,0.029725747987158227,0.0,0.0,0.0,0.0,0.0,0.0,0.012888073670865889,0.11080261895806413,0.15106313803203256,0.14586917033833785,0.14586917033833785,0.0,0.0,0.0,0.0,0.0,0.0,0.029394956286816803,0.1316535703631461,0.16095543332055084,0.15887570059555267,0.15887570059555267
MDG,-1.3626666666666667,-0.632,6.111655651932108,62.466159608980526,-0.7495930611111108,8.340814532510008,2446964741.333333,0.2819835134032584,-1.364556364262703,-0.4982424689916176,-1.857529391346347,-0.4743066867749984,-0.8025942217738841,0.448005557938154,0.3418459530604935,1,0,0.26917599908681505,0.317817685580497,0.1620718311703646,0.061057363573688316,0.3125452845560432,LIC,Low income,Sub-Saharan Africa,low,middle,1334862.908999998,2218413.3410000005,0.0050790938562216,0.0008008862479955,0.1133979210955348,0.0002893825256478,6.792019459902635e-05,0.0258632496206215,0.2498956228021168,0.0105072948127763,0.5275856777314617,0.7382252479681432,0.0752449646672447,0.2222911681452966,0.9934893471521294,0.0866210659226156,0.8891380165929148,0.0,0.0,0.0,0.0,0.0,0.0,0.00038927743730795097,0.00605955051598889,0.0091658358699022,0.00848739766388606,0.00848739766388606,0.0,0.0,0.0,0.0,0.0,0.0,0.007426666831566681,0.08758052270447891,0.12583904767856596,0.11918291839360728,0.11918291839360728,0.0,0.0,0.0,0.0,0.0,0.0,0.030533360557923307,0.14988745324328845,0.18538781435361998,0.18338354972280174,0.18338354972280174
MDV,-0.8323333333333333,-1.0196666666666667,9.203907102912346,143.33760983839866,-0.41097386666666647,0.005917795743380134,270044948.0,0.1713080846697315,-0.8301792696459936,-0.9396684078380227,0.3170258678710748,0.9680275306986038,-0.42897473691500526,-0.6516720303797873,-0.31484583986928355,0,0,0.26917599908681505,0.317817685580497,0.1070291904761859,0.0009483127495062989,0.1612956238282304,UMC,Upper-middle income,South Asia,low,low,91663.185,852327.1880000031,0.0081388836750544,0.0007245631621993,0.1985664054635311,0.0021537108927646,0.0001285916279265,0.0494016659245649,0.9887032836574464,0.0043724538805445,0.3649505464326434,0.0002944693663001,3.65028663011864e-05,0.2727320954590964,0.9992903475915658,0.0052621115369717,0.8856507132798359,0.0,0.0,0.0,0.0,0.0,0.0,0.0002189667691517866,0.0010764323590779193,0.001309469006844519,0.001309139882640164,0.001309139882640164,0.0,0.0,0.0,0.0,0.0,0.0,0.028007976943576565,0.197348915448458,0.24977370981045222,0.24977105475878886,0.24977105475878886,0.0,0.0,0.0,0.0,0.0,0.0,0.03867605921426216,0.1475562415056775,0.1761436214917073,0.1736845616146171,0.1736845616146171
MEX,0.9503333333333334,0.6976666666666667,9.220778230887603,74.35180137528151,-0.39018518333333313,2.17344706378635,393740244305.6667,0.7597563775677746,0.9660801282233725,1.0158143410327247,0.328890103574124,-0.2623274559396737,-0.40603729779364245,-0.3656956789781365,3.176707515122343,1,1,0.26917599908681505,0.317817685580497,0.7718898896492442,0.021239374425616128,0.09532691727146646,UMC,Upper-middle income,Latin America & Caribbean,high,high,888956160.4929984,193494586.88,0.3290990046671761,0.029982946309877,0.3129206372297667,0.0576324487155669,0.0019877066309365,0.0725827907873719,0.4707887796782924,0.0890028211954226,0.3176060496209782,0.1098666903054429,0.0223179873187605,0.1487406157664189,0.9673869233664784,0.1432914614549967,0.8518500934045359,0.0,0.0,0.0,0.0,0.0,0.0,0.006268389505109178,0.026643956418447766,0.03211844533747948,0.03191721758296606,0.03191721758296606,0.0,0.0,0.0,0.0,0.0,0.0,0.05828890978933163,0.19493018852776475,0.22361066134419977,0.22262006003816706,0.22262006003816706,0.0,0.0,0.0,0.0,0.0,0.0,0.05349201316593473,0.16639730422695262,0.18827401950465866,0.1869329155920106,0.1869329155920106
MHL,-0.213,-0.871,8.284893225692867,126.65381114854067,0.391886288888889,0.0,518594050.3333333,0.2222464142795708,-0.20612355512817726,-0.7703855456492895,-0.32924966685877655,0.6704736515538725,0.4568704917481906,-0.6524528039822401,-0.01260365853676096,0,0,0.26917599908681505,0.317817685580497,0.05769347300916103,0.032661999254804924,0.20828324176147303,UMC,Upper-middle income,East Asia & Pacific,middle,low,33590.259999999995,10450331.805999994,0.0071211118937453,0.0011739710939755,0.9082323132123524,0.0211021587805512,0.0060897628914191,0.0115234254983999,0.9408016490494564,0.0555938178970635,0.0122401247514992,0.0204474154114913,0.007876621924268,0.0009307260458864,0.9894723351352442,0.0707341738067263,0.932926589508138,0.0,0.0,0.0,0.0,0.0,0.0,0.002198229420083035,0.01316206414843898,0.016376153337202614,0.016305134614934623,0.016305134614934623,0.0,0.0,0.0,0.0,0.0,0.0,0.02828411447369253,0.19340602662387882,0.24397414802903483,0.24378978608680008,0.24378978608680008,0.0,0.0,0.0,0.0,0.0,0.0,0.11271771352428825,0.23239673537980457,0.23307716211122137,0.23306877031900436,0.23306877031900436
MKD,0.06633333333333334,-0.26699999999999996,8.594183344517129,118.00704539780634,-0.15720459999999978,0.8685568498744507,5205635683.666667,0.0349880993697219,0.0753396788685559,-0.08262647325918969,-0.11174844964693692,0.5162594501591478,-0.14897542133996622,-0.5378584026174681,-1.1236994091141959,0,0,0.26917599908681505,0.317817685580497,0.03590451172404078,0.016190418337876655,0.015168195932591411,UMC,Upper-middle income,Europe & Central Asia,middle,middle,522163.711,1294406.1519999965,0.6819063935295193,0.0135639690242419,0.1591868762997044,0.0009966184724008,5.571231028636898e-05,0.0207658917245319,0.1962302642666794,0.0119571134754556,0.3931573171324061,0.0979054555554896,0.0159634138986787,0.201778324829841,0.9770387318240892,0.0415402087086627,0.7748884099864836,0.0,0.0,0.0,0.0,0.0,0.0,0.0019922948367225046,0.006560665356182966,0.007735387165294793,0.007591454744896871,0.007591454744896871,0.0,0.0,0.0,0.0,0.0,0.0,0.08901542460728011,0.21428911145921897,0.22800898234127912,0.2271262282338116,0.2271262282338116,0.0,0.0,0.0,0.0,0.0,0.0,0.03204370714520825,0.13255135487237713,0.1602302084162579,0.15841089565139868,0.15841089565139868
