country_iso3_code,year,gpr_country_annual,gpr_profile_knn_annual,gpr_profile_knn_method,gpr_profile_knn_neighbors,gpr_profile_knn_avg_common_features
ITA,2021,0.12366644,0.12366644,observed_country_gpr,0.0,0.0
ITA,2022,0.35032627,0.35032627,observed_country_gpr,0.0,0.0
JAM,2012,,0.01780296626490104,knn_profile_year,5.0,6.0
JAM,2013,,0.012449178588414087,knn_profile_year,5.0,6.0
JAM,2014,,0.0225601928451932,knn_profile_year,5.0,6.0
JAM,2015,,0.021098055907940397,knn_profile_year,5.0,5.8
JAM,2016,,0.020792179390692767,knn_profile_year,5.0,5.8
JAM,2017,,0.02051596625327819,knn_profile_year,5.0,6.0
JAM,2018,,0.036388189687131145,knn_profile_year,5.0,6.0
JAM,2019,,0.05191938643216705,knn_profile_year,5.0,6.0
JAM,2020,,0.023700493692566826,knn_profile_year,5.0,6.0
JAM,2021,,0.025145687356929746,knn_profile_year,5.0,6.0
JAM,2022,,0.04114766377360573,knn_profile_year,5.0,5.0
JOR,2012,,0.03574132851081522,knn_profile_year,5.0,7.0
JOR,2013,,0.029811507720161758,knn_profile_year,5.0,7.0
JOR,2014,,0.1939943433257319,knn_profile_year,5.0,7.0
JOR,2015,,0.09895522813295779,knn_profile_year,5.0,7.0
JOR,2016,,0.07192846778415508,knn_profile_year,5.0,7.0
JOR,2017,,0.07817244380002354,knn_profile_year,5.0,7.0
JOR,2018,,0.06832519146580769,knn_profile_year,5.0,7.0
JOR,2019,,0.06380597930777346,knn_profile_year,5.0,7.0
JOR,2020,,0.046645874042396215,knn_profile_year,5.0,7.0
JOR,2021,,0.02376420141320509,knn_profile_year,5.0,7.0
JOR,2022,,0.743380703847952,knn_profile_year,5.0,6.0
JPN,2012,0.14739808,0.14739808,observed_country_gpr,0.0,0.0
JPN,2013,0.17307557,0.17307557,observed_country_gpr,0.0,0.0
JPN,2014,0.14849079,0.14849079,observed_country_gpr,0.0,0.0
JPN,2015,0.1432324,0.1432324,observed_country_gpr,0.0,0.0
JPN,2016,0.2159111,0.2159111,observed_country_gpr,0.0,0.0
JPN,2017,0.42785144,0.42785144,observed_country_gpr,0.0,0.0
JPN,2018,0.32439804,0.32439804,observed_country_gpr,0.0,0.0
JPN,2019,0.29359415,0.29359415,observed_country_gpr,0.0,0.0
JPN,2020,0.17730945,0.17730945,observed_country_gpr,0.0,0.0
JPN,2021,0.21760629,0.21760629,observed_country_gpr,0.0,0.0
JPN,2022,0.3832632,0.3832632,observed_country_gpr,0.0,0.0
KAZ,2012,,0.18042929429238083,knn_profile_year,5.0,7.0
KAZ,2013,,0.11240242658515688,knn_profile_year,5.0,7.0
KAZ,2014,,0.2881454942427995,knn_profile_year,5.0,7.0
KAZ,2015,,0.2256171746500555,knn_profile_year,5.0,7.0
KAZ,2016,,0.2489225455886547,knn_profile_year,5.0,6.8
KAZ,2017,,0.31194402727907244,knn_profile_year,5.0,6.8
KAZ,2018,,0.3759582043177963,knn_profile_year,5.0,6.8
KAZ,2019,,0.36734034580151714,knn_profile_year,5.0,6.8
KAZ,2020,,0.1985683501426215,knn_profile_year,5.0,7.0
KAZ,2021,,0.2079818344809606,knn_profile_year,5.0,6.8
KAZ,2022,,0.9799307915613387,knn_profile_year,5.0,6.0
KEN,2012,,0.06718980418544179,knn_profile_year,5.0,7.0
KEN,2013,,0.059348980421938334,knn_profile_year,5.0,7.0
KEN,2014,,0.06406393881365348,knn_profile_year,5.0,7.0
KEN,2015,,0.06314374350269072,knn_profile_year,5.0,7.0
KEN,2016,,0.06401505775434116,knn_profile_year,5.0,7.0
KEN,2017,,0.0740580251002626,knn_profile_year,5.0,7.0
KEN,2018,,0.07873451295500142,knn_profile_year,5.0,7.0
KEN,2019,,0.05426228965326978,knn_profile_year,5.0,7.0
KEN,2020,,0.0484284325630928,knn_profile_year,5.0,7.0
KEN,2021,,0.04940538034495711,knn_profile_year,5.0,7.0
KEN,2022,,0.6268584003608201,knn_profile_year,5.0,6.0
KGZ,2012,,0.018067724758248457,knn_profile_year,5.0,7.0
KGZ,2013,,0.017736934196179922,knn_profile_year,5.0,7.0
KGZ,2014,,0.026454465965243534,knn_profile_year,5.0,7.0
KGZ,2015,,0.02266144989322851,knn_profile_year,5.0,7.0
KGZ,2016,,0.03268085366491039,knn_profile_year,5.0,6.8
KGZ,2017,,0.04601505895677169,knn_profile_year,5.0,6.8
KGZ,2018,,0.027534705109197696,knn_profile_year,5.0,7.0
KGZ,2019,,0.07987805100460028,knn_profile_year,5.0,6.8
KGZ,2020,,0.03348659736038546,knn_profile_year,5.0,7.0
KGZ,2021,,0.031164396214621953,knn_profile_year,5.0,6.8
KGZ,2022,,0.051192858388277855,knn_profile_year,5.0,6.0
KHM,2012,,0.0626100559057907,knn_profile_year,5.0,7.0
KHM,2013,,0.019839385622804954,knn_profile_year,5.0,7.0
KHM,2014,,0.02514695956228358,knn_profile_year,5.0,7.0
KHM,2015,,0.09065367049782434,knn_profile_year,5.0,6.8
KHM,2016,,0.068951007085068,knn_profile_year,5.0,7.0
KHM,2017,,0.08241034206242223,knn_profile_year,5.0,7.0
KHM,2018,,0.05988895658248521,knn_profile_year,5.0,7.0
KHM,2019,,0.06546003184346945,knn_profile_year,5.0,7.0
KHM,2020,,0.04743135954774364,knn_profile_year,5.0,7.0
KHM,2021,,0.10017591970665167,knn_profile_year,5.0,7.0
KHM,2022,,0.8527939367214156,knn_profile_year,5.0,6.0
KIR,2012,,0.028232630485080373,knn_profile_year,5.0,7.0
KIR,2013,,0.024648090673445852,knn_profile_year,5.0,7.0
KIR,2014,,0.2163046579797541,knn_profile_year,5.0,7.0
KIR,2015,,0.10084892594806957,knn_profile_year,5.0,7.0
KIR,2016,,0.07381816075744378,knn_profile_year,5.0,7.0
KIR,2017,,0.03089378039982282,knn_profile_year,5.0,6.8
KIR,2018,,0.06365510384266304,knn_profile_year,5.0,7.0
KIR,2019,,0.049628808260790046,knn_profile_year,5.0,7.0
KIR,2020,,0.042260224686960536,knn_profile_year,5.0,7.0
KIR,2021,,0.08717929602650426,knn_profile_year,5.0,7.0
KIR,2022,,0.7871658276396707,knn_profile_year,5.0,6.0
KNA,2012,,0.11858489025124057,knn_profile_year,5.0,6.0
KNA,2013,,0.11619366853629573,knn_profile_year,5.0,6.0
KNA,2014,,0.09247952107686917,knn_profile_year,5.0,6.0
KNA,2015,,0.13305513188591128,knn_profile_year,5.0,6.0
KNA,2016,,0.06013557775443534,knn_profile_year,5.0,6.0
KNA,2017,,0.06678246105396783,knn_profile_year,5.0,6.0
KNA,2018,,0.05299895156260688,knn_profile_year,5.0,6.0
KNA,2019,,0.06950639178923346,knn_profile_year,5.0,6.0
KNA,2020,,0.10028626679246859,knn_profile_year,5.0,6.0
KNA,2021,,0.08843879178266995,knn_profile_year,5.0,6.0
KNA,2022,,0.10853035696543852,knn_profile_year,5.0,5.0
KOR,2012,0.16181989,0.16181989,observed_country_gpr,0.0,0.0
KOR,2013,0.26248977,0.26248977,observed_country_gpr,0.0,0.0
KOR,2014,0.12742896,0.12742896,observed_country_gpr,0.0,0.0
KOR,2015,0.12306007,0.12306007,observed_country_gpr,0.0,0.0
KOR,2016,0.2887121,0.2887121,observed_country_gpr,0.0,0.0
KOR,2017,0.8780549,0.8780549,observed_country_gpr,0.0,0.0
KOR,2018,0.67907214,0.67907214,observed_country_gpr,0.0,0.0
KOR,2019,0.39591298,0.39591298,observed_country_gpr,0.0,0.0
KOR,2020,0.21155901,0.21155901,observed_country_gpr,0.0,0.0
KOR,2021,0.21853848,0.21853848,observed_country_gpr,0.0,0.0
KOR,2022,0.3623031,0.3623031,observed_country_gpr,0.0,0.0
KWT,2012,,0.17932928847088764,knn_profile_year,5.0,7.0
KWT,2013,,0.16305455429286664,knn_profile_year,5.0,6.2
KWT,2014,,0.2616909194523835,knn_profile_year,5.0,6.2
KWT,2015,,0.26815648026705385,knn_profile_year,5.0,6.0
KWT,2016,,0.22315639315231822,knn_profile_year,5.0,6.0
KWT,2017,,0.279072445493526,knn_profile_year,5.0,6.0
KWT,2018,,0.3129227235103223,knn_profile_year,5.0,6.0
KWT,2019,,0.320209146881871,knn_profile_year,5.0,6.0
KWT,2020,,0.19604175889065092,knn_profile_year,5.0,6.0
KWT,2021,,0.18042283836030631,knn_profile_year,5.0,6.0
KWT,2022,,0.7289863169882884,knn_profile_year,5.0,6.0
LAO,2012,,0.06263574266334458,knn_profile_year,5.0,7.0
LAO,2013,,0.04935263168924208,knn_profile_year,5.0,7.0
LAO,2014,,0.02145815798975797,knn_profile_year,5.0,7.0
LAO,2015,,0.02110683798903055,knn_profile_year,5.0,6.8
LAO,2016,,0.021352281595760175,knn_profile_year,5.0,6.8
LAO,2017,,0.0306993428066181,knn_profile_year,5.0,5.8
LAO,2018,,0.045053391296559775,knn_profile_year,5.0,5.8
LAO,2019,,0.09174496535147392,knn_profile_year,5.0,5.8
LAO,2020,,0.04736053854872887,knn_profile_year,5.0,5.8
LAO,2021,,0.039752168783152846,knn_profile_year,5.0,6.0
LAO,2022,,0.06128680067788261,knn_profile_year,5.0,5.0
LBN,2012,,0.12780242676697331,knn_profile_year,5.0,7.0
LBN,2013,,0.081445067177545,knn_profile_year,5.0,7.0
LBN,2014,,0.10273404117117681,knn_profile_year,5.0,7.0
LBN,2015,,0.11857878295035544,knn_profile_year,5.0,7.0
LBN,2016,,0.14956949559484525,knn_profile_year,5.0,7.0
LBN,2017,,0.10610148801579002,knn_profile_year,5.0,7.0
LBN,2018,,0.10875247479553549,knn_profile_year,5.0,7.0
LBN,2019,,0.09131721577615505,knn_profile_year,5.0,7.0
LBN,2020,,0.06427549908328074,knn_profile_year,5.0,7.0
LBN,2021,,0.041850729667689116,knn_profile_year,5.0,7.0
LBN,2022,,0.7558047319092075,knn_profile_year,5.0,6.0
LBR,2012,,0.06573886116342285,knn_profile_year,5.0,6.0
LBR,2013,,0.1437185194085573,knn_profile_year,5.0,6.0
LBR,2014,,0.2676846123746443,knn_profile_year,5.0,6.0
LBR,2015,,0.2530710229546236,knn_profile_year,5.0,5.8
LBR,2016,,0.22260265525743553,knn_profile_year,5.0,5.8
LBR,2017,,0.298415311227658,knn_profile_year,5.0,5.8
LBR,2018,,0.24683122950936176,knn_profile_year,5.0,5.8
LBR,2019,,0.24357940668256675,knn_profile_year,5.0,5.8
LBR,2020,,0.15986763607274748,knn_profile_year,5.0,5.8
LBR,2021,,0.2129974575175495,knn_profile_year,5.0,5.8
LBR,2022,,0.7385452303126319,knn_profile_year,5.0,5.0
LBY,2012,,0.20267507408830632,knn_profile_year,5.0,7.0
LBY,2013,,0.18075722266178618,knn_profile_year,5.0,7.0
LBY,2014,,0.30076113602015253,knn_profile_year,5.0,7.0
LBY,2015,,0.2594473927276698,knn_profile_year,5.0,6.8
LBY,2016,,0.23704556055140188,knn_profile_year,5.0,6.8
LBY,2017,,0.29662419901597487,knn_profile_year,5.0,6.8
LBY,2018,,0.31112734202220654,knn_profile_year,5.0,6.8
LBY,2019,,0.3080741147832539,knn_profile_year,5.0,6.8
LBY,2020,,0.1668146520694276,knn_profile_year,5.0,6.8
LBY,2021,,0.17199105421703154,knn_profile_year,5.0,6.8
LBY,2022,,0.7454553465242014,knn_profile_year,5.0,6.0
LCA,2012,,0.10897751805287713,knn_profile_year,5.0,6.0
LCA,2013,,0.02569336130847458,knn_profile_year,5.0,6.0
LCA,2014,,0.11111490927864946,knn_profile_year,5.0,6.0
LCA,2015,,0.028586406012682426,knn_profile_year,5.0,6.0
LCA,2016,,0.061984179763875,knn_profile_year,5.0,6.0
LCA,2017,,0.040771163899602905,knn_profile_year,5.0,6.0
LCA,2018,,0.04898376470990052,knn_profile_year,5.0,6.0
LCA,2019,,0.04924142110942032,knn_profile_year,5.0,6.0
LCA,2020,,0.030434868697085685,knn_profile_year,5.0,6.0
LCA,2021,,0.026784543919132816,knn_profile_year,5.0,6.0
LCA,2022,,0.04302387611662146,knn_profile_year,5.0,5.0
LKA,2012,,0.0634891660304579,knn_profile_year,5.0,6.0
LKA,2013,,0.017830049802075813,knn_profile_year,5.0,6.0
LKA,2014,,0.02626491261441172,knn_profile_year,5.0,6.0
LKA,2015,,0.02996738348361934,knn_profile_year,5.0,7.0
LKA,2016,,0.03341944357452563,knn_profile_year,5.0,7.0
LKA,2017,,0.04159562308851705,knn_profile_year,5.0,7.0
LKA,2018,,0.04881608380001781,knn_profile_year,5.0,7.0
LKA,2019,,0.04707096329623466,knn_profile_year,5.0,7.0
LKA,2020,,0.04560058859004419,knn_profile_year,5.0,7.0
LKA,2021,,0.04156703645533773,knn_profile_year,5.0,7.0
LKA,2022,,0.08726667797032657,knn_profile_year,5.0,6.0
LSO,2012,,0.02395083121808933,knn_profile_year,5.0,7.0
LSO,2013,,0.02211544745301872,knn_profile_year,5.0,7.0
LSO,2014,,0.19875385312792554,knn_profile_year,5.0,7.0
LSO,2015,,0.09857917107593547,knn_profile_year,5.0,7.0
LSO,2016,,0.06678238818040266,knn_profile_year,5.0,7.0
LSO,2017,,0.07407363465920087,knn_profile_year,5.0,6.8
LSO,2018,,0.0555822744779451,knn_profile_year,5.0,7.0
LSO,2019,,0.06385133302201713,knn_profile_year,5.0,7.0
LSO,2020,,0.04498371995962311,knn_profile_year,5.0,7.0
LSO,2021,,0.10912529851580449,knn_profile_year,5.0,7.0
LSO,2022,,0.8089390785965068,knn_profile_year,5.0,6.0
LTU,2012,,0.03395116306581575,knn_profile_year,5.0,7.0
LTU,2013,,0.033098441974769216,knn_profile_year,5.0,7.0
LTU,2014,,0.10442485160118663,knn_profile_year,5.0,7.0
LTU,2015,,0.08340360017037016,knn_profile_year,5.0,7.0
LTU,2016,,0.21319528430252818,knn_profile_year,5.0,7.0
LTU,2017,,0.14616340335086866,knn_profile_year,5.0,7.0
LTU,2018,,0.0872504148579389,knn_profile_year,5.0,7.0
LTU,2019,,0.07513142697648119,knn_profile_year,5.0,7.0
LTU,2020,,0.0685953304065622,knn_profile_year,5.0,7.0
LTU,2021,,0.10982588439096455,knn_profile_year,5.0,7.0
LTU,2022,,0.34882458099321545,knn_profile_year,5.0,6.0
LUX,2012,,0.042965427129287734,knn_profile_year,5.0,6.2
LUX,2013,,0.04478532425242152,knn_profile_year,5.0,6.2
LUX,2014,,0.08909089078222665,knn_profile_year,5.0,6.2
LUX,2015,,0.07086588530590193,knn_profile_year,5.0,6.2
LUX,2016,,0.10319543222609522,knn_profile_year,5.0,6.2
LUX,2017,,0.08402141009791228,knn_profile_year,5.0,6.2
LUX,2018,,0.10186222402232012,knn_profile_year,5.0,6.2
LUX,2019,,0.09467329835320652,knn_profile_year,5.0,6.2
LUX,2020,,0.12429425644122251,knn_profile_year,5.0,6.2
LUX,2021,,0.13994390441419818,knn_profile_year,5.0,6.2
LUX,2022,,0.2679681370709834,knn_profile_year,5.0,5.4
LVA,2012,,0.03510246692376162,knn_profile_year,5.0,7.0
LVA,2013,,0.039592479517212995,knn_profile_year,5.0,7.0
LVA,2014,,0.11363320819686103,knn_profile_year,5.0,7.0
LVA,2015,,0.09109426865397983,knn_profile_year,5.0,7.0
LVA,2016,,0.11939695973983963,knn_profile_year,5.0,7.0
LVA,2017,,0.08167414736987644,knn_profile_year,5.0,7.0
LVA,2018,,0.09323547317698958,knn_profile_year,5.0,7.0
LVA,2019,,0.0764272422944689,knn_profile_year,5.0,7.0
LVA,2020,,0.07632736226122919,knn_profile_year,5.0,7.0
LVA,2021,,0.1106706363967055,knn_profile_year,5.0,7.0
LVA,2022,,0.35433943880399926,knn_profile_year,5.0,6.0
MAC,2012,,0.40450920693723186,knn_profile_year,5.0,7.0
MAC,2013,,0.4249866578535936,knn_profile_year,5.0,7.0
MAC,2014,,0.43038028047859794,knn_profile_year,5.0,7.0
MAC,2015,,0.5266446716625358,knn_profile_year,5.0,7.0
MAC,2016,,0.4228782874733524,knn_profile_year,5.0,7.0
MAC,2017,,0.38616088759249334,knn_profile_year,5.0,7.0
MAC,2018,,0.5466955615478899,knn_profile_year,5.0,7.0
MAC,2019,,0.4377891872396369,knn_profile_year,5.0,7.0
MAC,2020,,0.19696591074757752,knn_profile_year,5.0,7.0
MAC,2021,,0.15143497989198432,knn_profile_year,5.0,7.0
MAC,2022,,0.24676430010457268,knn_profile_year,5.0,6.0
MAR,2012,,0.07631388097718976,knn_profile_year,5.0,7.0
MAR,2013,,0.023759594269499022,knn_profile_year,5.0,7.0
MAR,2014,,0.192188775362498,knn_profile_year,5.0,7.0
MAR,2015,,0.09882349578905993,knn_profile_year,5.0,7.0
MAR,2016,,0.0857830282303646,knn_profile_year,5.0,7.0
MAR,2017,,0.06662253830674628,knn_profile_year,5.0,7.0
MAR,2018,,0.06838411358293262,knn_profile_year,5.0,7.0
MAR,2019,,0.05298871696159027,knn_profile_year,5.0,7.0
MAR,2020,,0.06271045818157665,knn_profile_year,5.0,7.0
MAR,2021,,0.09915749365357338,knn_profile_year,5.0,7.0
MAR,2022,,1.514456651481003,knn_profile_year,5.0,6.0
MDA,2012,,0.06887019552045662,knn_profile_year,5.0,7.0
MDA,2013,,0.030684714450217414,knn_profile_year,5.0,7.0
MDA,2014,,0.22744573698632917,knn_profile_year,5.0,7.0
MDA,2015,,0.11727170081509035,knn_profile_year,5.0,7.0
MDA,2016,,0.10041230726125375,knn_profile_year,5.0,7.0
MDA,2017,,0.08754117981884482,knn_profile_year,5.0,7.0
MDA,2018,,0.0747489622929573,knn_profile_year,5.0,7.0
MDA,2019,,0.05559927901333354,knn_profile_year,5.0,7.0
MDA,2020,,0.0534009788316805,knn_profile_year,5.0,7.0
MDA,2021,,0.1013953386870104,knn_profile_year,5.0,7.0
MDA,2022,,1.5843045563169451,knn_profile_year,5.0,6.0
MDG,2012,,0.06673014321675871,knn_profile_year,5.0,7.0
MDG,2013,,0.053403989220460656,knn_profile_year,5.0,7.0
MDG,2014,,0.060879068233463174,knn_profile_year,5.0,7.0
MDG,2015,,0.06248019147499187,knn_profile_year,5.0,6.8
MDG,2016,,0.04729930001535859,knn_profile_year,5.0,6.8
MDG,2017,,0.0672579528214214,knn_profile_year,5.0,6.8
MDG,2018,,0.07955371187917276,knn_profile_year,5.0,6.8
MDG,2019,,0.11635738069923358,knn_profile_year,5.0,6.8
MDG,2020,,0.05283914664408387,knn_profile_year,5.0,6.8
MDG,2021,,0.09599008626828816,knn_profile_year,5.0,6.8
MDG,2022,,0.6751948182115461,knn_profile_year,5.0,6.0
MDV,2012,,0.02254339399838659,knn_profile_year,5.0,6.0
MDV,2013,,0.024293811287880468,knn_profile_year,5.0,6.0
MDV,2014,,0.02000940519112413,knn_profile_year,5.0,7.0
MDV,2015,,0.028338205280396753,knn_profile_year,5.0,7.0
MDV,2016,,0.026843887747879047,knn_profile_year,5.0,7.0
MDV,2017,,0.028728714188784126,knn_profile_year,5.0,6.8
MDV,2018,,0.0326156705575768,knn_profile_year,5.0,7.0
MDV,2019,,0.04794189989617928,knn_profile_year,5.0,7.0
MDV,2020,,0.04022781052968987,knn_profile_year,5.0,7.0
MDV,2021,,0.020792136070014677,knn_profile_year,5.0,7.0
MDV,2022,,0.6951740299152881,knn_profile_year,5.0,6.0
MEX,2012,0.068160616,0.068160616,observed_country_gpr,0.0,0.0
MEX,2013,0.05668704,0.05668704,observed_country_gpr,0.0,0.0
MEX,2014,0.043753278,0.043753278,observed_country_gpr,0.0,0.0
MEX,2015,0.06528615,0.06528615,observed_country_gpr,0.0,0.0
MEX,2016,0.10743753,0.10743753,observed_country_gpr,0.0,0.0
MEX,2017,0.13347028,0.13347028,observed_country_gpr,0.0,0.0
MEX,2018,0.13807194,0.13807194,observed_country_gpr,0.0,0.0
MEX,2019,0.14396195,0.14396195,observed_country_gpr,0.0,0.0
MEX,2020,0.07891426,0.07891426,observed_country_gpr,0.0,0.0
MEX,2021,0.060982436,0.060982436,observed_country_gpr,0.0,0.0
MEX,2022,0.08087531,0.08087531,observed_country_gpr,0.0,0.0
MHL,2012,,0.021631038621177993,knn_profile_year,5.0,7.0
MHL,2013,,0.017693816981676484,knn_profile_year,5.0,7.0
MHL,2014,,0.023732103077652465,knn_profile_year,5.0,7.0
MHL,2015,,0.03000531075290838,knn_profile_year,5.0,7.0
MHL,2016,,0.02804994000183866,knn_profile_year,5.0,7.0
MHL,2017,,0.023604348703092286,knn_profile_year,5.0,7.0
MHL,2018,,0.032809293396371675,knn_profile_year,5.0,7.0
MHL,2019,,0.04804787847527517,knn_profile_year,5.0,7.0
MHL,2020,,0.041720435496485755,knn_profile_year,5.0,7.0
MHL,2021,,0.023755042451933356,knn_profile_year,5.0,7.0
MHL,2022,,0.7921687639477692,knn_profile_year,5.0,6.0
MKD,2012,,0.03560221562490479,knn_profile_year,5.0,7.0
MKD,2013,,0.030840095131068168,knn_profile_year,5.0,7.0
MKD,2014,,0.211213758218524,knn_profile_year,5.0,7.0
MKD,2015,,0.17428735955074362,knn_profile_year,5.0,7.0
MKD,2016,,0.0797084398594504,knn_profile_year,5.0,7.0
MKD,2017,,0.08344919404649899,knn_profile_year,5.0,7.0
MKD,2018,,0.07112472262622167,knn_profile_year,5.0,7.0
MKD,2019,,0.05261286659119223,knn_profile_year,5.0,7.0
MKD,2020,,0.04627376423357753,knn_profile_year,5.0,7.0
MKD,2021,,0.08660293561580046,knn_profile_year,5.0,7.0
MKD,2022,,0.7888650138083828,knn_profile_year,5.0,6.0
MLI,2012,,0.0780062094111588,knn_profile_year,5.0,7.0
MLI,2013,,0.060554324700449094,knn_profile_year,5.0,7.0
MLI,2014,,0.06376629957816807,knn_profile_year,5.0,7.0
MLI,2015,,0.09853624516231715,knn_profile_year,5.0,6.8
MLI,2016,,0.24706483117680625,knn_profile_year,5.0,6.8
MLI,2017,,0.10664079172132838,knn_profile_year,5.0,6.8
MLI,2018,,0.08343391871863244,knn_profile_year,5.0,6.8
MLI,2019,,0.07700890604011466,knn_profile_year,5.0,7.0
MLI,2020,,0.1654719791487714,knn_profile_year,5.0,6.8
MLI,2021,,0.26144925660808105,knn_profile_year,5.0,6.8
MLI,2022,,1.537492801133025,knn_profile_year,5.0,6.0
MLT,2012,,0.0937724674884197,knn_profile_year,5.0,7.0
MLT,2013,,0.11640264023341344,knn_profile_year,5.0,7.0
MLT,2014,,0.18673506809023027,knn_profile_year,5.0,7.0
MLT,2015,,0.09601945852529394,knn_profile_year,5.0,7.0
MLT,2016,,0.13217968960778287,knn_profile_year,5.0,7.0
MLT,2017,,0.08350758708037537,knn_profile_year,5.0,7.0
MLT,2018,,0.1083469042485084,knn_profile_year,5.0,7.0
MLT,2019,,0.08230555961662844,knn_profile_year,5.0,7.0
MLT,2020,,0.10019364234029972,knn_profile_year,5.0,7.0
MLT,2021,,0.11470016598831576,knn_profile_year,5.0,7.0
MLT,2022,,0.3143314659178867,knn_profile_year,5.0,6.0
MMR,2012,,0.060212506597783225,knn_profile_year,5.0,6.0
MMR,2013,,0.04923065310732714,knn_profile_year,5.0,6.0
MMR,2014,,0.02203915194500637,knn_profile_year,5.0,6.0
MMR,2015,,0.02262718211329358,knn_profile_year,5.0,5.8
MMR,2016,,0.043531875876982755,knn_profile_year,5.0,5.8
MMR,2017,,0.06287898225302094,knn_profile_year,5.0,5.8
MMR,2018,,0.05079436601131248,knn_profile_year,5.0,5.8
MMR,2019,,0.10893657052781407,knn_profile_year,5.0,5.8
MMR,2020,,0.05439031930197213,knn_profile_year,5.0,5.8
MMR,2021,,0.04209007948439091,knn_profile_year,5.0,5.8
MMR,2022,,0.07265023863256326,knn_profile_year,5.0,5.0
MNE,2012,,0.03591517191320754,knn_profile_year,5.0,7.0
MNE,2013,,0.03329982243613739,knn_profile_year,5.0,7.0
MNE,2014,,0.1982690218367356,knn_profile_year,5.0,7.0
MNE,2015,,0.11312178196944402,knn_profile_year,5.0,7.0
MNE,2016,,0.08638561706665816,knn_profile_year,5.0,7.0
MNE,2017,,0.2069810042788668,knn_profile_year,5.0,7.0
MNE,2018,,0.07632530253866829,knn_profile_year,5.0,7.0
MNE,2019,,0.056446632051809296,knn_profile_year,5.0,7.0
MNE,2020,,0.047713112091269376,knn_profile_year,5.0,7.0
MNE,2021,,0.08043363204516761,knn_profile_year,5.0,7.0
MNE,2022,,1.4051572341047252,knn_profile_year,5.0,6.0
MNG,2012,,0.01655020198158118,knn_profile_year,5.0,7.0
MNG,2013,,0.01227773542003193,knn_profile_year,5.0,7.0
MNG,2014,,0.021694801666750998,knn_profile_year,5.0,7.0
MNG,2015,,0.0225427900304228,knn_profile_year,5.0,6.8
MNG,2016,,0.022288754506866643,knn_profile_year,5.0,6.8
MNG,2017,,0.08471101650510773,knn_profile_year,5.0,6.8
MNG,2018,,0.2081864988879186,knn_profile_year,5.0,6.8
MNG,2019,,0.20999541063074906,knn_profile_year,5.0,6.8
MNG,2020,,0.06281616646037552,knn_profile_year,5.0,6.8
MNG,2021,,0.16202653050066865,knn_profile_year,5.0,6.8
MNG,2022,,0.04295067465644336,knn_profile_year,5.0,6.0
MNP,2012,,0.04009898508713993,knn_profile_year,5.0,6.0
MNP,2013,,0.12583122729191604,knn_profile_year,5.0,6.0
MNP,2014,,0.2034064728392678,knn_profile_year,5.0,6.0
MNP,2015,,0.1967969448315288,knn_profile_year,5.0,6.0
MNP,2016,,0.19231704924909088,knn_profile_year,5.0,6.0
MNP,2017,,0.1482438535792481,knn_profile_year,5.0,6.0
MNP,2018,,0.2657956888357274,knn_profile_year,5.0,6.0
MNP,2019,,0.28991167317325806,knn_profile_year,5.0,6.0
MNP,2020,,0.189736278336232,knn_profile_year,5.0,5.0
MNP,2021,,0.35736131231281165,knn_profile_year,5.0,5.0
MNP,2022,,0.6416507339390858,knn_profile_year,5.0,5.0
MOZ,2012,,0.07322063031494237,knn_profile_year,5.0,7.0
MOZ,2013,,0.019826056559002405,knn_profile_year,5.0,7.0
MOZ,2014,,0.025332940939052178,knn_profile_year,5.0,7.0
MOZ,2015,,0.2507765828931665,knn_profile_year,5.0,6.8
MOZ,2016,,0.22660836716959892,knn_profile_year,5.0,6.8
MOZ,2017,,0.2901014388055258,knn_profile_year,5.0,6.8
MOZ,2018,,0.24437846025716112,knn_profile_year,5.0,6.8
MOZ,2019,,0.23551804539876142,knn_profile_year,5.0,6.8
MOZ,2020,,0.15007150698691565,knn_profile_year,5.0,6.8
MOZ,2021,,0.10378301361649053,knn_profile_year,5.0,6.8
MOZ,2022,,0.7443183032965425,knn_profile_year,5.0,6.0
MRT,2012,,0.05877981504590426,knn_profile_year,5.0,7.0
MRT,2013,,0.048822038157811304,knn_profile_year,5.0,7.0
MRT,2014,,0.02220242955442103,knn_profile_year,5.0,7.0
MRT,2015,,0.02213161164629028,knn_profile_year,5.0,6.8
MRT,2016,,0.04107962187140666,knn_profile_year,5.0,6.8
MRT,2017,,0.06085046040335664,knn_profile_year,5.0,6.8
MRT,2018,,0.04790420752599477,knn_profile_year,5.0,6.8
MRT,2019,,0.08801478726640208,knn_profile_year,5.0,6.8
MRT,2020,,0.03457083003909263,knn_profile_year,5.0,6.8
MRT,2021,,0.020807468799544333,knn_profile_year,5.0,6.8
MRT,2022,,0.04552048193135368,knn_profile_year,5.0,6.0
MSR,2012,,0.7102246520858104,knn_profile_year,5.0,3.0
MSR,2013,,0.288268829038116,knn_profile_year,5.0,3.0
MSR,2014,,0.29628107752361754,knn_profile_year,5.0,3.0
MSR,2015,,0.41803160712164744,knn_profile_year,5.0,3.0
MSR,2016,,0.3168571127408519,knn_profile_year,5.0,3.0
MSR,2017,,0.3296746002751886,knn_profile_year,5.0,3.0
MSR,2018,,0.37535864911213485,knn_profile_year,5.0,3.0
MSR,2019,,0.3252171453455309,knn_profile_year,5.0,3.0
MSR,2020,,0.28391592773941493,knn_profile_year,5.0,3.0
