country_iso3_code,pre_eci,pre_coi,pre_log_gdp_pc,pre_trade_open,pre_wgi,pre_rents,pre_tariff,pre_us_china_intensity,cluster,pc1,pc2,cluster_label,dv1_post_mean,dv1_pre_mean,dv1_change_post_minus_pre,dv2_post_mean,dv2_pre_mean,dv2_change_post_minus_pre,dv3_post_mean,dv3_pre_mean,dv3_change_post_minus_pre
GRD,0.204,-0.26233333333333336,9.034711929194467,,0.4327776055555555,0.0,11.8925,0.3396349474650157,1,0.01475087012136452,1.396600802684461,C1,,,,0.9592432718000845,1.163972089000585,-0.2047288172005004,0.7887892693658962,0.8893104069556862,-0.10052113758978998
GRL,-1.0408333333333333,-1.0411666666666666,10.714875100791971,89.52082713795191,1.3048531333333333,0.062161554992202155,,0.0705444472723693,1,0.8856689758989679,-0.35913058434637785,C1,,,,1.53341231818158,0.9654560267413528,0.5679562914402272,0.6841077204019508,0.6500265889885932,0.03408113141335756
GTM,-0.19533333333333333,0.4848333333333333,8.249897975245066,52.67725525669682,-0.6496640722222218,2.109820055145953,1.77,0.44133910104569135,1,-0.22669578780760544,0.5861653611110043,C1,,,,1.1993665143504215,0.9762318350575856,0.22313467929283592,0.8724010845942141,0.8482655395764124,0.024135545017801685
GUM,0.5815,0.27099999999999996,10.45610705767014,74.27728746772631,0.7489095805555556,0.0,,0.0,1,1.8343000363506958,-0.7726448142583422,C1,,,,0.9376549540700972,2.1328636470876914,-1.195208693017594,0.7607701119457309,0.79236118726712,-0.03159107532138916
GUY,-1.0161666666666667,-0.9286666666666666,8.643843888001946,,-0.3244929666666663,13.181249124081381,7.0120000000000005,0.331030583420782,0,-1.4862376530664085,0.43830953081760066,C0,,,,4.2109073685260014,1.0155147677034522,3.195392600822549,0.8453374469571038,0.8478301872157094,-0.0024927402586055747
HKG,1.1445,1.2101666666666666,10.646994624241092,406.1822115082288,1.4276734444444443,0.004635892761092866,0.0,0.4966554807196843,1,4.4970483600036975,2.081335854096006,C1,1.0952499999999996,0.04200000000000017,1.0532499999999994,1.1602282796695134,0.9942916492691092,0.16593663040040418,0.9199163468849392,0.882388607893774,0.03752773899116513
HMD,0.3853333333333333,-0.9015,,,,,,0.5225653955105319,1,-0.2856535100455218,1.435646392963037,C1,,,,1.6141356931041415,126.62934795659652,-125.01521226349237,0.6030964768466266,0.38105391695517815,0.22204255989144844
HND,-0.501,-0.2853333333333333,7.725137449475824,109.89376595414757,-0.7477519499999997,1.8320024130979249,4.956666666666666,0.566136379677361,0,-0.9607968551938547,1.5041493270284922,C0,,,,1.1917454411945312,1.0058279253752442,0.18591751581928695,0.7173853492068168,0.6668622675606278,0.050523081646189016
HRV,0.8461666666666666,1.2496666666666667,9.420135547179774,87.52983062934915,0.3588980527777778,0.8563462839130707,1.8383333333333332,0.0570058391678695,1,2.033673458107677,-0.9151418078415723,C1,0.0744999999999999,-0.2539999999999999,0.3284999999999998,1.451779951424668,0.9759636803510762,0.4758162710735919,0.9275158727986403,0.9304333749777675,-0.0029175021791271183
HTI,-1.1801666666666668,-1.0898333333333332,7.246400387659219,41.395577547087136,-1.2423066888888865,0.6335950583328683,6.242,0.48987191329349783,0,-2.3735037013493425,0.9380039051493877,C0,,,,1.095189911516918,0.9540805557523137,0.14110935576460426,0.3195991611446575,0.3183730955642166,0.0012260655804408604
HUN,1.2705,0.8188333333333334,9.433082541405662,165.884269553732,0.5122018638888889,0.3873856986310558,1.8416666666666666,0.0738168452548879,1,2.52902134678105,-0.6679638025242798,C1,-0.22325000000000017,0.24680000000000035,-0.4700500000000005,1.2565813240757648,1.0045328685184882,0.2520484555572766,0.9046280095193797,0.9044061563709795,0.00022185314840017512
IDN,0.25866666666666666,1.3635,8.079920373817043,44.169154279066085,-0.24412163055555533,4.159477334782088,2.4025,0.2581201869975109,1,0.5207784126771725,-0.26253878500174804,C1,0.7487500000000002,-1.0406,1.7893500000000002,1.3779670476684491,1.0923556817666367,0.28561136590181246,0.9225587362406938,0.9357242233618596,-0.01316548712116572
IND,0.5918333333333333,2.4371666666666667,7.338979914908141,46.88465599269315,-0.20538515277777702,2.670096692451392,6.422,0.2262520809502517,1,0.7300942676719847,-0.07097422649981394,C1,0.3855000000000004,0.1716000000000001,0.21390000000000028,1.3034513582220313,1.071026725388472,0.2324246328335593,0.9524030994400947,0.9538281489523667,-0.0014250495122719586
IRL,1.2191666666666667,0.22216666666666665,10.948564231672835,216.33256999677283,1.4119659833333333,0.05464514339239584,1.8416666666666666,0.2601218015238678,1,3.3124870711103656,0.7375559285724462,C1,0.22574999999999967,0.17860000000000015,0.047149999999999526,1.4292869256178447,0.9321438310971768,0.49714309452066785,0.8719822198420197,0.8913069595663136,-0.019324739724293827
IRN,-0.24916666666666665,-0.18166666666666667,8.540628658040413,43.16383471916566,-0.9370210861111091,19.4600242183807,,0.2649977630881366,0,-1.3157482333370203,-0.3496683228016728,C0,,,,0.5115246809378347,1.1012860689026573,-0.5897613879648227,0.8415008873153695,0.871996091380598,-0.030495204065228432
IRQ,-2.214,-1.0303333333333333,8.427439595652094,65.6603651728427,-1.3570835583333298,42.03466225670243,,0.2690207483853994,0,-3.5686066761124398,-0.8047924443990161,C0,,,,1.6410327857594187,1.2847621133543765,0.3562706724050422,0.8227911208395625,0.8712033381702552,-0.048412217330692675
ISL,0.36916666666666664,-0.42333333333333334,10.884613976268739,94.07107195752683,1.4999823111111112,0.00030695607153018335,1.5316666666666665,0.0945738853222587,1,2.208303665030449,-0.3970805569445618,C1,1.46375,-0.12639999999999957,1.5901499999999997,1.195218518722987,1.1308383862247458,0.06438013249824115,0.8852363048526793,0.8937410377250558,-0.008504732872376408
ISR,1.1821666666666666,0.6986666666666667,10.498368396051042,61.464924697131885,0.7019026833333334,0.22660063166862418,1.9533333333333334,0.3538341878330682,1,2.1204285159452003,0.8108829323986537,C1,0.9982499999999996,0.41199999999999976,0.5862499999999999,1.0240930227994676,1.0581437049800193,-0.03405068218055174,0.8990297380459964,0.8782605330153127,0.02076920503068369
ITA,1.2213333333333334,0.7388333333333333,10.336033243378408,55.137339396552996,0.4829863527777778,0.10946466353960255,1.8416666666666666,0.1108389507600948,1,2.1694830779274206,-0.5201340571712642,C1,0.14624999999999932,0.1716000000000001,-0.02535000000000079,1.2140993595845946,1.0401009487468817,0.17399841083771284,0.9491789518925077,0.9530543736929576,-0.003875421800449974
JAM,-0.39566666666666667,-0.9208333333333334,8.590192603852119,,0.1078214388888889,1.5797365178966816,10.3325,0.4685734493590314,0,-0.9168587948295086,1.7232576032606095,C0,,,,1.0189585541444903,1.0829174328677527,-0.06395887872326234,0.833569163916125,0.8621555783806647,-0.02858641446453969
JOR,0.17966666666666667,-0.022999999999999996,8.34967051411733,102.17602530785376,-0.0785582888888887,1.462913616445048,5.4816666666666665,0.2414144032368134,1,0.23418915312504268,0.1034189446783072,C1,0.4557500000000001,-0.6212000000000002,1.0769500000000003,1.3121877385617593,1.0246843771366974,0.28750336142506194,0.9048458993979906,0.911655433307688,-0.006809533909697296
JPN,2.038,0.12433333333333334,10.454306527639467,33.840330484836834,1.3796040833333334,0.027327531369707152,2.183333333333333,0.3712361289227834,1,2.469799573724543,0.9830324807387356,C1,0.027499999999999858,-0.08160000000000026,0.10910000000000011,1.081074944795863,1.0472857860572533,0.03378915873860966,0.9031193102175528,0.91281224247845,-0.009692932260897291
KAZ,-0.23083333333333333,-0.653,9.21776128093128,62.38168163335385,-0.47044331388888877,15.451928217555958,3.4466666666666668,0.2455215448742337,0,-0.7150142053247801,-0.30497479938464567,C0,-1.5127500000000005,-0.2897999999999996,-1.2229500000000009,1.6020464792336235,1.4324777772092716,0.16956870202435192,0.9171594688377591,0.9202006974741074,-0.003041228636348259
KEN,-0.3675,0.5135,7.29126269798228,42.741047673114366,-0.6385527499999992,2.6506365482003167,11.258000000000001,0.2826681870689535,0,-1.2175918695624057,0.5123154610363789,C0,,,,1.1513618351094603,0.9664341372137533,0.18492769789570707,0.9496696310179454,0.947765518438301,0.0019041125796444014
KGZ,-0.2145,0.3145,6.991960110308066,119.3719158508935,-0.7238058638888881,5.332401808700225,2.7583333333333333,0.5486423217107278,0,-0.6866052336468973,1.0799849787127724,C0,,,,1.7772064199536952,1.1449935943741023,0.6322128255795929,0.7632966370373391,0.8498846724464566,-0.08658803540911753
KHM,-0.6626666666666666,-0.8561666666666667,7.31709645410395,122.0087164050495,-0.8312067999999985,2.062053468073448,7.8999999999999995,0.2418688687816669,0,-1.3507469263684138,0.02947262436687734,C0,0.6484999999999999,-0.07219999999999978,0.7206999999999997,1.7343831856024692,0.8358143997417606,0.8985687858607085,0.8730833229575823,0.9092833114966581,-0.0361999885390758
KIR,-0.5408333333333334,-0.9155000000000001,7.367165452485879,103.13637563095294,0.17517496388888895,0.075393324600945,,0.1462674019305758,0,-0.4698027891836319,-0.6305116376477556,C0,,,,0.8318226338769917,0.7917843537603613,0.040038280116630465,0.5822164229309645,0.5965893710149003,-0.014372948083935744
KNA,0.6108333333333333,-0.355,9.896354644523715,,0.7765726305555556,0.0,13.763333333333334,0.5147241294976324,1,0.3445739456252923,2.683263286717046,C1,,,,0.7636772467007699,1.07429994146591,-0.31062269476514015,0.5663167560794613,0.6547207530396371,-0.08840399696017576
KOR,1.7118333333333335,0.9155000000000001,10.304057461039946,83.5165156460709,0.8385283694444444,0.057620645468813035,6.829999999999999,0.3651598584380333,1,2.2319556909185447,1.3991985695470621,C1,0.14024999999999993,1.1852000000000005,-1.0449500000000005,1.1331677567888927,1.0464284243550241,0.08673933243386855,0.8927596815464482,0.8983047007356775,-0.005545019189229228
KWT,-0.07383333333333332,-1.0746666666666667,10.324984179188043,98.55863725958505,-0.07953848333333319,45.815773846789654,3.58,0.2316863837228903,0,-1.1535820072056446,-0.5306135702838725,C0,,,,1.2878676148764545,1.573129641091662,-0.28526202621520746,0.8684019392528491,0.9032819704714301,-0.034880031218580965
LAO,-1.16,-0.8326666666666666,7.627377113664259,91.26284479295198,-0.7005929472222207,7.939413176592791,2.215,0.2567226063340218,0,-1.3722965581425892,-0.5334689083850194,C0,0.5075000000000003,0.13799999999999962,0.36950000000000066,1.74540911272699,0.9194959176960363,0.8259131950309536,0.7264783639115082,0.7249564447916838,0.0015219191198244664
LBN,0.37883333333333336,1.5513333333333332,9.011357387375048,77.09251279876644,-0.7222068916666661,0.0019017573874799832,3.3475,0.162115433081195,1,1.0181438434206727,-0.46224716552044814,C1,,,,1.3934778164922113,1.1546399901272546,0.23883782636495665,0.9065266058131514,0.9486541715433119,-0.04212756573016052
LBR,-1.1416666666666666,-1.1300000000000001,6.534005889571816,,-0.6988095861111102,23.691348824632367,12.496666666666664,0.19562695742782146,0,-3.1519939178508314,-0.2875165829866615,C0,,,,1.1232639479829274,0.9968926494566633,0.12637129852626405,0.9210843951448495,0.8882611719537948,0.032823223191054685
LBY,-1.694,-1.2483333333333333,9.093699102962551,71.10793534323095,-1.576866369444442,31.443202129306467,,0.1363277367226759,0,-2.8107638996658224,-1.240699546816498,C0,,,,1.863452019910363,1.8350938479169931,0.028358171993369874,0.8804641921315014,0.8805109299924387,-4.6737860937340336e-05
LCA,0.4751666666666667,-0.029333333333333326,9.260574729245642,,0.6926177722222223,0.020811182827030764,8.5,0.3358760528176303,1,0.7020728795783968,1.1382194748060146,C1,,,,0.6141809402592998,1.0446292770706413,-0.43044833681134154,0.9056410650392255,0.8389411129422243,0.06669995209700119
LKA,-0.39166666666666666,0.43533333333333335,8.284774162795399,46.84330587818823,-0.2552046194444442,0.11360975384287647,6.8225,0.2615422883356026,1,-0.2979673508339481,0.22780984974526527,C1,,,,1.171671635955373,0.9756661257288132,0.19600551022655976,0.9153278152723543,0.9098019921209621,0.005525823151392162
LSO,-0.646,-0.8925000000000001,7.009988971832537,137.04522210471782,-0.19846776944444422,5.8628669152949415,3.8516666666666666,0.1506637742236032,0,-0.8096690652943593,-0.8231558112818677,C0,,,,1.0819124894401924,0.9832311218255656,0.09868136761462676,0.7456490602230386,0.7139869929309265,0.03166206729211207
LTU,0.8344999999999999,1.2,9.546450221972597,145.72668285340467,0.8365310833333334,0.41534694028958036,1.8416666666666666,0.0678642671524306,1,2.595681686411827,-0.6658878806435526,C1,-0.1720000000000006,0.06159999999999997,-0.23360000000000056,1.5327996698572735,1.1068051033926813,0.4259945664645921,0.9503643298264229,0.9444221619520797,0.005942167874343207
LUX,1.2028333333333334,1.4316666666666666,11.5716963655316,336.5187617394693,1.7513236194444444,0.045460278756494436,,0.0910666754061548,1,4.739371203886386,0.5222341680377725,C1,0.13249999999999984,-0.18439999999999976,0.3168999999999996,1.0619941606817276,1.0615408214638113,0.00045333921791623766,0.8917439365134312,0.8894289583923808,0.002314978121050415
LVA,0.7843333333333334,0.9663333333333334,9.477709689604326,128.5592461649275,0.7032292694444444,1.1501183643519193,1.8416666666666666,0.0584914582956249,1,2.275405307239916,-0.7948044623737468,C1,0.4452500000000006,-0.04219999999999968,0.48745000000000027,1.4913247540826955,1.0585252795092948,0.43279947457340073,0.9267248460538449,0.9254335188774534,0.0012913271763914658
MAC,0.7023333333333334,0.4653333333333334,11.316883115981836,118.5437654820575,0.8773725805555556,0.0006877861849738501,0.0,0.349405702242038,1,2.577271840586428,0.8282134069531499,C1,,,,1.1883837107515833,1.0491985382509046,0.13918517250067874,0.5125174163942066,0.65442039736791,-0.14190298097370346
MAR,-0.3555,-0.18266666666666667,8.03324507787982,72.75968656113456,-0.35199684166666656,3.896023454345635,3.6380000000000003,0.1050401805260393,1,-0.32206626422912593,-0.9810312059067321,C1,0.1515000000000004,-0.12200000000000025,0.27350000000000063,1.3881362750335542,0.9690360309566706,0.4191002440768836,0.904254429795577,0.9007851279279172,0.003469301867659813
MDA,0.034333333333333334,-0.16533333333333333,7.9148226228322995,92.13608134779962,-0.36268674722222155,0.2692080929696062,3.556,0.0268622251577255,1,0.1235199591552411,-1.3139050032757509,C1,,,,1.4420972347463517,1.027669398820449,0.4144278359259026,0.9002192935110737,0.9096115998048196,-0.009392306293745989
MDG,-1.2713333333333334,-0.6075,6.101729951777922,59.73120115154728,-0.7782246499999997,7.6111678488933245,7.1000000000000005,0.2819835134032584,0,-2.3696213513760735,-0.22438679391833022,C0,,,,1.2113851079173374,0.8589744496501002,0.3524106582672373,0.8952228070512627,0.9078532836609691,-0.012630476609706398
MDV,-0.6148333333333333,-0.9866666666666667,9.167595082814804,148.99802016890652,-0.3802528861111109,0.005962218855109767,9.221666666666666,0.1713080846697315,0,-0.39316157327996154,0.23009051448847703,C0,,,,1.2134377190792698,0.869196879649334,0.3442408394299358,0.7831327712764935,0.8724461265255931,-0.08931335524909956
MEX,0.9513333333333334,0.714,9.205173988791378,69.01723663742634,-0.3183804999999998,3.925241508207765,3.516666666666666,0.7597563775677746,1,0.5270979186116492,2.649851249328867,C1,0.01725000000000021,-0.4896000000000001,0.5068500000000002,1.253039567699708,0.9851704651883799,0.267869102511328,0.3901876362292407,0.41598651524442126,-0.025798879015180576
MHL,-0.5023333333333333,-0.9246666666666666,8.229381293958062,141.54196178742816,0.2539603194444448,0.0,,0.2222464142795708,1,-0.011363997219842067,-0.022791948971297386,C1,,,,2.0571223914240675,1.1957987673943946,0.8613236240296729,0.8610989627689946,0.8141382829395969,0.04696067982939767
MKD,0.04933333333333334,-0.18716666666666668,8.542836019630618,113.938521636863,-0.11297995555555536,1.0156853756158204,3.0933333333333333,0.0349880993697219,1,0.5604104404996291,-1.1544220299726997,C1,,,,1.553454313009857,0.9304851835286753,0.6229691294811818,0.7902882012434272,0.8271263174653894,-0.0368381162219622
MLI,-0.9888333333333333,-0.9476666666666667,6.717848453139968,51.964492610183235,-0.8203063305555546,8.684541942253505,7.461666666666666,0.0823186861318861,0,-2.147228931174479,-1.1601227878293536,C0,,,,2.468399675820388,1.0434420959703097,1.4249575798500782,0.6139762082416665,0.6285266267668247,-0.014550418525158149
MLT,1.0208333333333333,0.06816666666666667,10.109305884184614,200.25838820492,1.0531379194444443,0.0,1.8416666666666666,0.1504701022369768,1,2.708693401871623,-0.05494714073086053,C1,0.5510000000000002,-0.056199999999999806,0.6072,0.8800866949151278,1.1281652649187932,-0.2480785700036654,0.9551545544234902,0.9427575591468091,0.012396995276681033
MMR,-1.4751666666666665,-0.8504999999999999,7.0216785004315225,,-1.2021696027777757,6.82260949594479,3.5500000000000003,0.4032221743452864,0,-2.234410865163811,0.16403486885961857,C0,0.868,-1.5838,2.4518,1.6511710373936834,1.0825300947396774,0.568640942654006,0.8154899935019176,0.7394507229499614,0.07603927055195625
MNE,0.166,-0.29733333333333334,8.75917691964665,104.662802596024,0.10489609722222226,0.8829271043182714,3.858333333333333,0.0659006087854503,1,0.6308486483582866,-0.8660961983647181,C1,,,,2.034915650767732,1.17709452684431,0.8578211239234219,0.8617880022879292,0.9142427532725161,-0.05245475098458696
MNG,-1.358666666666667,-1.1981666666666666,8.22300265299859,104.3107780748865,-0.09773557222222207,15.674520837006073,5.04,0.6306271081644558,0,-1.836223972497977,1.7463986595312162,C0,,,,1.6300119549718268,0.9778901679938129,0.6521217869780139,0.25607755760756673,0.24806015752631308,0.00801740008125365
MNP,0.7625000000000001,-0.43916666666666665,9.860757087392644,126.965307526274,,0.0,,0.0,1,1.1971640092392604,-0.9403573423824217,C1,,,,1.2428369009930154,1.039656508652234,0.20318039234078134,0.6158121850688834,0.8163746744096442,-0.20056248934076082
MOZ,-1.4006666666666667,-1.0785,6.377254474563757,107.76300374275269,-0.678675805555555,13.672702990759866,4.163333333333333,0.1748502217035759,0,-2.1688506045450975,-1.037689848271507,C0,,,,1.4955835185711739,1.0561654078191964,0.43941811075197745,0.917544048729702,0.9010290455568118,0.01651500317289012
MRT,-1.7946666666666669,-1.3348333333333333,7.33192000488378,89.01872444029169,-0.872057508333333,12.489164069196107,8.645,0.3258011523220124,0,-2.770227563414483,0.26761878505829667,C0,,,,1.6542316181014132,1.1888138240494521,0.46541779405196104,0.8472314496259131,0.8236600084804402,0.023571441145472938
MSR,1.0148333333333333,-0.20466666666666666,,,,,,0.3056017553812447,1,0.49366466855498353,0.3606834245730826,C1,,,,1.1149714021629802,0.8254947520807687,0.28947665008221146,0.8437096161503794,0.7758689562379661,0.06784065991241328
MUS,0.07316666666666667,-0.23066666666666666,9.156906958618242,129.25132662904932,0.86523055,0.052770195861880136,0.82,0.1759862562618941,1,1.4252925620480592,-0.36343481973658165,C1,,,,0.801377477653846,1.033251182565863,-0.23187370491201698,0.9328711551666249,0.9213864930362131,0.011484662130411771
MWI,-1.0916666666666666,-1.0838333333333334,6.279021277653338,45.3003137160008,-0.44660116111111076,9.266091837281879,4.558,0.1557600564740523,0,-2.097937815398327,-1.1060292437049137,C0,,,,0.9962918524688583,1.1238861649984309,-0.12759431252957254,0.9493143470167347,0.9536149099486941,-0.004300562931959462
MYS,0.9461666666666666,1.0210000000000001,9.154984254894737,136.7165388751075,0.26147386944444445,7.387589056277375,3.5375,0.299873231266093,1,1.5393995480211948,0.4270440337594439,C1,0.6762499999999996,0.22959999999999994,0.44664999999999966,1.3888627294277032,1.0537700834775812,0.335092645950122,0.9086793339272106,0.9197214777290337,-0.011042143801823112
NAM,-0.18166666666666664,-0.5906666666666667,8.432417938228017,95.57388931043177,0.3833748472222222,2.0635021725164884,0.8166666666666668,0.0782157849933335,1,0.5069669273263515,-1.1642822073766046,C1,,,,1.1736227394311045,1.1030235016061114,0.07059923782499311,0.8966095536560633,0.9050965767452807,-0.008487023089217338
NCL,-0.15383333333333332,-0.9321666666666667,10.337174767513403,59.76468793558493,,0.013005970520140816,,0.19753179089752218,1,0.1997827280189115,-0.002868281324172165,C1,,,,1.4475312453314158,1.031762945800658,0.41576829953075767,0.6125676045890084,0.8394254127156215,-0.22685780812661316
NER,-1.0271666666666668,-1.0328333333333333,6.179562197120155,42.90156096529251,-0.605436472222222,10.14654772836818,9.541666666666666,0.142255895875101,0,-2.5536019521610447,-0.7421893436260035,C0,,,,2.44292528173866,1.3303471309167652,1.112578150821895,0.6274251794838929,0.7455608224279174,-0.11813564294402457
NFK,1.1075,-0.4226666666666667,,,,,,0.064192692338763,1,0.6429191869686133,-0.8911041016480177,C1,,,,0.8264969116878675,1.319546815910595,-0.49304990422272743,0.885766323381443,0.8300201408016997,0.055746182579743286
NGA,-1.9921666666666666,-1.2216666666666667,7.8231393126100555,,-1.0704218999999975,8.76166442291186,9.5375,0.2492748059686161,0,-2.6948249740016363,0.04227229504907518,C0,0.6140000000000008,0.8173999999999992,-0.20339999999999847,1.2088175522674278,1.6919620194724205,-0.4831444672049927,0.9392960206404626,0.9286905220701863,0.010605498570276262
NIC,-1.1301666666666665,-0.9424999999999999,7.6198450339563735,103.54136256462316,-0.6605020027777773,3.6197450201476697,2.165,0.4300883979382974,0,-1.3118801444149533,0.44372155813098746,C0,,,,1.3368940860824314,1.010418530468193,0.32647555561423847,0.6467310053723597,0.6976060812555472,-0.050875075883187515
NIU,1.2321666666666666,-0.19983333333333334,,,,,,0.0201994163594507,1,0.8345195376116418,-1.1062283677409066,C1,,,,1.9796270496642505,0.5760199336372535,1.403607116026997,0.38186720547146863,0.6667856868187477,-0.2849184813472791
NLD,1.026,1.8218333333333332,10.729834817194531,153.78306096248116,1.7053482500000001,0.6531942195220495,1.8416666666666666,0.1273313927731763,1,3.771577428165889,3.531500908870923e-05,C1,0.8170000000000002,-0.2971999999999994,1.1141999999999996,1.3090275141165084,1.095207654446164,0.21381985967034445,0.9238835403011414,0.9127994598447075,0.011084080456433942
NOR,1.0013333333333334,0.12566666666666668,11.21944519026119,69.04436722552607,1.8377947944444444,6.565517336263485,3.408333333333333,0.0919430282066151,1,2.542802362624923,-0.2217327881310302,C1,1.2007499999999993,-1.1507999999999996,2.3515499999999987,1.4227178239586882,1.23699832291639,0.18571950104229829,0.8941248131410284,0.9066079656236323,-0.012483152482603899
NPL,-0.13116666666666668,0.3065,6.748029844360005,43.19892509079588,-0.7500155888888881,0.8904135188295297,12.540000000000001,0.1420065702066819,0,-1.3362321889191193,-0.16546912035233163,C0,,,,1.6602818605510394,1.0036381061377402,0.6566437544132993,0.4640131515135842,0.6411004522378098,-0.17708730072422557
NRU,0.9778333333333333,-0.4061666666666666,8.897442249913965,168.19940513717816,0.34961638055555566,0.0,11.48,0.0346009147918715,1,0.9672347304881963,-0.08375935345825979,C1,,,,5.474490110324283,1.7282607289954817,3.746229381328802,0.6441390321750521,0.7997612125101901,-0.15562218033513797
NZL,0.521,0.21433333333333335,10.551735059719775,54.89907049880545,1.8608515055555552,1.4264536960670917,1.4916666666666665,0.2923339994030443,1,2.237819343897407,0.5636954140671311,C1,0.2722500000000001,-0.025200000000000222,0.2974500000000003,1.1994868541424082,1.0665866330612581,0.13290022108115007,0.8789175157706508,0.9092763241144607,-0.030358808343809884
OMN,-0.29283333333333333,-0.9501666666666666,9.849822372549715,97.51533261027073,0.14602673333333335,29.023732716067865,2.0483333333333333,0.2830530311172508,0,-0.5792341722595644,-0.2107007280486845,C0,,,,1.7483067542554112,1.2853503634130308,0.4629563908423804,0.8024960558583517,0.823450881342017,-0.02095482548366534
PAK,-0.47500000000000003,0.389,7.225431716852007,28.090145395702965,-1.1111883805555547,1.666993284152855,9.404,0.3377587509317876,0,-1.5437389286857275,0.5164653048977613,C0,0.14725000000000013,-0.2129999999999999,0.36025000000000007,1.2543775627876768,1.08589226374261,0.1684852990450667,0.9374399076784251,0.9449079880246924,-0.007468080346267336
PAN,0.7946666666666666,1.0693333333333332,9.534657369296054,111.04557678254316,0.12387632500000005,0.1838186574157328,5.873333333333334,0.3241275270260941,1,1.4712317628544012,0.8821602060244419,C1,,,,0.8871599653147217,1.1555273801082024,-0.2683674147934807,0.9366708462974673,0.9441217211182046,-0.007450874820737252
PCN,0.6675,-0.4218333333333333,,,,,,0.0068246710721609,1,0.4794633707372138,-1.2017887900647357,C1,,,,1.8288035495406056,1.1947885921831645,0.6340149573574412,0.7199675377222887,0.7768700357401808,-0.056902498017892045
PER,-0.5579999999999999,0.26816666666666666,8.724704542612754,47.88755317486516,-0.16672047777777751,6.254898901136767,1.3875,0.4102288346240233,1,-0.20396424889755377,0.44748611313106235,C1,1.431000000000001,-1.5117999999999994,2.9428,1.3593834532451563,1.0697558610294131,0.2896275922157432,0.8704742821602832,0.910325308248626,-0.03985102608834279
PHL,0.6233333333333333,0.5215,7.957251620263574,60.03683107438362,-0.302672036111111,1.105469270033667,2.258,0.3478323556674367,1,0.3875057547950433,0.211628487854795,C1,0.3457499999999998,-0.2617999999999995,0.6075499999999993,1.221560768100344,0.980944391306871,0.24061637679347292,0.8975093730512405,0.8898562421387517,0.007653130912488759
PLW,-0.19599999999999998,-0.8028333333333334,9.639728492241028,132.965900338375,0.578294963888889,0.0,12.942499999999999,0.318465684814151,1,0.07523227265809093,1.5675535754644236,C1,,,,0.5797743227856887,0.9557360697205722,-0.3759617469348835,0.6694832838431374,0.4139699072063978,0.25551337663673956
PNG,-2.1815,-1.247,7.774783867062388,,-0.6254029694444442,14.10463349095815,2.58,0.2036661793538015,0,-2.2220265215365673,-0.9000346413818315,C0,,,,1.462999443892976,0.9307748358313722,0.5322246080616039,0.8509024164727652,0.8032412972816695,0.047661119191095724
POL,1.098,1.1033333333333333,9.426555056578307,93.49477593101257,0.8348490277777777,2.7780916685273485,1.8416666666666666,0.0796022108260204,1,2.2898151520622023,-0.7411086371412258,C1,0.17249999999999943,0.049400000000000686,0.12309999999999874,1.4119374144521166,0.984345263637625,0.42759215081449164,0.9033494519746539,0.9078217395538641,-0.0044722875792102545
PRK,0.3398333333333334,-0.15483333333333335,,,-1.571021155555553,,,0.8464649054996305,0,-0.9939192740135033,2.9239911207128753,C0,,,,0.10887415410650553,1.1303892727640792,-1.0215151186575737,0.8117470001453267,0.31739207818263254,0.4943549219626942
PRT,0.7271666666666666,2.1923333333333335,9.86351147926796,79.85951598271447,0.9629576305555556,0.19507928183004433,1.8416666666666666,0.0647037706920464,1,2.820786392534952,-0.685722645739139,C1,0.16375000000000028,-0.05380000000000003,0.2175500000000003,1.2322648942553296,1.0377040965107984,0.19456079774453117,0.9054855233615152,0.9053435641757184,0.0001419591857968472
PRY,-0.655,-1.0286666666666666,8.66321686198826,70.49551149422237,-0.4730693861111108,1.7253379334130752,4.373333333333333,0.2061909555713146,0,-0.7662006913838872,-0.31597513956023604,C0,,,,1.1513457161710297,1.033295716233745,0.1180499999372846,0.7935579067211336,0.8487039371340437,-0.05514603041291011
PSE,0.11883333333333333,0.6568333333333333,8.110935824656933,67.59877095376656,-0.7070486805555546,0.0,2.4240000000000004,0.020167996826542,1,0.3707553667239029,-1.4837290738813205,C1,,,,1.3029841066142858,0.9489986060096728,0.353985500604613,0.2672894274066131,0.2557669018193181,0.011522525587294996
PYF,0.01633333333333333,-0.7138333333333332,9.867526593575153,55.666626919061855,,0.0049092785285587,4.56,0.1416528789355282,1,0.253098401977004,-0.3596062245479828,C1,,,,0.7715604401572722,1.0366949963557717,-0.26513455619849946,0.8249523290130527,0.7925832760829139,0.03236905293013881
QAT,-0.18533333333333335,-1.079,11.176048174575548,96.98560154441866,0.5879825416666667,24.802003207234502,3.7466666666666666,0.1318596270630107,1,0.2167496432758582,-0.4861412886160013,C1,,,,1.2916942046750508,1.4814534706192477,-0.1897592659441969,0.9110984170412854,0.8751113743813522,0.03598704265993313
ROU,0.9081666666666667,0.9413333333333332,9.094158104212319,82.9893749471316,0.17957138333333333,1.354058764401156,1.8416666666666666,0.0503616057609125,1,1.6982415302248406,-1.0523340735012654,C1,0.02799999999999958,0.42860000000000015,-0.40060000000000057,1.2811956195339744,0.9945628232737755,0.2866327962601989,0.9248121378460676,0.9263927626685895,-0.0015806248225218589
