estimate,se,tvalue,p_cluster,ci_low_95,ci_high_95,p_wild_bootstrap,bootstrap_reps_requested,bootstrap_reps_success,pvalue_for_fdr,n_obs,n_countries,n_years,test_id,outcome_key,outcome,moderator,moderator_label,multiplicity_family,block,terms_restricted,wald_chi2,wald_df,test_type,regime,post_start,regime_left,regime_right,variant,placebo_start,actual_estimate_2018,actual_p_wild_2018,magnitude_ratio_to_actual,analysis,entity,estimate_2018,se_2018,p_wild_2018,estimate_2019,se_2019,p_wild_2019,sign_stability,n_obs_2018,n_obs_2019,n_countries_2018,n_countries_2019,test,threshold_z_eci,qvalue_final_structural_family,fdr_significant_0_05
,,,,,,,999.0,999.0,0.363,,,,post_period_2019_focal_diversification_eci_exposure_post,diversification,,,,final_exploratory_structural_family,,,,,,,,,,,,,,,focal,eci_exposure_post,-0.013234655899455,0.0133855065399494,0.46,-0.0132700227357921,0.0119669897708607,0.363,True,2200.0,2200.0,200.0,200.0,,,0.7705352112676056,0
,,,,,,,999.0,999.0,0.506,,,,post_period_2019_focal_diversification_eci_exposure_post_x_moderator,diversification,,,,final_exploratory_structural_family,,,,,,,,,,,,,,,focal,eci_exposure_post_x_moderator,0.0067665944344576,0.0087098530300456,0.498,0.0061550453899663,0.0085477410404205,0.506,True,2200.0,2200.0,200.0,200.0,,,0.8085918367346939,0
,,,,,,,999.0,999.0,0.516,,,,post_period_2019_focal_gvc_eci_exposure_post,gvc,,,,final_exploratory_structural_family,,,,,,,,,,,,,,,focal,eci_exposure_post,0.2357728268399806,0.2240949341242926,0.422,0.1446509143699892,0.1749277650140204,0.516,True,836.0,836.0,76.0,76.0,,,0.8085918367346939,0
,,,,,,,999.0,999.0,0.791,,,,post_period_2019_focal_gvc_eci_exposure_post_x_moderator,gvc,,,,final_exploratory_structural_family,,,,,,,,,,,,,,,focal,eci_exposure_post_x_moderator,0.0982908213908617,0.2016679285695251,0.682,0.0524016143576898,0.1826186232865372,0.791,True,836.0,836.0,76.0,76.0,,,0.9113414634146342,0
,,,,,,,999.0,999.0,0.386,,,,post_period_2019_focal_recovery_eci_exposure_post,recovery,,,,final_exploratory_structural_family,,,,,,,,,,,,,,,focal,eci_exposure_post,-0.0530276686539071,0.0542251447442628,0.383,-0.0576800700276504,0.0599705950167148,0.386,True,2200.0,2200.0,200.0,200.0,,,0.7705352112676056,0
,,,,,,,999.0,999.0,0.687,,,,post_period_2019_focal_recovery_eci_exposure_post_x_moderator,recovery,,,,final_exploratory_structural_family,,,,,,,,,,,,,,,focal,eci_exposure_post_x_moderator,-0.0079307646023393,0.0376408938013277,0.844,-0.0186063223244595,0.0404350405609253,0.687,True,2200.0,2200.0,200.0,200.0,,,0.8546578947368421,0
0.5982095287408331,0.4257918589914781,1.40493416233401,0.917915360634717,-0.2500113507127092,1.4464304081943755,0.836,999.0,999.0,0.836,836.0,76.0,,h6_2018_gvc_H6_low_slope_negative,gvc,Adverse forward-GVC deviation stability,,,final_exploratory_structural_family,,,,,,,2018.0,,,,,,,,,,,,,,,,,,,,,H6_low_slope_negative,0.0903399010919449,0.9175367647058823,0
-0.6190054635006605,0.4255095838796155,-1.4547391808589405,0.9250429545090482,-1.46666402209584,0.228653095094519,0.851,999.0,999.0,0.851,836.0,76.0,,h6_2018_gvc_H6_high_minus_low_positive,gvc,Adverse forward-GVC deviation stability,,,final_exploratory_structural_family,,,,,,,2018.0,,,,,,,,,,,,,,,,,,,,,H6_high_minus_low_positive,0.0903399010919449,0.9175367647058823,0
0.028619760452013,0.041413158327509,0.691078913269026,0.7548393443480677,-0.0530451881300524,0.1102847090340786,0.647,999.0,999.0,0.647,2200.0,200.0,,h6_2018_recovery_H6_low_slope_negative,recovery,Log export recovery,,,final_exploratory_structural_family,,,,,,,2018.0,,,,,,,,,,,,,,,,,,,,,H6_low_slope_negative,0.0903399010919449,0.8369449541284404,0
-0.0819778209790438,0.053830568820287,-1.5228860250896898,0.9353126401418864,-0.1881293634450032,0.0241737214869154,0.885,999.0,999.0,0.885,2200.0,200.0,,h6_2018_recovery_H6_high_minus_low_positive,recovery,Log export recovery,,,final_exploratory_structural_family,,,,,,,2018.0,,,,,,,,,,,,,,,,,,,,,H6_high_minus_low_positive,0.0903399010919449,0.9175367647058823,0
-0.0147104166871692,0.0145619926321756,-1.0101925649011527,0.1568148744466058,-0.0434260333555337,0.0140051999811953,0.384,999.0,999.0,0.384,2200.0,200.0,,h6_2018_diversification_H6_low_slope_negative,diversification,Partner diversification excluding US and China,,,final_exploratory_structural_family,,,,,,,2018.0,,,,,,,,,,,,,,,,,,,,,H6_low_slope_negative,0.0903399010919449,0.7705352112676056,0
0.0184147898395433,0.018158988401361,1.014086766978889,0.155886363190643,-0.0173939461755122,0.054223525854599,0.231,999.0,999.0,0.231,2200.0,200.0,,h6_2018_diversification_H6_high_minus_low_positive,diversification,Partner diversification excluding US and China,,,final_exploratory_structural_family,,,,,,,2018.0,,,,,,,,,,,,,,,,,,,,,H6_high_minus_low_positive,0.0903399010919449,0.6704150943396228,0
-0.2710296453995954,0.1535158349002429,-1.765483316921117,0.0815527898018757,-0.5768488707778219,0.0347895799786309,0.143,999.0,999.0,0.143,836.0,76.0,11.0,post_continuous_2019_gvc_pre_log_real_gdp_pc,gvc,Adverse forward-GVC deviation stability,z_pre_log_real_gdp_pc,Log real GDP per capita,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_log_real_gdp_pc,,,,,,,,,,,,,,0.6549677419354838,0
0.3319723259969805,0.1833392446984783,1.810699757942964,0.074192163132696,-0.0332581782800022,0.6972028302739635,0.17,999.0,999.0,0.17,836.0,76.0,11.0,post_continuous_2019_gvc_pre_real_gdp_pc_growth_mean,gvc,Adverse forward-GVC deviation stability,z_pre_real_gdp_pc_growth_mean,Mean real GDP-per-capita growth,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_real_gdp_pc_growth_mean,,,,,,,,,,,,,,0.6554594594594594,0
-0.2954617510964753,0.3868247121728774,-0.7638130186585114,0.4473749227211931,-1.0660560934373615,0.475132591244411,0.506,999.0,999.0,0.506,836.0,76.0,11.0,post_continuous_2019_gvc_pre_real_gdp_pc_growth_slope,gvc,Adverse forward-GVC deviation stability,z_pre_real_gdp_pc_growth_slope,Real GDP-per-capita growth trend,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_real_gdp_pc_growth_slope,,,,,,,,,,,,,,0.8085918367346939,0
-0.4079916453244735,0.4143008393734039,-0.9847714668923372,0.3279026131731233,-1.2333212398451685,0.4173379491962211,0.344,999.0,999.0,0.344,836.0,76.0,11.0,post_continuous_2019_gvc_pre_real_gdp_pc_growth_volatility,gvc,Adverse forward-GVC deviation stability,z_pre_real_gdp_pc_growth_volatility,GDP-per-capita growth volatility,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_real_gdp_pc_growth_volatility,,,,,,,,,,,,,,0.7705352112676056,0
0.0374568591808429,0.1086709515912698,0.3446814317199005,0.7313115764586203,-0.1790747385274638,0.2539884568891496,0.742,999.0,999.0,0.742,825.0,75.0,11.0,post_continuous_2019_gvc_pre_manufacturing_value_added_share,gvc,Adverse forward-GVC deviation stability,z_pre_manufacturing_value_added_share,Manufacturing value-added share,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_manufacturing_value_added_share,,,,,,,,,,,,,,0.8862857142857143,0
-0.208621727352256,0.3144837712989837,-0.6633783565064053,0.5092067369774935,-0.8355336677432045,0.4182902130386924,0.557,999.0,999.0,0.557,803.0,73.0,11.0,post_continuous_2019_gvc_pre_trade_openness,gvc,Adverse forward-GVC deviation stability,z_pre_trade_openness,Trade openness,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_trade_openness,,,,,,,,,,,,,,0.8085918367346939,0
0.3368787396691819,0.3730154616783939,0.903122723528366,0.369352319448271,-0.4062061650164872,1.079963644354851,0.471,999.0,999.0,0.471,836.0,76.0,11.0,post_continuous_2019_gvc_pre_resource_rents,gvc,Adverse forward-GVC deviation stability,z_pre_resource_rents,Natural-resource-rent dependence,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_resource_rents,,,,,,,,,,,,,,0.8085918367346939,0
-0.2575159756813394,0.1186367948450155,-2.1706248556171177,0.0331245473247262,-0.4938525902360169,-0.0211793611266619,0.044,999.0,999.0,0.044,836.0,76.0,11.0,post_continuous_2019_gvc_pre_institutional_quality,gvc,Adverse forward-GVC deviation stability,z_pre_institutional_quality,Institutional quality,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_institutional_quality,,,,,,,,,,,,,,0.6549677419354838,0
-0.3271135844874288,0.2749464713621976,-1.1897355251252142,0.2379030504370969,-0.8748350423233784,0.2206078733485206,0.332,999.0,999.0,0.332,836.0,76.0,11.0,post_continuous_2019_gvc_pre_export_concentration,gvc,Adverse forward-GVC deviation stability,z_pre_export_concentration,Export concentration,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_export_concentration,,,,,,,,,,,,,,0.7705352112676056,0
0.1492550278576324,0.2760795010668498,0.5406233613175498,0.5903692056877337,-0.4007235408935033,0.6992335966087683,0.605,999.0,999.0,0.605,836.0,76.0,11.0,post_continuous_2019_gvc_pre_log_population,gvc,Adverse forward-GVC deviation stability,z_pre_log_population,Log population,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_log_population,,,,,,,,,,,,,,0.8316388888888889,0
0.0100210734196614,0.0401755034007468,0.2494324295006869,0.8032835762818251,-0.0692032734300499,0.0892454202693727,0.836,999.0,999.0,0.836,2200.0,200.0,11.0,post_continuous_2019_recovery_pre_log_real_gdp_pc,recovery,Log export recovery,z_pre_log_real_gdp_pc,Log real GDP per capita,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_log_real_gdp_pc,,,,,,,,,,,,,,0.9175367647058823,0
-0.0618168240262602,0.0275347311702853,-2.2450491215607387,0.0258651725453198,-0.1161141173517172,-0.0075195307008032,0.069,999.0,999.0,0.069,2200.0,200.0,11.0,post_continuous_2019_recovery_pre_real_gdp_pc_growth_mean,recovery,Log export recovery,z_pre_real_gdp_pc_growth_mean,Mean real GDP-per-capita growth,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_real_gdp_pc_growth_mean,,,,,,,,,,,,,,0.6549677419354838,0
-0.0084950452928446,0.0141885201420641,-0.5987266612576221,0.5500360888425685,-0.0364741904402359,0.0194840998545466,0.632,999.0,999.0,0.632,2200.0,200.0,11.0,post_continuous_2019_recovery_pre_real_gdp_pc_growth_slope,recovery,Log export recovery,z_pre_real_gdp_pc_growth_slope,Real GDP-per-capita growth trend,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_real_gdp_pc_growth_slope,,,,,,,,,,,,,,0.8316388888888889,0
0.0478431664208021,0.0199742170112162,2.395246151272731,0.0175362117897681,0.0084548784692294,0.0872314543723747,0.043,999.0,999.0,0.043,2200.0,200.0,11.0,post_continuous_2019_recovery_pre_real_gdp_pc_growth_volatility,recovery,Log export recovery,z_pre_real_gdp_pc_growth_volatility,GDP-per-capita growth volatility,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_real_gdp_pc_growth_volatility,,,,,,,,,,,,,,0.6549677419354838,0
-0.0432737008567693,0.0308250672769071,-1.4038477343142153,0.1620316229058579,-0.1040853970945689,0.0175379953810302,0.445,999.0,999.0,0.445,2057.0,187.0,11.0,post_continuous_2019_recovery_pre_manufacturing_value_added_share,recovery,Log export recovery,z_pre_manufacturing_value_added_share,Manufacturing value-added share,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_manufacturing_value_added_share,,,,,,,,,,,,,,0.8085918367346939,0
-0.1323996314385595,0.0381560654130149,-3.4699497971139945,0.0006538641662355,-0.2076989935123581,-0.0571002693647609,0.024,999.0,999.0,0.024,1958.0,178.0,11.0,post_continuous_2019_recovery_pre_trade_openness,recovery,Log export recovery,z_pre_trade_openness,Trade openness,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_trade_openness,,,,,,,,,,,,,,0.6345,0
0.0350800900854905,0.0584630182644823,0.6000389840769216,0.5491629133715833,-0.0802064413778652,0.1503666215488463,0.632,999.0,999.0,0.632,2200.0,200.0,11.0,post_continuous_2019_recovery_pre_resource_rents,recovery,Log export recovery,z_pre_resource_rents,Natural-resource-rent dependence,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_resource_rents,,,,,,,,,,,,,,0.8316388888888889,0
-0.0399199839913883,0.0234593543118014,-1.7016659308183182,0.0904283086030708,-0.0861896115942699,0.0063496436114932,0.231,999.0,999.0,0.231,2134.0,194.0,11.0,post_continuous_2019_recovery_pre_institutional_quality,recovery,Log export recovery,z_pre_institutional_quality,Institutional quality,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_institutional_quality,,,,,,,,,,,,,,0.6704150943396228,0
0.0324374555192432,0.016345481118203,1.984490715487071,0.0485752464556657,0.0002048770592592,0.0646700339792273,0.058,999.0,999.0,0.058,2200.0,200.0,11.0,post_continuous_2019_recovery_pre_export_concentration,recovery,Log export recovery,z_pre_export_concentration,Export concentration,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_export_concentration,,,,,,,,,,,,,,0.6549677419354838,0
0.1156333854255292,0.0642912531084947,1.798586585804947,0.0735995356994554,-0.0111461718799128,0.2424129427309713,0.064,999.0,999.0,0.064,2200.0,200.0,11.0,post_continuous_2019_recovery_pre_log_population,recovery,Log export recovery,z_pre_log_population,Log population,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_log_population,,,,,,,,,,,,,,0.6549677419354838,0
0.0159797727272494,0.0077699582289705,2.056609862800584,0.04102849977091,0.0006577527490681,0.0313017927054307,0.121,999.0,999.0,0.121,2200.0,200.0,11.0,post_continuous_2019_diversification_pre_log_real_gdp_pc,diversification,Partner diversification excluding US and China,z_pre_log_real_gdp_pc,Log real GDP per capita,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_log_real_gdp_pc,,,,,,,,,,,,,,0.6549677419354838,0
-0.0054915353986557,0.0111203918160982,-0.4938257113122586,0.6219738786936667,-0.0274204648150544,0.0164373940177429,0.708,999.0,999.0,0.708,2200.0,200.0,11.0,post_continuous_2019_diversification_pre_real_gdp_pc_growth_mean,diversification,Partner diversification excluding US and China,z_pre_real_gdp_pc_growth_mean,Mean real GDP-per-capita growth,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_real_gdp_pc_growth_mean,,,,,,,,,,,,,,0.8680695652173912,0
0.0022436528441889,0.0033008753980315,0.6797144919577742,0.4974751610057919,-0.004265529998719,0.0087528356870969,0.637,999.0,999.0,0.637,2200.0,200.0,11.0,post_continuous_2019_diversification_pre_real_gdp_pc_growth_slope,diversification,Partner diversification excluding US and China,z_pre_real_gdp_pc_growth_slope,Real GDP-per-capita growth trend,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_real_gdp_pc_growth_slope,,,,,,,,,,,,,,0.8316388888888889,0
-0.0076412666279112,0.004265085036384,-1.7915859971667845,0.0747187843591187,-0.016051828977199,0.0007692957213765,0.552,999.0,999.0,0.552,2200.0,200.0,11.0,post_continuous_2019_diversification_pre_real_gdp_pc_growth_volatility,diversification,Partner diversification excluding US and China,z_pre_real_gdp_pc_growth_volatility,GDP-per-capita growth volatility,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_real_gdp_pc_growth_volatility,,,,,,,,,,,,,,0.8085918367346939,0
0.0047262871376169,0.0085901860411703,0.5501961325360335,0.5828449715320959,-0.0122204328636459,0.0216730071388798,0.847,999.0,999.0,0.847,2057.0,187.0,11.0,post_continuous_2019_diversification_pre_manufacturing_value_added_share,diversification,Partner diversification excluding US and China,z_pre_manufacturing_value_added_share,Manufacturing value-added share,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_manufacturing_value_added_share,,,,,,,,,,,,,,0.9175367647058823,0
0.0263819717560251,0.0060871605089875,4.334035831168359,2.4505239987525617e-05,0.0143692210123062,0.038394722499744,0.004,999.0,999.0,0.004,1958.0,178.0,11.0,post_continuous_2019_diversification_pre_trade_openness,diversification,Partner diversification excluding US and China,z_pre_trade_openness,Trade openness,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_trade_openness,,,,,,,,,,,,,,0.282,0
-0.0234221722279323,0.0105111888379263,-2.228308575659931,0.0269791924995064,-0.0441497798447472,-0.0026945646111173,0.123,999.0,999.0,0.123,2200.0,200.0,11.0,post_continuous_2019_diversification_pre_resource_rents,diversification,Partner diversification excluding US and China,z_pre_resource_rents,Natural-resource-rent dependence,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_resource_rents,,,,,,,,,,,,,,0.6549677419354838,0
0.0118458143089275,0.0055508794434863,2.134042799799591,0.0341013612887566,0.0008976389540159,0.022793989663839,0.289,999.0,999.0,0.289,2134.0,194.0,11.0,post_continuous_2019_diversification_pre_institutional_quality,diversification,Partner diversification excluding US and China,z_pre_institutional_quality,Institutional quality,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_institutional_quality,,,,,,,,,,,,,,0.7148947368421051,0
-0.0024634424435734,0.0036659909920981,-0.6719717666746378,0.5023810590099348,-0.0096926173716093,0.0047657324844624,0.621,999.0,999.0,0.621,2200.0,200.0,11.0,post_continuous_2019_diversification_pre_export_concentration,diversification,Partner diversification excluding US and China,z_pre_export_concentration,Export concentration,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_export_concentration,,,,,,,,,,,,,,0.8316388888888889,0
-0.0198155374269762,0.011828443617275,-1.6752446955943008,0.0954568400285639,-0.0431407142263745,0.0035096393724221,0.13,999.0,999.0,0.13,2200.0,200.0,11.0,post_continuous_2019_diversification_pre_log_population,diversification,Partner diversification excluding US and China,z_pre_log_population,Log population,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,continuous_moderator,z_pre_log_population,,,,,,,,,,,,,,0.6549677419354838,0
0.3847947912625402,0.290913437722257,1.322712330772133,0.9050249276900264,-0.1947344946521649,0.9643240771772454,0.856,999.0,999.0,0.856,836.0,76.0,,h6_2019_gvc_H6_low_slope_negative,gvc,Adverse forward-GVC deviation stability,,,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,,,,,,,,,,,,,,H6_low_slope_negative,0.0903399010919449,0.9175367647058823,0
-0.379865445701826,0.2900639587179427,-1.309592020259249,0.9028342723015478,-0.957702482662257,0.1979715912586049,0.862,999.0,999.0,0.862,836.0,76.0,,h6_2019_gvc_H6_high_minus_low_positive,gvc,Adverse forward-GVC deviation stability,,,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,,,,,,,,,,,,,,H6_high_minus_low_positive,0.0903399010919449,0.9175367647058823,0
0.0387846674736153,0.0444674441408007,0.8722036587218382,0.8079257958246232,-0.0489032000059859,0.1264725349532166,0.637,999.0,999.0,0.637,2200.0,200.0,,h6_2019_recovery_H6_low_slope_negative,recovery,Log export recovery,,,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,,,,,,,,,,,,,,H6_low_slope_negative,0.0903399010919449,0.8316388888888889,0
-0.0983183266486469,0.0592312315313364,-1.659906844864964,0.9507459182102622,-0.2151197412909566,0.0184830879936628,0.898,999.0,999.0,0.898,2200.0,200.0,,h6_2019_recovery_H6_high_minus_low_positive,recovery,Log export recovery,,,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,,,,,,,,,,,,,,H6_high_minus_low_positive,0.0903399010919449,0.9242189781021899,0
-0.0127408344196242,0.012879557456002,-0.9892292078472718,0.1618761384960489,-0.0381387620320539,0.0126570931928053,0.365,999.0,999.0,0.365,2200.0,200.0,,h6_2019_diversification_H6_low_slope_negative,diversification,Partner diversification excluding US and China,,,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,,,,,,,,,,,,,,H6_low_slope_negative,0.0903399010919449,0.7705352112676056,0
0.0130588350474432,0.0165678198603872,0.7882047944440868,0.215757415645478,-0.0196121857502316,0.045729855845118,0.261,999.0,999.0,0.261,2200.0,200.0,,h6_2019_diversification_H6_high_minus_low_positive,diversification,Partner diversification excluding US and China,,,final_exploratory_structural_family,,,,,,,2019.0,,,,,,,,,,,,,,,,,,,,,H6_high_minus_low_positive,0.0903399010919449,0.6793636363636364,0
0.1825463482903654,0.1680953156056665,1.0859692766132722,0.2809707336438685,-0.1523166920053695,0.5174093885861003,0.41,999.0,999.0,0.41,836.0,76.0,11.0,regime_slope_2019_gvc_R1,gvc,Adverse forward-GVC deviation stability,,,final_exploratory_structural_family,,,,,regime_specific_slope,R1,2019.0,,,,,,,,,,,,,,,,,,,,,,,0.7957808219178082,0
-0.2071196771667306,0.2546233404978977,-0.8134355505733408,0.4185433098224048,-0.7143553822318388,0.3001160278983775,0.433,999.0,999.0,0.433,836.0,76.0,11.0,regime_slope_2019_gvc_R2,gvc,Adverse forward-GVC deviation stability,,,final_exploratory_structural_family,,,,,regime_specific_slope,R2,2019.0,,,,,,,,,,,,,,,,,,,,,,,0.8085918367346939,0
0.0386307528176402,0.0338694022240304,1.1405797056031746,0.255415683448359,-0.0281582365479316,0.105419742183212,0.494,999.0,999.0,0.494,2200.0,200.0,11.0,regime_slope_2019_recovery_R1,recovery,Log export recovery,,,final_exploratory_structural_family,,,,,regime_specific_slope,R1,2019.0,,,,,,,,,,,,,,,,,,,,,,,0.8085918367346939,0
-0.1701718172476352,0.1182445486792774,-1.4391514801177316,0.151678668176126,-0.4033449288378314,0.0630012943425608,0.226,999.0,999.0,0.226,2200.0,200.0,11.0,regime_slope_2019_recovery_R2,recovery,Log export recovery,,,final_exploratory_structural_family,,,,,regime_specific_slope,R2,2019.0,,,,,,,,,,,,,,,,,,,,,,,0.6704150943396228,0
-0.0161195561699151,0.0113022962681005,-1.4262195741064445,0.1553718535121788,-0.0384071932608681,0.0061680809210378,0.506,999.0,999.0,0.506,2200.0,200.0,11.0,regime_slope_2019_diversification_R1,diversification,Partner diversification excluding US and China,,,final_exploratory_structural_family,,,,,regime_specific_slope,R1,2019.0,,,,,,,,,,,,,,,,,,,,,,,0.8085918367346939,0
0.0248511750519722,0.0185810654564225,1.337446181988581,0.1826036519429638,-0.0117898785739904,0.061492228677935,0.245,999.0,999.0,0.245,2200.0,200.0,11.0,regime_slope_2019_diversification_R2,diversification,Partner diversification excluding US and China,,,final_exploratory_structural_family,,,,,regime_specific_slope,R2,2019.0,,,,,,,,,,,,,,,,,,,,,,,0.6704150943396228,0
-0.389666025457096,0.3051050321690515,-1.277153715515224,0.2054877169521748,-0.9974664172379868,0.2181343663237946,0.249,999.0,999.0,0.249,836.0,76.0,11.0,pairwise_2019_gvc_R2_minus_R1,gvc,Adverse forward-GVC deviation stability,,,final_exploratory_structural_family,,,,,pairwise_regime_difference,,2019.0,R2,R1,,,,,,,,,,,,,,,,,,,,,0.6704150943396228,0
,,,0.2015479838818827,,,0.249,999.0,999.0,0.249,836.0,76.0,11.0,omnibus_2019_gvc_regime_equality,gvc,Adverse forward-GVC deviation stability,,,final_exploratory_structural_family,,,,,omnibus_regime_equality,,2019.0,R2,R1,,,,,,,,,,,,,,,,,,,,,0.6704150943396228,0
-0.2088025700652754,0.1229996329237581,-1.6975869366594178,0.091148982645042,-0.4513525011498438,0.0337473610192928,0.172,999.0,999.0,0.172,2200.0,200.0,11.0,pairwise_2019_recovery_R2_minus_R1,recovery,Log export recovery,,,final_exploratory_structural_family,,,,,pairwise_regime_difference,,2019.0,R2,R1,,,,,,,,,,,,,,,,,,,,,0.6554594594594594,0
,,,0.0895857500924218,,,0.172,999.0,999.0,0.172,2200.0,200.0,11.0,omnibus_2019_recovery_regime_equality,recovery,Log export recovery,,,final_exploratory_structural_family,,,,,omnibus_regime_equality,,2019.0,R2,R1,,,,,,,,,,,,,,,,,,,,,0.6554594594594594,0
0.0409707312218874,0.0217485147637208,1.88384042161038,0.06104483992739,-0.0019163947941877,0.0838578572379626,0.117,999.0,999.0,0.117,2200.0,200.0,11.0,pairwise_2019_diversification_R2_minus_R1,diversification,Partner diversification excluding US and China,,,final_exploratory_structural_family,,,,,pairwise_regime_difference,,2019.0,R2,R1,,,,,,,,,,,,,,,,,,,,,0.6549677419354838,0
,,,0.0595865640874285,,,0.117,999.0,999.0,0.117,2200.0,200.0,11.0,omnibus_2019_diversification_regime_equality,diversification,Partner diversification excluding US and China,,,final_exploratory_structural_family,,,,,omnibus_regime_equality,,2019.0,R2,R1,,,,,,,,,,,,,,,,,,,,,0.6549677419354838,0
,,,0.3356677002617967,,,0.547,999.0,999.0,0.547,836.0,76.0,,corrected_event_post_period_2019_full_sample_gvc,gvc,Adverse forward-GVC deviation stability,,,final_exploratory_structural_family,,,4.558495204442357,4.0,joint_post_period,,2019.0,,,full_sample,,,,,,,,,,,,,,,,,,,,0.8085918367346939,0
,,,0.5860513052176769,,,0.76,999.0,999.0,0.76,836.0,76.0,,corrected_event_post_period_2019_pooled_regime_interacted_gvc,gvc,Adverse forward-GVC deviation stability,,,final_exploratory_structural_family,,,6.548336127283286,8.0,joint_post_period,,2019.0,,,pooled_regime_interacted,,,,,,,,,,,,,,,,,,,,0.893,0
,,,0.0310331163798798,,,0.375,999.0,999.0,0.375,374.0,34.0,,corrected_event_post_period_2019_regime_R1_gvc,gvc,Adverse forward-GVC deviation stability,,,final_exploratory_structural_family,,,10.631492605065873,4.0,joint_post_period,,2019.0,,,regime_R1,,,,,,,,,,,,,,,,,,,,0.7705352112676056,0
,,,0.6351094359335339,,,0.795,999.0,999.0,0.795,462.0,42.0,,corrected_event_post_period_2019_regime_R2_gvc,gvc,Adverse forward-GVC deviation stability,,,final_exploratory_structural_family,,,2.5533464338413494,4.0,joint_post_period,,2019.0,,,regime_R2,,,,,,,,,,,,,,,,,,,,0.9113414634146342,0
,,,0.862143085517425,,,0.911,999.0,999.0,0.911,2200.0,200.0,,corrected_event_post_period_2019_full_sample_recovery,recovery,Log export recovery,,,final_exploratory_structural_family,,,1.295473292748622,4.0,joint_post_period,,2019.0,,,full_sample,,,,,,,,,,,,,,,,,,,,0.9308043478260869,0
,,,0.3630094312891748,,,0.663,999.0,999.0,0.663,2200.0,200.0,,corrected_event_post_period_2019_pooled_regime_interacted_recovery,recovery,Log export recovery,,,final_exploratory_structural_family,,,8.759264984469688,8.0,joint_post_period,,2019.0,,,pooled_regime_interacted,,,,,,,,,,,,,,,,,,,,0.8498454545454546,0
,,,0.5948600166717368,,,0.923,999.0,999.0,0.923,1166.0,106.0,,corrected_event_post_period_2019_regime_R1_recovery,recovery,Log export recovery,,,final_exploratory_structural_family,,,2.7824842181134173,4.0,joint_post_period,,2019.0,,,regime_R1,,,,,,,,,,,,,,,,,,,,0.9362805755395683,0
,,,0.2009942865272008,,,0.379,999.0,999.0,0.379,1034.0,94.0,,corrected_event_post_period_2019_regime_R2_recovery,recovery,Log export recovery,,,final_exploratory_structural_family,,,5.975382435688824,4.0,joint_post_period,,2019.0,,,regime_R2,,,,,,,,,,,,,,,,,,,,0.7705352112676056,0
