country_iso3_code,country_name,wb_region,pre_log_real_gdp_pc,pre_real_gdp_pc_growth_mean,pre_real_gdp_pc_growth_slope,pre_real_gdp_pc_growth_volatility,pre_manufacturing_value_added_share,pre_trade_openness,pre_resource_rents,pre_institutional_quality,pre_export_concentration,pre_log_population,eci_pre,coi_pre,exposure_pre,gvc_pre_mean,gvc_pre_slope,gvc_pre_n,recovery_pre_mean,recovery_pre_slope,recovery_pre_n,diversification_pre_mean,diversification_pre_slope,diversification_pre_n,exposure_tercile,eci_tercile_legacy_reference,coi_tercile_legacy_reference,z_pre_log_real_gdp_pc,z_pre_real_gdp_pc_growth_mean,z_pre_real_gdp_pc_growth_slope,z_pre_real_gdp_pc_growth_volatility,z_pre_manufacturing_value_added_share,z_pre_trade_openness,z_pre_resource_rents,z_pre_institutional_quality,z_pre_export_concentration,z_pre_log_population,z_eci_pre,z_coi_pre,z_exposure_pre,structural_complete_case
GHA,Ghana,Sub-Saharan Africa,7.456320654905997,0.023105086706991428,0.002533941715028238,0.026377334495531188,10.056671672104263,72.11842585566019,11.424131016090646,0.049872419444444455,0.07919754387523888,17.160082583931516,-0.9856666666666666,-0.8513333333333332,0.2848096277710747,,,0,0.030441402139108103,-0.004133460852688146,6,0.9095862699574426,-0.009750623842439805,6,high,low,low,-0.8871233913673361,0.2377341941425071,0.0736484275645191,0.03356018454594897,-0.14787202149146542,-0.3596447321660563,0.5842862911415151,0.09123991687984587,-0.7234291588439873,0.8198718032371277,-0.9763535301138511,-0.7392201512689043,0.3534503523232438,1
GIB,Gibraltar,Europe & Central Asia,,,,,,,,,0.2036555794822493,10.405750498621956,0.7043333333333334,-0.726,0.17884885187247937,,,0,0.34334944764951797,-0.1435066241551257,6,0.7953764600337173,-0.009096699060225503,6,middle,high,middle,,,,,,,,,0.055733892938041076,-2.070823702317468,0.7322226534114756,-0.5964405595024714,-0.273096502370272,0
GIN,Guinea,Sub-Saharan Africa,6.641989675094628,0.03750407907135465,0.018201163414994056,0.034073854260912285,10.913354960387666,88.23442956271104,16.164520508242884,-1.0565838611111096,0.13125020167964474,16.268633344147574,-2.032,-1.2343333333333335,0.2817030392243624,,,0,-0.2661217424182265,0.17294717042644972,6,0.8421701935591761,-0.04207729562058669,6,high,low,low,-1.4595917179273856,0.7207226462634752,0.9232905320744671,0.27225372703972506,-0.008780580606274475,-0.07571208549352268,1.107869198713776,-1.1263989422444125,-0.3975562048765057,0.4383524644888615,-2.034187975890183,-1.175533318661541,0.33508107117875474,1
GMB,The Gambia,Sub-Saharan Africa,6.438416756768535,-0.00326923982345253,0.008120088952929748,0.024724626752410283,5.712657816668955,48.298427316302316,5.923664910281141,-0.7034956305555552,0.22426548798768728,14.599990675893748,-1.1929999999999998,-1.0,0.3808478128434929,,,0,0.05716164101928694,-0.0370689361377113,6,0.7840755152162039,-0.02998096602923586,6,high,low,low,-1.6027018915254465,-0.6469454295649992,0.376588284177605,-0.0176955359534434,-0.8531678462628806,-0.7793067868512876,-0.023248182861137643,-0.7378305389741112,0.18476115204368698,-0.27578740908783034,-1.1859658350749462,-0.9085810500131306,0.9213248537819957,1
GNB,Guinea-Bissau,Sub-Saharan Africa,6.469893306594794,0.014315799565559572,0.007606053186755689,0.020306362062750577,8.76929529118488,49.42333047959378,17.886203253378202,-1.2362467777777761,0.40589898211842046,14.38213011810486,-2.933666666666667,-1.117,0.0575306807822602,,,0,-0.17722966885016453,0.1267041050867894,6,0.5487327440261193,0.002332701462915159,6,low,low,low,-1.5805741225326762,-0.057086726951483396,0.3487118400620242,-0.15471996811220623,-0.3568909649360618,-0.7594881805634328,1.2980315596563294,-1.324115338925802,1.3218681849684746,-0.3690266113188967,-2.945765604378548,-1.041867317858923,-0.990451748867238,1
GNQ,Equatorial Guinea,Sub-Saharan Africa,9.146068187727666,-0.09462216088355113,-0.011700217370934811,0.04001824308275301,19.76678976152613,103.64249236891514,25.89613994795617,-1.2832512583333302,0.10400083010205892,14.169240674005174,-2.0416666666666665,-1.020333333333333,0.2436590503529231,,,0,0.4654616020382285,-0.2706556843628627,6,0.893257442759232,0.004818357557057895,6,middle,low,low,0.3007559432092073,-3.711215818981049,-0.6982778981958057,0.4566081195571994,1.4286666301837956,0.1957480191444609,2.1827407066493905,-1.3758430782709623,-0.5681494768495233,-0.4601382936386701,-2.0439608968610377,-0.931744760379493,0.11012668248867152,1
GRC,Greece,Europe & Central Asia,9.796723009722497,0.004713169413677676,0.005395635316758454,0.012816763180461672,8.02159696615094,65.26569444966343,0.13164947768307508,0.22976393888888882,0.04250689176627406,16.20199563983267,0.36033333333333323,0.8773333333333334,0.0777137477942163,-0.19166666666666674,-0.1642857142857449,6,0.07836417910982442,-0.03351180775369973,6,0.9547320986252746,0.0014851281984632823,6,low,middle,high,0.7581612075918648,-0.37918978499784295,0.2288396555179742,-0.3869962362915091,-0.47828756365436265,-0.48037653394576124,-0.6629847036520139,0.28920788755509086,-0.9531290760061335,0.4098330920430605,0.38444146575898286,1.2300749628287575,-0.8711091237574384,1
GRD,Grenada,Latin America & Caribbean,9.034711929194469,0.04267097776578375,0.0015204950612306366,0.019342276637826304,3.316876336881517,,0.0,0.4327776055555555,0.1106895930443138,11.646312766352937,0.2403333333333333,-0.1786666666666666,0.3396349474650157,,,0,0.13338517799389926,-0.07906579017403051,6,0.9367044525923721,0.003799117053989455,6,high,middle,middle,0.22247336210286867,0.8940370240712258,0.01868865459194175,-0.1846193216325954,-1.242147884308693,,-0.6775255797593016,0.5126214410870156,-0.5262748247122345,-1.5398921866032522,0.26312244681043906,0.027080955605195498,0.677632874775503,0
GRL,Greenland,Europe & Central Asia,10.714875100791971,0.013044515622265251,0.0010952015296153423,0.032207547526475054,4.298585408799751,89.52082713795191,0.062161554992202155,1.3048531333333333,0.3499734110114068,10.93921013884219,-1.2170000000000003,-1.0573333333333332,0.0705444472723693,,,0,-0.03802071143400037,0.029511542591763425,6,0.5763997096773549,0.01636140307147327,6,low,low,low,1.4036149655023216,-0.09972967365500565,-0.004375249025179791,0.2143736228624371,-1.0827572072513871,-0.05304826170379059,-0.6706597456847152,1.4723277298708348,0.971749058920344,-1.8425155047188702,-1.2102296388646556,-0.973895118587137,-0.9135012509783128,1
GTM,Guatemala,Latin America & Caribbean,8.249897975245064,0.016640656576751667,-0.0025728954978809764,0.006773704002753569,15.096194700802918,52.67725525669681,2.109820055145953,-0.6496640722222219,0.1517344604235876,16.57676921063643,-0.2233333333333333,0.4336666666666666,0.44133910104569124,,,0,-0.024676770235714646,0.01738404698739263,6,0.9287046430411469,0.0014113555039485717,6,high,middle,high,-0.329244725525902,0.02089644442773891,-0.20329818109777928,-0.5744107101833005,0.6703469504699812,-0.7021603534649575,-0.44449288893160244,-0.6785897009710322,-0.26931556956051494,0.5702273787082575,-0.20564076251574023,0.724650397293858,1.279010290095876,1
GUM,Guam,East Asia & Pacific,10.45610705767014,0.014133039168049777,-0.0025893804539916946,0.005916683347708197,,74.27728746772631,0.0,0.7489095805555556,0.20763881273288,12.014098088027337,0.6109999999999999,0.395,0.0,,,0,0.5195116364726005,-0.3453372048629905,6,0.79236118726712,0.02066826424843757,6,low,high,high,1.221703049726395,-0.06321709769330942,-0.2041921693919958,-0.6009896448679419,,-0.3216097886120605,-0.6775255797593016,0.8605200288002347,0.08067071730927723,-1.3824887064448712,0.6378634164514969,0.6806013743020864,-1.3306310915232185,0
GUY,Guyana,Latin America & Caribbean,8.643843888001948,0.020837517531061066,0.0018644450919791096,0.014045487121613161,5.683837754331514,,13.181249124081381,-0.3244929666666664,0.15216981278429054,13.536923821007926,-0.9763333333333334,-0.8743333333333333,0.331030583420782,,,0,0.0111702626497069,-0.001083905394316471,6,0.8455570622380022,0.011844296453672453,6,high,low,low,-0.05230382186122221,0.16167264076114596,0.037341255133876476,-0.3488896011887743,-0.8578470830960725,,0.7783625394018581,-0.320743683060557,-0.2665900687737525,-0.7307550566226887,-0.9669176064178533,-0.7654217252898722,0.6267552062907815,0
HKG,Hong Kong,East Asia & Pacific,10.646994624241092,0.02134716116241222,0.00011995284266561771,0.006541711083961914,1.227415849332978,406.1822115082289,0.004635892761092867,1.4276734444444443,0.11761139210622605,15.798270628558003,1.162,1.0686666666666669,0.4966554807196843,-0.3100555555555564,0.07581904761906054,6,-0.006414638979409284,0.0015789071886783384,6,0.958313364319349,-0.001827729694021539,6,high,high,high,1.35589551999359,0.17876772508446404,-0.057263525113232815,-0.5816055480201275,-1.581393523695622,5.525909561686682,-0.6770135386675169,1.6074896753780987,-0.48294126208128346,0.23704826878719093,1.1949199117902276,1.4480416800466633,1.6060964538565181,1
HMD,Heard and McDonald Islands,,,,,,,,,,0.6189460830448218,,1.2316666666666671,-0.902,0.5225653955105319,,,0,1.6843307133583123,-1.4193749503477648,6,0.30024618713465473,0.054785071227649716,6,high,high,low,,,,,,,,,2.655638467630548,,1.2653523422353552,-0.7969395607063986,1.7593019724072538,0
HND,Honduras,Latin America & Caribbean,7.725137449475824,0.017069855920208533,0.005076188393128479,0.008250673715162807,17.34192228653102,109.89376595414757,1.8320024130979249,-0.7477519499999997,0.3331377324393722,16.02882997610885,-0.49500000000000005,-0.3833333333333333,0.566136379677361,,,0,0.005688215583683466,-0.0008594330793172665,6,0.9276001590733002,0.0013572337750451754,6,high,low,middle,-0.6981472817094765,0.03529316895553434,0.21151587203741026,-0.5286051846265792,1.0349641783377543,0.305883303697206,-0.475178251187001,-0.7865339674460566,0.8663501698005736,0.3357222548025359,-0.48029354152424947,-0.2060750798857348,2.0169375253193347,1
HRV,Croatia,Europe & Central Asia,9.420135547179774,0.027031371497858458,0.012984959485420965,0.022086739903230544,12.872203936574499,87.52983062934915,0.8563462839130708,0.3588980527777778,0.06956662502223253,15.242298304765006,0.844,1.2750000000000001,0.0570058391678695,-0.08850000000000037,-0.07300000000001418,6,-0.026177215621335848,0.02577315402620075,6,0.9255787298670587,0.00048103984003690543,6,low,high,high,0.4934231590219014,0.36943439688866153,0.6404129058336122,-0.09950479207471057,0.30925892162360247,-0.08812574855966851,-0.5829408883616464,0.43131808013381523,-0.7837230248717972,-0.0008948286652793702,0.8734245115765864,1.6830963803217216,-0.9935551412303089,1
HTI,Haiti,Latin America & Caribbean,7.246400387659221,0.011164902317657344,-0.0042095595424058215,0.010654666051513778,16.372424288333203,41.39557754708713,0.6335950583328683,-1.2423066888888867,0.6816269044357833,16.161459255543097,-1.1236666666666666,-1.0796666666666666,0.4898719132934977,,,0,-0.04898733645472869,0.030936437185842568,6,0.8775603398338653,-0.013269407007753276,6,high,low,low,-1.0346957017436857,-0.16277794103414447,-0.2920553781168836,-0.45404974081773847,0.8775560960873713,-0.9009215767323963,-0.6075440849022782,-1.3307841819532211,3.048048486356851,0.39248447157292343,-1.1158704019046766,-0.9993372266944535,1.5659851692945208,1
HUN,Hungary,Europe & Central Asia,9.433082541405664,0.03654193613953964,0.0019261162888273913,0.009593816996024847,19.24885496201448,165.884269553732,0.38738569863105576,0.5122018638888889,0.09559384362902039,16.09974642183168,1.285666666666666,0.7986666666666666,0.0738168452548879,-0.3798333333333324,0.17140000000002167,6,0.0036573061713909166,0.008799700392280865,6,0.8934246550575646,-0.00335210441830912,6,low,high,high,0.5025247949687432,0.6884492820170589,0.04068571827362612,-0.4869500420999883,1.3445745292476257,1.2923270998476597,-0.6347382664431818,0.6000266689331913,-0.6207809779388267,0.36607282808375696,1.3199459007621988,1.1404579850179113,-0.8941515374086936,1
IDN,Indonesia,East Asia & Pacific,8.079920373817043,0.038551861654876694,-0.0003636537151198602,0.0020658120999230427,20.870600710104384,44.169154279066085,4.159477334782088,-0.24412163055555533,0.06427577663814031,19.376777183676566,0.2826666666666667,1.378,0.2581201869975109,-0.22199999999999953,-0.14382857142860317,6,0.08348309706237224,-0.04248570987558439,6,0.9357498370831806,0.004058466084516045,6,middle,middle,high,-0.448737653407303,0.7558686394947177,-0.08348977641550179,-0.7204174028470385,1.6078818167088402,-0.8520565481201479,-0.21810526408027447,-0.23229621005286777,-0.8168461057026913,1.7685650323732671,0.3059211007172865,1.8004338639808377,0.1956354908483858,1
IND,India,South Asia,7.338979914908141,0.05879671182412967,0.001962839676103278,0.007730294001034668,15.316641046707916,46.88465599269315,2.6700966924513914,-0.20538515277777702,0.046171851047633265,21.000478007990328,0.6243333333333333,2.5429999999999997,0.2262520809502517,-0.3196111111111118,0.08473333333334834,6,0.06507528597425487,-0.02468802171512505,6,0.9628905779070199,0.0007486495069729329,6,middle,high,high,-0.9696130162609515,1.434945938741611,0.04267724789178977,-0.5447438136684801,0.7061387072477296,-0.8042146884005074,-0.38260952021457273,-0.18966728612996003,-0.9301847892480042,2.46347085221259,0.6513433074457796,3.127600548086377,0.007199143156311802,1
IRL,Ireland,Europe & Central Asia,10.948564231672838,0.07832477636901806,0.004966063261893309,0.08311063174730829,26.324232065072334,216.33256999677283,0.05464514339239584,1.4119659833333333,0.10869304043368648,15.361980719216902,1.211666666666667,0.1443333333333333,0.2601218015238678,-0.26316666666666705,0.06465714285714476,6,-0.07406059583676534,0.046627565674748975,6,0.9124235742258935,0.001255513404166927,6,middle,high,high,1.567896601602708,2.089979945898758,0.20554372521687422,1.793040067816093,2.4933355819376635,2.1811280535640534,-0.6714899442678594,1.590203845505572,-0.5387741383768971,0.05032643395260123,1.2451325057439309,0.39504219076922054,0.20747105240559802,1
IRN,Iran,"Middle East, North Africa, Afghanistan & Pakistan",8.540628658040413,0.01288362407370478,0.01226076865871731,0.04230133861793482,14.766080232008369,43.16383471916566,19.4600242183807,-0.9370210861111091,0.128003908619402,18.223467497833866,-0.169,0.1103333333333333,0.2649977630881366,,,0,0.08376010268184093,-0.03036106585643275,6,0.8914896491583518,0.010430828328688684,6,middle,middle,high,-0.12486332338636065,-0.10512649296236863,0.6011396364658446,0.5274141692727472,0.6167494334532915,-0.8697683238545572,1.4718623721282522,-0.9948218673041965,-0.41787945355595923,1.2749755725613752,-0.15071020671403845,0.35630942917300734,0.2363026493412673,1
IRQ,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",8.427439595652094,0.015282028384065071,-0.0015764544003317087,0.05573188952600949,2.2498251704729166,65.6603651728427,42.03466225670243,-1.3570835583333298,0.1287966618297447,17.419878856419967,-2.2113333333333336,-1.0376666666666667,0.2690207483853994,,,0,0.2198763443181034,-0.1100644022754399,6,0.8496638983068574,-5.902433204953614e-06,6,middle,low,low,-0.20443435130593143,-0.02467630894198117,-0.14926062885303065,0.9439382439994765,-1.415394737917091,-0.4734232032669263,3.9652639462106083,-1.457094438237377,-0.4129164633587572,0.9310585064902273,-2.2154925097632847,-0.9514908741344257,0.26009059127640827,1
ISL,Iceland,Europe & Central Asia,10.884613976268739,0.0235059300602515,0.0008455923483355528,0.015396761688397773,10.516387414524727,94.07107195752683,0.00030695607153018335,1.499982311111111,0.10625896227494426,12.70735630088508,0.3619999999999999,-0.4376666666666666,0.0945738853222587,-0.18811111111111126,-0.09674285714288268,6,0.11463497889388503,-0.05706174506347346,6,0.8807308595799354,0.002750763782385819,6,low,middle,middle,1.5229400709021899,0.2511797676823068,-0.017911693083287945,-0.3069822816391843,-0.07323238992004326,0.027118203762126914,-0.6774916760151694,1.6870645193731637,-0.5540125579549636,-1.08579047266165,0.3861264521332682,-0.26797155184831073,-0.7714150053602259,1
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",10.498368396051042,0.01775202892898342,0.0009720633913034174,0.008946249312278836,12.63055799762085,61.464924697131885,0.22660063166862418,0.7019026833333335,0.12173946698468734,15.931721099195514,1.2186666666666666,0.6846666666666668,0.3538341878330682,-0.5345000000000008,0.2677428571428795,6,0.0545113015244946,-0.029418103111744778,6,0.9546722468125776,-5.918357246680302e-05,6,high,high,high,1.2514124409455611,0.05817544274590994,-0.011053098422115892,-0.5070331743662213,0.2700251904503629,-0.5473387061347048,-0.6524972107227095,0.8087896299489591,-0.4570976642404587,0.2941619361067211,1.252209448515929,1.0105893137835498,0.7615930885073696,1
ITA,Italy,Europe & Central Asia,10.336033243378408,0.0043594606987547024,0.009062406842796062,0.01535753379103513,14.182797271605367,55.137339396552996,0.10946466353960255,0.4829863527777778,0.04694562630704236,17.913099935872467,1.227666666666667,0.8286666666666666,0.1108389507600948,-0.3579444444444449,0.15200952380955224,6,0.03804942904285547,-0.011820338166063472,6,0.9500416640453064,-2.947100070922465e-06,6,low,high,high,1.1372920949237266,-0.39105431137575514,0.42769070491281014,-0.30819886342829217,0.5220473790116802,-0.6588184547186268,-0.6654350486104649,0.567875428759288,-0.9253406095245003,1.142145545091585,1.2613083749370702,1.1746339511322168,-0.6752395526510737,1
JAM,Jamaica,Latin America & Caribbean,8.590192603852119,0.011120583226187008,0.006029479994605341,0.01071397629993848,7.569204376394377,,1.5797365178966816,0.1078214388888889,0.13784442161933527,14.843810023137623,-0.399,-0.8863333333333333,0.4685734493590314,,,0,0.07494469151081574,-0.04771031149961648,6,0.9192820513937908,-0.0027902961153699543,6,high,middle,low,-0.09002025610785373,-0.16426454571084692,0.2632134032271442,-0.4522103414873611,-0.551738205234063,,-0.5030413858744459,0.1550119602616901,-0.3562734342842165,-0.17143845461784563,-0.38323832636541433,-0.7790921117355945,1.440047193899608,0
JOR,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",8.34967051411733,-0.03427996002779068,0.009086125730500534,0.026155965213710986,17.037714617242965,102.17602530785376,1.462913616445048,-0.0785582888888887,0.08834456669231205,16.00944849434539,0.085,-0.0883333333333333,0.24141440323681343,-0.11205555555555557,-0.0960476190476369,6,0.023865683792852952,-0.013672242377428614,6,0.9132781438126548,0.0044923475396208236,6,middle,middle,middle,-0.2591054089815604,-1.6871445887588787,0.42897699332129713,0.026694819460467298,0.9855728996373305,0.16991172117171463,-0.5159446450927729,-0.050096188233137315,-0.6661646987542031,0.327427435786089,0.10608171672704615,0.1299885869049383,0.09685406742362815,1
JPN,Japan,East Asia & Pacific,10.454306527639467,0.013516319937838616,-0.00039873982406980166,0.007079186073330466,19.761074338916718,33.840330484836834,0.027327531369707152,1.3796040833333334,0.08718775752154989,18.66171374175764,2.0656666666666665,0.1653333333333333,0.3712361289227834,-0.006888888888888417,-0.005485714285715174,6,0.04352739033620462,-0.023111139709011116,6,0.9501544296778027,4.284902874370865e-05,6,high,high,high,1.2204372911599959,-0.08390384151922689,-0.0853925155238249,-0.5649367401530654,1.4277386718859235,-1.0340303382866691,-0.6745072142104346,1.554590050647534,-0.6734068423363706,1.4625346726524062,2.1085195239277343,0.41896536704923454,0.864490895387882,1
KAZ,Kazakhstan,Europe & Central Asia,9.21776128093128,0.01751417192822764,-0.006944972247023383,0.020779600728518418,10.819953749203135,62.38168163335385,15.45192821755596,-0.47044331388888866,0.07979930252589255,16.703502844330302,-0.24933333333333332,-0.6326666666666667,0.2455215448742337,-0.3653888888888895,-0.18791428571433547,6,0.3060200366146753,-0.16581212694767275,6,0.9324125167965759,0.0014927235135131895,6,middle,middle,middle,0.3511556284842207,0.05019695496606372,-0.44039832312413935,-0.14004333282501538,-0.02394523856302075,-0.5311872316135725,1.0291623447539673,-0.4813598930306655,-0.7196618801432366,0.6244663975622857,-0.23192654995459144,-0.49011533159129816,0.1211396264230178,1
KEN,Kenya,Sub-Saharan Africa,7.29126269798228,0.019894423475377822,3.348032057691697e-05,0.005969536775075044,10.015533830211814,42.741047673114366,2.6506365482003162,-0.6385527499999992,0.05223448156169888,17.6554706067072,-0.36466666666666653,0.5503333333333335,0.2826681870689535,,,0,-0.03604743815730471,0.024337196999334152,6,0.9444863733957689,0.003132440499075065,6,high,middle,high,-1.0031578475382517,0.13003823700340214,-0.0619529778481671,-0.5993504920825655,-0.15455117793350767,-0.8772170094683291,-0.3847589214242458,-0.6663618543296483,-0.8922300065766624,1.0318862426896735,-0.3485276070551363,0.857556932182825,0.340787997550467,1
KGZ,Kyrgyzstan,Europe & Central Asia,6.991960110308066,0.03204844240212257,-0.011002526065682357,0.028002370201348676,14.331982359930784,119.3719158508935,5.332401808700226,-0.7238058638888881,0.15011532755354332,15.602587550531988,-0.1543333333333333,0.3839999999999999,0.5486423217107278,,,0,0.11505896490016572,-0.053952207567726396,6,0.8346581228610753,0.0057350514331637285,6,high,middle,high,-1.2135652319418744,0.5377230693813934,-0.6604417125436756,0.08395770720874482,0.5462691295437184,0.4728698739822871,-0.08855405158319801,-0.7601816519635279,-0.2794520665903077,0.15330050705169945,-0.13588232662032748,0.6680701867268408,1.9134950306615983,1
KHM,Cambodia,East Asia & Pacific,7.317096454103949,0.06063123727429307,0.0005656444345483069,0.0033595796863612067,22.111836971774167,122.0087164050495,2.0620534680734486,-0.8312067999999985,0.09071668850334193,16.556701297636245,-0.3846666666666667,-0.7446666666666667,0.24186886878166688,-0.38216666666666654,0.07414285714288796,6,-0.2040966158330638,0.1304960971399512,6,0.9317673767847934,0.0015115909747943626,6,middle,middle,middle,-0.9849969185027895,1.4964818146646988,-0.033093423397596584,-0.6802935575527548,1.8094094319615432,0.5193251723117089,-0.44976877788242176,-0.8783748021253646,-0.651314153665119,0.5616387832434785,-0.36874744354656047,-0.6177056050847063,0.09954132556495214,1
KIR,Kiribati,East Asia & Pacific,7.367165452485879,0.04606172933275747,-0.0023164460765158572,0.036490374415981235,5.016974721851011,103.13637563095294,0.075393324600945,0.17517496388888895,0.4034106289850998,11.66253364989334,-0.6883333333333335,-0.9536666666666666,0.14626740193057583,,,0,-0.27374140806115577,0.1598005914998311,6,0.5547933805409387,-0.050591515465581056,6,middle,low,low,-0.9497988032071139,1.007773722405242,-0.18939078703380852,0.34719769832860486,-0.9661192314259888,0.18683122639937075,-0.6691982775046128,0.22913352365307757,1.3062899797379857,-1.5329500293989369,-0.675751960941348,-0.8557981690143694,-0.46575085780826864,1
KNA,Saint Kitts and Nevis,Latin America & Caribbean,9.896354644523715,0.03521310489002971,-0.013816217304755353,0.03022103344692902,6.525014572752568,,0.0,0.7765726305555556,0.34527924696036294,10.759330848370839,0.5830000000000001,-0.371,0.5147241294976324,,,0,0.06496855666366604,-0.03798279004278738,6,0.8660868345812295,-0.0027662158312092,6,high,high,middle,0.8282014696733924,0.6438760138264861,-0.8130297458011866,0.15276550681582976,-0.7212732788517442,,-0.6775255797593016,0.8909628083603858,0.9423614892890363,-1.9194996165363534,0.6095556453635035,-0.19202496048318693,1.7129365082481478,0
KOR,South Korea,East Asia & Pacific,10.304057461039948,0.02698062786309201,0.0008123484629189889,0.0027921828528741743,28.208207885811618,83.51651564607089,0.057620645468813035,0.8385283694444444,0.10169529926432243,17.743931372560557,1.7636666666666667,0.9093333333333332,0.3651598584380333,-2.157166666666667,1.062600000000172,6,0.04346967048531463,-0.015130386346635525,6,0.9587037008042758,-0.001987081479421891,6,high,high,high,1.114813369369178,0.3677322923947738,-0.019714527389735437,-0.6978903369171049,2.799218648741226,-0.1588325544059708,-0.6711612957398773,0.959144187546004,-0.5825831326174853,1.069745372954586,1.8031999929072327,1.2665293266840167,0.8285618628925877,1
KWT,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",10.324984179188043,-0.04325083536688048,-0.00688502486945342,0.025740488581361774,6.511271860636524,98.55863725958505,45.815773846789654,-0.07953848333333319,0.0967180295285699,15.134646750605995,-0.0403333333333333,-1.072,0.23168638372289027,,,0,0.3767180139209767,-0.2075882984776959,6,0.8836792244640906,0.005613190384589099,6,middle,middle,low,1.1295246889869195,-1.9880565612466676,-0.4371473436579774,0.013809568435076443,-0.723504551080389,0.10618037801390902,4.38289321559248,-0.05117487779912184,-0.6137430706474957,-0.04696716562517548,-0.02062925861921079,-0.9906033686874645,0.03933221580299937,1
LAO,Laos,East Asia & Pacific,7.627377113664259,0.056297964122966525,-0.003169005765824069,0.005073090580765629,8.215336808438343,91.26284479295198,7.939413176592793,-0.7005929472222207,0.2750435552083162,15.726269156949037,-1.063,-0.805,0.2567226063340218,-0.366666666666666,0.011428571428555466,6,-0.09557985321010536,0.0802025874175567,6,0.6209621818510643,-0.028448356820399825,6,middle,low,low,-0.7668720351984797,1.3511299151000853,-0.23562557087207878,-0.6271521380599123,-0.4468318854717973,-0.02235729809238035,0.19939414219600013,-0.7346361786685908,0.5026545980253271,0.20623332990877272,-1.0545368978806904,-0.6864372702701435,0.18737158600752682,1
LBN,Lebanon,"Middle East, North Africa, Afghanistan & Pakistan",9.011357387375048,-0.01429188105052468,0.029432673860356234,0.0515863716465998,7.856309079145626,77.09251279876644,0.0019017573874799834,-0.7222068916666661,0.051345828456688024,15.612411451756016,0.3456666666666666,1.3936666666666666,0.162115433081195,,,0,0.1327466289391944,-0.08163407429775563,6,0.946134059604378,0.0038457869944310825,6,middle,middle,high,0.20605530138259806,-1.0166802200163438,1.5323815601055446,0.8153725573941631,-0.5051237710122821,-0.2720109926728372,-0.6773155278924492,-0.758422006556246,-0.8977933730712306,0.15750490605912668,0.369613585665272,1.818281312951642,-0.3720413319360923,1
LBR,Liberia,Sub-Saharan Africa,6.534005889571816,-0.0009212452156523554,-0.013526935635277914,0.03777374599678461,,,23.691348824632367,-0.6988095861111102,0.11173882804620512,15.343533812967756,-1.1686666666666667,-1.1366666666666667,0.1956269574278214,,,0,-0.016124965520650264,-0.014583909146021787,6,0.8712571514138453,-0.010607934483220963,6,middle,low,low,-1.5355034768146416,-0.5681861488797401,-0.7973418407496166,0.38699913044285433,,,1.9392183233409108,-0.7326736160017235,-0.5197061436132367,0.042431591307571716,-1.1613650340103807,-1.0642715623116346,-0.17388743963675996,0
LBY,Libya,"Middle East, North Africa, Afghanistan & Pakistan",9.093699102962551,-0.05782963198294091,0.12187205364700615,0.21333244364124376,3.40721145316641,71.10793534323095,31.44320212930646,-1.576866369444442,0.1194890700075613,15.682098702448288,-1.2956666666666667,-1.2683333333333329,0.13632773672267587,,,0,0.4297693838814786,-0.26378243173606913,6,0.859939743686979,0.008287423660406374,6,middle,low,low,0.2639408851281418,-2.477076225484043,6.5454202906224515,5.831632384662109,-1.2274810387445942,-0.3774476100287608,2.7954217849033376,-1.6989621885312127,-0.4711861573447144,0.18732941273518175,-1.289760995730923,-1.2142660802577536,-0.5245241719889442,1
LCA,Saint Lucia,Latin America & Caribbean,9.260574729245642,0.008255413415028912,0.012503093624650807,0.022345614516459816,2.8740954425348417,,0.02081118282703077,0.6926177722222223,0.16105888705777568,12.069640392822889,0.49433333333333335,0.1133333333333333,0.3358760528176303,,,0,0.004733158144077279,-0.0010337881529810917,6,0.8412479504841369,0.011181331820152178,6,high,middle,high,0.38125314867983634,-0.26037154383523786,0.6142810534939502,-0.09147626744578155,-1.314037967182282,,-0.6752269543757473,0.7985717218661137,-0.2109404821105377,-1.358717904415482,0.5199143702515236,0.35972702578443794,0.6554065028140756,0
LKA,Sri Lanka,South Asia,8.284774162795399,0.048269385078487305,-0.004762497756912532,0.013920957664591805,17.0076528945544,46.84330587818823,0.11360975384287646,-0.2552046194444442,0.09019800787903787,16.861243863458157,-0.37000000000000005,0.4346666666666667,0.2615422883356026,,,0,-0.02694578297840462,0.030469408170457138,6,0.9551215179337494,0.0013728774253608678,6,middle,middle,high,-0.3047270377322244,1.081825586901329,-0.3220415235378346,-0.35275165548699805,0.9806920663335527,-0.8049431970100243,-0.6649772173633215,-0.24449287627774346,-0.6545613267075175,0.6919758491668692,-0.3539195634528496,0.725789596164335,0.2158704014711219,1
