outcome_key,outcome,excluded_country,regime,estimate,se,p_cluster,n_obs,n_countries
gvc,Adverse forward-GVC deviation stability,LBN,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,LBR,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,LBR,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,LBY,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,LBY,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,LCA,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,LCA,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,LKA,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,LKA,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,LSO,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,LSO,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,LTU,R1,0.3877419734441257,0.2676043841178309,0.15146874476364647,847,77
gvc,Adverse forward-GVC deviation stability,LTU,R2,-0.14347502403639018,0.3057299818066369,0.6402082459711668,847,77
gvc,Adverse forward-GVC deviation stability,LUX,R1,0.3877419734441337,0.2676043841178327,0.15146874476364097,847,77
gvc,Adverse forward-GVC deviation stability,LUX,R2,-0.1797067347132963,0.29904203031454224,0.5496671328483246,847,77
gvc,Adverse forward-GVC deviation stability,LVA,R1,0.38774197344412525,0.2676043841178293,0.15146874476364458,847,77
gvc,Adverse forward-GVC deviation stability,LVA,R2,-0.14385078012020108,0.30758785457706683,0.6413561682600998,847,77
gvc,Adverse forward-GVC deviation stability,MAC,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MAC,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MAR,R1,0.4377999517726569,0.28768578399075206,0.13220948432712593,847,77
gvc,Adverse forward-GVC deviation stability,MAR,R2,-0.1359912568863209,0.3034804571480406,0.6553519184051596,847,77
gvc,Adverse forward-GVC deviation stability,MDA,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MDA,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MDG,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MDG,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MDV,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MDV,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MEX,R1,0.4955164698041505,0.3189539243013501,0.12444223391010258,847,77
gvc,Adverse forward-GVC deviation stability,MEX,R2,-0.13599125688630626,0.3034804571480412,0.6553519184051949,847,77
gvc,Adverse forward-GVC deviation stability,MHL,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MHL,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MKD,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MKD,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MLI,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MLI,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MLT,R1,0.38774197344413724,0.26760438411783477,0.15146874476364047,847,77
gvc,Adverse forward-GVC deviation stability,MLT,R2,-0.13400985995054798,0.30384420306455673,0.6604304388785881,847,77
gvc,Adverse forward-GVC deviation stability,MMR,R1,0.3054716816549474,0.30362847095512313,0.31757409686659577,847,77
gvc,Adverse forward-GVC deviation stability,MMR,R2,-0.1359912568863174,0.3034804571480416,0.6553519184051688,847,77
gvc,Adverse forward-GVC deviation stability,MNE,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MNE,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MNG,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MNG,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MNP,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MNP,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MOZ,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MOZ,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MRT,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MRT,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MSR,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MSR,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MUS,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MUS,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MWI,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,MWI,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,MYS,R1,0.3882990151100463,0.26756208382132834,0.15082609472452954,847,77
gvc,Adverse forward-GVC deviation stability,MYS,R2,-0.1359912568863174,0.30348045714804167,0.6553519184051688,847,77
gvc,Adverse forward-GVC deviation stability,NAM,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,NAM,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,NCL,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,NCL,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,NER,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,NER,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,NFK,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,NFK,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,NGA,R1,0.3422092792435699,0.2841995345215562,0.23228144317227697,847,77
gvc,Adverse forward-GVC deviation stability,NGA,R2,-0.13599125688631136,0.3034804571480418,0.6553519184051834,847,77
gvc,Adverse forward-GVC deviation stability,NIC,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,NIC,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,NIU,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,NIU,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,NLD,R1,0.38774197344410677,0.26760438411782306,0.15146874476365454,847,77
gvc,Adverse forward-GVC deviation stability,NLD,R2,-0.13580404310604366,0.30361335128234584,0.6559359477232115,847,77
gvc,Adverse forward-GVC deviation stability,NOR,R1,0.38774197344413586,0.2676043841178345,0.15146874476364144,847,77
gvc,Adverse forward-GVC deviation stability,NOR,R2,-0.13531157916333414,0.3035962379975416,0.6570840590050869,847,77
gvc,Adverse forward-GVC deviation stability,NPL,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,NPL,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,NRU,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,NRU,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,NZL,R1,0.38774197344413586,0.26760438411783477,0.15146874476364186,847,77
gvc,Adverse forward-GVC deviation stability,NZL,R2,-0.13617981594564244,0.3037315845612073,0.6551720937385064,847,77
gvc,Adverse forward-GVC deviation stability,OMN,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,OMN,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,PAK,R1,0.3828666453589968,0.2696834915155905,0.15978721257582415,847,77
gvc,Adverse forward-GVC deviation stability,PAK,R2,-0.13599125688631625,0.3034804571480417,0.6553519184051718,847,77
gvc,Adverse forward-GVC deviation stability,PAN,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,PAN,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,PCN,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,PCN,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,PER,R1,0.35102825633495094,0.28633305657197083,0.22400498895924675,847,77
gvc,Adverse forward-GVC deviation stability,PER,R2,-0.13599125688630548,0.3034804571480415,0.6553519184051971,847,77
gvc,Adverse forward-GVC deviation stability,PHL,R1,0.38766066636166896,0.2675271379171387,0.15143686866016617,847,77
gvc,Adverse forward-GVC deviation stability,PHL,R2,-0.13599125688631586,0.3034804571480424,0.6553519184051734,847,77
gvc,Adverse forward-GVC deviation stability,PLW,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,PLW,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,PNG,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,PNG,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,POL,R1,0.3877419734441355,0.267604384117833,0.15146874476363947,847,77
gvc,Adverse forward-GVC deviation stability,POL,R2,-0.1335003591993843,0.303383418165311,0.6611581919032998,847,77
gvc,Adverse forward-GVC deviation stability,PRK,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,PRK,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,PRT,R1,0.387741973444119,0.2676043841178288,0.15146874476365038,847,77
gvc,Adverse forward-GVC deviation stability,PRT,R2,-0.14694644828926362,0.31038793642876417,0.637264689501308,847,77
gvc,Adverse forward-GVC deviation stability,PRY,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,PRY,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,PSE,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,PSE,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,PYF,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,PYF,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,QAT,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,QAT,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,ROU,R1,0.42399183430311854,0.27491105603907523,0.1271575744873944,847,77
gvc,Adverse forward-GVC deviation stability,ROU,R2,-0.1359912568863158,0.303480457148041,0.655351918405172,847,77
gvc,Adverse forward-GVC deviation stability,RUS,R1,0.37916324059143214,0.2666057754032326,0.15906326424011338,847,77
gvc,Adverse forward-GVC deviation stability,RUS,R2,-0.13599125688631442,0.30348045714804145,0.6553519184051758,847,77
gvc,Adverse forward-GVC deviation stability,RWA,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,RWA,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SAU,R1,0.3859346726715406,0.26693574839353,0.15234566345763553,847,77
gvc,Adverse forward-GVC deviation stability,SAU,R2,-0.1359912568863163,0.30348045714804206,0.655351918405172,847,77
gvc,Adverse forward-GVC deviation stability,SDN,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SDN,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SEN,R1,0.3989984749012492,0.2727771958133336,0.14766549343167043,847,77
gvc,Adverse forward-GVC deviation stability,SEN,R2,-0.13599125688630664,0.3034804571480416,0.6553519184051945,847,77
gvc,Adverse forward-GVC deviation stability,SGP,R1,0.387741973444131,0.2676043841178331,0.1514687447636444,847,77
gvc,Adverse forward-GVC deviation stability,SGP,R2,-0.13667440644592915,0.3037417952417012,0.6540136161127136,847,77
gvc,Adverse forward-GVC deviation stability,SGS,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SGS,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SHN,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SHN,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SLB,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SLB,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SLE,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SLE,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SLV,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SLV,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SMR,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SMR,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SOM,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SOM,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SPM,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SPM,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SRB,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SRB,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SSD,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SSD,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,STP,R1,0.38652103948914285,0.2666972532190531,0.15137117652397028,847,77
gvc,Adverse forward-GVC deviation stability,STP,R2,-0.13599125688631775,0.30348045714804106,0.6553519184051675,847,77
gvc,Adverse forward-GVC deviation stability,SUR,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SUR,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SVK,R1,0.38774197344411515,0.26760438411782544,0.15146874476364935,847,77
gvc,Adverse forward-GVC deviation stability,SVK,R2,-0.17235015282975158,0.30106839901096966,0.5686988222954447,847,77
gvc,Adverse forward-GVC deviation stability,SVN,R1,0.3877419734441277,0.2676043841178312,0.15146874476364505,847,77
gvc,Adverse forward-GVC deviation stability,SVN,R2,-0.09409916683695552,0.3080288998606233,0.7608295746834774,847,77
gvc,Adverse forward-GVC deviation stability,SWE,R1,0.3877419734441211,0.26760438411782816,0.1514687447636472,847,77
gvc,Adverse forward-GVC deviation stability,SWE,R2,-0.1529942290178793,0.30720856786520034,0.6199121034140797,847,77
gvc,Adverse forward-GVC deviation stability,SWZ,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SWZ,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SXM,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SXM,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SYC,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SYC,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,SYR,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,SYR,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,TCA,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,TCA,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,TCD,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,TCD,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,TGO,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,TGO,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,THA,R1,0.3868668512975227,0.2674508263847805,0.15214962688707184,847,77
gvc,Adverse forward-GVC deviation stability,THA,R2,-0.13599125688630848,0.3034804571480426,0.6553519184051911,847,77
gvc,Adverse forward-GVC deviation stability,TJK,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,TJK,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,TKL,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,TKL,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,TKM,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,TKM,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,TLS,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,TLS,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,TON,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,TON,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,TTO,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,TTO,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,TUN,R1,0.3941604755788775,0.266225622111425,0.14286026629941367,847,77
gvc,Adverse forward-GVC deviation stability,TUN,R2,-0.13599125688631702,0.30348045714804217,0.6553519184051705,847,77
gvc,Adverse forward-GVC deviation stability,TUR,R1,0.3891772819346149,0.26761207803168224,0.14999203256277768,847,77
gvc,Adverse forward-GVC deviation stability,TUR,R2,-0.13599125688631125,0.30348045714804217,0.655351918405184,847,77
gvc,Adverse forward-GVC deviation stability,TUV,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,TUV,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,TWN,R1,0.2659651023675554,0.24999495990643075,0.29075083218227354,847,77
gvc,Adverse forward-GVC deviation stability,TWN,R2,-0.13599125688631802,0.30348045714804184,0.6553519184051677,847,77
gvc,Adverse forward-GVC deviation stability,TZA,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,TZA,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,UGA,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,UGA,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,UKR,R1,0.3935279448487201,0.2683381031417915,0.14662760220374288,847,77
gvc,Adverse forward-GVC deviation stability,UKR,R2,-0.13599125688631208,0.3034804571480416,0.6553519184051815,847,77
gvc,Adverse forward-GVC deviation stability,URY,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,URY,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,UZB,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,UZB,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,VAT,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,VAT,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,VCT,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,VCT,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,VEN,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,VEN,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,VGB,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,VGB,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,VNM,R1,0.3832260158400947,0.2677379711113279,0.15643018293464409,847,77
gvc,Adverse forward-GVC deviation stability,VNM,R2,-0.13599125688630592,0.30348045714804256,0.6553519184051971,847,77
gvc,Adverse forward-GVC deviation stability,VUT,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,VUT,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,WSM,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,WSM,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,YEM,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,YEM,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,ZAF,R1,0.3871030855397351,0.2672055428678051,0.15153233524614282,847,77
gvc,Adverse forward-GVC deviation stability,ZAF,R2,-0.1359912568863127,0.3034804571480419,0.6553519184051804,847,77
gvc,Adverse forward-GVC deviation stability,ZMB,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,ZMB,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
gvc,Adverse forward-GVC deviation stability,ZWE,R1,0.38774197344412326,0.2675215331383827,0.1512905216270863,858,78
gvc,Adverse forward-GVC deviation stability,ZWE,R2,-0.13599125688629649,0.3033864988476103,0.6552356879389306,858,78
recovery,Log export recovery,ABW,R1,-0.030262712355280167,0.06390418614164696,0.6362680852376148,2496,227
recovery,Log export recovery,ABW,R2,-0.11549508201634837,0.10763708904846996,0.2844134732485961,2496,227
recovery,Log export recovery,AFG,R1,-0.03345380241460203,0.06435118160429926,0.6036678394719388,2496,227
recovery,Log export recovery,AFG,R2,-0.13872849932877415,0.11218147111767733,0.21750298673245347,2496,227
recovery,Log export recovery,AGO,R1,-0.031077602648289935,0.06411353738717082,0.628339037789341,2496,227
recovery,Log export recovery,AGO,R2,-0.13872849932877396,0.1121814711176775,0.21750298673245483,2496,227
recovery,Log export recovery,AIA,R1,-0.04335972845468486,0.06643175949938997,0.5146157921221821,2496,227
recovery,Log export recovery,AIA,R2,-0.13872849932877412,0.11218147111767736,0.21750298673245366,2496,227
recovery,Log export recovery,ALB,R1,-0.030371576248629326,0.06388971176154566,0.634978782500569,2496,227
recovery,Log export recovery,ALB,R2,-0.13872849932877432,0.11218147111767733,0.21750298673245294,2496,227
recovery,Log export recovery,AND,R1,-0.030262712355280184,0.06390418614164678,0.6362680852376136,2496,227
recovery,Log export recovery,AND,R2,-0.1484543426502471,0.11230242453236206,0.18753265637687613,2496,227
recovery,Log export recovery,ANS,R1,-0.030262712355280226,0.0639019282839016,0.6362541567587459,2507,228
recovery,Log export recovery,ANS,R2,-0.13872849932877332,0.11217750753064562,0.21748114130180612,2507,228
recovery,Log export recovery,ARE,R1,-0.030262712355280337,0.0639041861416469,0.6362680852376125,2496,227
recovery,Log export recovery,ARE,R2,-0.13937881741856614,0.11231616964404142,0.2159105880199825,2496,227
recovery,Log export recovery,ARG,R1,-0.03020992493832649,0.0638920166027514,0.636792316151974,2496,227
recovery,Log export recovery,ARG,R2,-0.138728499328774,0.11218147111767737,0.21750298673245413,2496,227
