DATAFLOW,MEASURE,REF_AREA,ACTIVITY,COUNTERPART_AREA,UNIT_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MULT
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,MYS,_T,W,PT_EXGR_T,A,2015,18.429,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,MLT,_T,W,PT_EXGR_T,A,2015,11.163,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,MAR,_T,W,PT_EXGR_T,A,2015,15.682,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,MMR,_T,W,PT_EXGR_T,A,2015,21.052,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,NGA,_T,W,PT_EXGR_T,A,2015,42.534,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,PAK,_T,W,PT_EXGR_T,A,2015,14.887,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,PER,_T,W,PT_EXGR_T,A,2015,30.582,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,PHL,_T,W,PT_EXGR_T,A,2015,22.122,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,ROU,_T,W,PT_EXGR_T,A,2015,23.645,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,RUS,_T,W,PT_EXGR_T,A,2015,36.291,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,STP,_T,W,PT_EXGR_T,A,2015,6.868,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,SAU,_T,W,PT_EXGR_T,A,2015,35.553,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,SEN,_T,W,PT_EXGR_T,A,2015,16.478,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,SGP,_T,W,PT_EXGR_T,A,2015,15.918,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,ZAF,_T,W,PT_EXGR_T,A,2015,18.91,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,TWN,_T,W,PT_EXGR_T,A,2015,22.658,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,THA,_T,W,PT_EXGR_T,A,2015,12.278,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,TUN,_T,W,PT_EXGR_T,A,2015,15.538,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,UKR,_T,W,PT_EXGR_T,A,2015,19.509,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,ARE,_T,W,PT_EXGR_T,A,2015,29.041,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,VNM,_T,W,PT_EXGR_T,A,2015,12.256,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,APEC,_T,W,PT_EXGR_T,A,2015,21.2,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,ASEAN,_T,W,PT_EXGR_T,A,2015,14.985,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,NAFTA,_T,W,PT_EXGR_T,A,2015,23.847,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,A5_A7,_T,W,PT_EXGR_T,A,2015,21.964,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,E,_T,W,PT_EXGR_T,A,2015,14.596,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,F,_T,W,PT_EXGR_T,A,2015,27.084,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,S2,_T,W,PT_EXGR_T,A,2015,17.778,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,S2_S8,_T,W,PT_EXGR_T,A,2015,13.604,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,W_O,_T,W,PT_EXGR_T,A,2015,27.664,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,WXD,_T,W,PT_EXGR_T,A,2015,28.628,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,AUS,_T,W,PT_EXGR_T,A,2022,34.575,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,AUT,_T,W,PT_EXGR_T,A,2022,22.333,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,BEL,_T,W,PT_EXGR_T,A,2022,22.721,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,CAN,_T,W,PT_EXGR_T,A,2022,16.612,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,CHL,_T,W,PT_EXGR_T,A,2022,26.655,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,COL,_T,W,PT_EXGR_T,A,2022,22.491,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,CRI,_T,W,PT_EXGR_T,A,2022,12.255,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,CZE,_T,W,PT_EXGR_T,A,2022,20.116,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,DNK,_T,W,PT_EXGR_T,A,2022,24.042,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,EST,_T,W,PT_EXGR_T,A,2022,21.109,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,FIN,_T,W,PT_EXGR_T,A,2022,23.935,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,FRA,_T,W,PT_EXGR_T,A,2022,22.957,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,DEU,_T,W,PT_EXGR_T,A,2022,23.573,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,GRC,_T,W,PT_EXGR_T,A,2022,15.694,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,HUN,_T,W,PT_EXGR_T,A,2022,16.393,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,ISL,_T,W,PT_EXGR_T,A,2022,24.383,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,IRL,_T,W,PT_EXGR_T,A,2022,14.072,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,ISR,_T,W,PT_EXGR_T,A,2022,23.352,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,ITA,_T,W,PT_EXGR_T,A,2022,19.81,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,JPN,_T,W,PT_EXGR_T,A,2022,24.868,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,KOR,_T,W,PT_EXGR_T,A,2022,21.803,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,LVA,_T,W,PT_EXGR_T,A,2022,24.446,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,LTU,_T,W,PT_EXGR_T,A,2022,21.377,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,LUX,_T,W,PT_EXGR_T,A,2022,10.645,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,MEX,_T,W,PT_EXGR_T,A,2022,9.512,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,NLD,_T,W,PT_EXGR_T,A,2022,24.913,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,NZL,_T,W,PT_EXGR_T,A,2022,13.759,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,NOR,_T,W,PT_EXGR_T,A,2022,49.695,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,POL,_T,W,PT_EXGR_T,A,2022,22.848,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,PRT,_T,W,PT_EXGR_T,A,2022,16.541,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,SVK,_T,W,PT_EXGR_T,A,2022,16.447,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,SVN,_T,W,PT_EXGR_T,A,2022,20.57,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,ESP,_T,W,PT_EXGR_T,A,2022,20.322,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,SWE,_T,W,PT_EXGR_T,A,2022,24.473,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,CHE,_T,W,PT_EXGR_T,A,2022,19.953,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,TUR,_T,W,PT_EXGR_T,A,2022,17.652,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,GBR,_T,W,PT_EXGR_T,A,2022,25.576,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,USA,_T,W,PT_EXGR_T,A,2022,29.171,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,G20,_T,W,PT_EXGR_T,A,2022,25.169,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,EA19,_T,W,PT_EXGR_T,A,2022,17.422,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,EU15,_T,W,PT_EXGR_T,A,2022,18.068,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,EU28,_T,W,PT_EXGR_T,A,2022,15.659,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,EU27_2020,_T,W,PT_EXGR_T,A,2022,15.519,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,EU28XEU15,_T,W,PT_EXGR_T,A,2022,19.057,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,OECD,_T,W,PT_EXGR_T,A,2022,21.663,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,WXOECD,_T,W,PT_EXGR_T,A,2022,24.469,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,AGO,_T,W,PT_EXGR_T,A,2022,39.208,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,ARG,_T,W,PT_EXGR_T,A,2022,17.059,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,BGD,_T,W,PT_EXGR_T,A,2022,8.189,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,BLR,_T,W,PT_EXGR_T,A,2022,16.064,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,BRA,_T,W,PT_EXGR_T,A,2022,23.5,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,BRN,_T,W,PT_EXGR_T,A,2022,28.01,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,BGR,_T,W,PT_EXGR_T,A,2022,18.416,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,KHM,_T,W,PT_EXGR_T,A,2022,15.218,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,CMR,_T,W,PT_EXGR_T,A,2022,36.569,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,CHN,_T,W,PT_EXGR_T,A,2022,20.302,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,CIV,_T,W,PT_EXGR_T,A,2022,22.306,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,HRV,_T,W,PT_EXGR_T,A,2022,14.136,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,CYP,_T,W,PT_EXGR_T,A,2022,14.452,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,COD,_T,W,PT_EXGR_T,A,2022,42.101,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,EGY,_T,W,PT_EXGR_T,A,2022,33.562,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,HKG,_T,W,PT_EXGR_T,A,2022,16.601,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,IND,_T,W,PT_EXGR_T,A,2022,18.481,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,IDN,_T,W,PT_EXGR_T,A,2022,26.378,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,JOR,_T,W,PT_EXGR_T,A,2022,10.099,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,KAZ,_T,W,PT_EXGR_T,A,2022,41.516,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,LAO,_T,W,PT_EXGR_T,A,2022,29.28,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,MYS,_T,W,PT_EXGR_T,A,2022,21.179,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,MLT,_T,W,PT_EXGR_T,A,2022,12.967,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,MAR,_T,W,PT_EXGR_T,A,2022,16.562,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,MMR,_T,W,PT_EXGR_T,A,2022,18.938,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,NGA,_T,W,PT_EXGR_T,A,2022,47.771,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,PAK,_T,W,PT_EXGR_T,A,2022,15.656,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,PER,_T,W,PT_EXGR_T,A,2022,33.593,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,PHL,_T,W,PT_EXGR_T,A,2022,22.593,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,ROU,_T,W,PT_EXGR_T,A,2022,24.072,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,RUS,_T,W,PT_EXGR_T,A,2022,39.829,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,STP,_T,W,PT_EXGR_T,A,2022,13.401,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,SAU,_T,W,PT_EXGR_T,A,2022,39.706,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,SEN,_T,W,PT_EXGR_T,A,2022,18.53,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,SGP,_T,W,PT_EXGR_T,A,2022,17.907,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,ZAF,_T,W,PT_EXGR_T,A,2022,24.797,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,TWN,_T,W,PT_EXGR_T,A,2022,25.919,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,THA,_T,W,PT_EXGR_T,A,2022,13.689,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,TUN,_T,W,PT_EXGR_T,A,2022,17.448,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,UKR,_T,W,PT_EXGR_T,A,2022,24.581,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,ARE,_T,W,PT_EXGR_T,A,2022,25.097,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,VNM,_T,W,PT_EXGR_T,A,2022,11.735,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,APEC,_T,W,PT_EXGR_T,A,2022,27.088,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,ASEAN,_T,W,PT_EXGR_T,A,2022,16.682,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,NAFTA,_T,W,PT_EXGR_T,A,2022,29.971,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,A5_A7,_T,W,PT_EXGR_T,A,2022,24.562,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,E,_T,W,PT_EXGR_T,A,2022,16.358,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,F,_T,W,PT_EXGR_T,A,2022,30.983,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,S2,_T,W,PT_EXGR_T,A,2022,21.075,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,S2_S8,_T,W,PT_EXGR_T,A,2022,16.779,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,W_O,_T,W,PT_EXGR_T,A,2022,30.098,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),FEXGR_DVA,WXD,_T,W,PT_EXGR_T,A,2022,33.147,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,EU28XEU15,_T,W,PT_EXGR,A,2016,69.552,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,BEL,_T,W,PT_EXGR,A,2017,65.122,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,CRI,_T,W,PT_EXGR,A,2017,83.181,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,CHL,_T,W,PT_EXGR,A,2017,87.167,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,COL,_T,W,PT_EXGR,A,2017,87.658,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,CAN,_T,W,PT_EXGR,A,2017,78.369,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,AUT,_T,W,PT_EXGR,A,2017,70.728,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,AUS,_T,W,PT_EXGR,A,2017,90.63,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,PER,_T,W,PT_EXGR,A,2013,86.221,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,SAU,_T,W,PT_EXGR,A,2013,93.14,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,WXD,_T,W,PT_EXGR,A,2013,88.457,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,MLT,_T,W,PT_EXGR,A,2013,58.044,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,KHM,_T,W,PT_EXGR,A,2013,69.992,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,HKG,_T,W,PT_EXGR,A,2013,78.817,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,SGP,_T,W,PT_EXGR,A,2013,54.415,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,EA19,_T,W,PT_EXGR,A,2013,81.496,0
OECD.STI.PIE:DSD_TIVA_MAINSH@DF_MAINSH(1.1),EXGR_DVA,PAK,_T,W,PT_EXGR,A,2013,89.285,0
