dv,country_iso3_code,year,abs_dffits,cooks_d,leverage,is_high_dffits,is_high_cooks,is_high_leverage,is_any_flag
DV1_GVC_Linkage_Change,CHE,2013,0.13791550808177375,0.00020482726034546243,0.1280397875074109,False,False,False,False
DV1_GVC_Linkage_Change,CHE,2014,0.10394104018961989,0.00011635261594746687,0.126066993752241,False,False,False,False
DV1_GVC_Linkage_Change,CHE,2015,0.37290426642474966,0.0014953434757960327,0.1264636202187722,False,False,False,False
DV1_GVC_Linkage_Change,CHE,2016,0.1797807867506913,0.0003479975998715826,0.1248712356793315,False,False,False,False
DV1_GVC_Linkage_Change,CHE,2017,0.11001356784133454,0.00013034309335796946,0.12635883572467585,False,False,False,False
DV1_GVC_Linkage_Change,CHE,2018,0.10917450950049497,0.0001283623504245102,0.12404306364776763,False,False,False,False
DV1_GVC_Linkage_Change,CHE,2019,0.10290238852686374,0.00011403904996599371,0.12514494941983503,False,False,False,False
DV1_GVC_Linkage_Change,CHE,2020,0.2669499901094996,0.0007669439007749497,0.12985439914022873,False,False,False,False
DV1_GVC_Linkage_Change,CHE,2021,0.0004768151462478639,2.448824268323329e-09,0.1283119067824929,False,False,False,False
DV1_GVC_Linkage_Change,CHL,2013,0.6905882398009975,0.005112235144704829,0.14464615615593313,False,False,False,False
DV1_GVC_Linkage_Change,CHL,2014,0.0712237670243043,5.463652522830608e-05,0.13376747296907054,False,False,False,False
DV1_GVC_Linkage_Change,CHL,2015,0.8339331650256798,0.0074311668856912256,0.1291011307400064,True,True,False,True
DV1_GVC_Linkage_Change,CHL,2016,0.26980321090461823,0.0007834135448969193,0.13006364419872063,False,False,False,False
DV1_GVC_Linkage_Change,CHL,2017,0.17500852673595274,0.0003297783976161818,0.12862251019854223,False,False,False,False
DV1_GVC_Linkage_Change,CHL,2018,0.30556118194145054,0.0010045631436806234,0.12670608573161152,False,False,False,False
DV1_GVC_Linkage_Change,CHL,2019,0.09208476015179629,9.132615764317244e-05,0.1423118018555222,False,False,False,False
DV1_GVC_Linkage_Change,CHL,2020,0.2704357423038482,0.0007871700466037294,0.14591038801763986,False,False,False,False
DV1_GVC_Linkage_Change,CHL,2021,0.6228977397568319,0.004166434495357182,0.17793436046182248,False,False,False,False
DV1_GVC_Linkage_Change,CHN,2013,0.14864830677999552,0.0002379496679488086,0.1505798974537437,False,False,False,False
DV1_GVC_Linkage_Change,CHN,2014,0.08515308216198386,7.809501726275767e-05,0.13324448122085278,False,False,False,False
DV1_GVC_Linkage_Change,CHN,2015,0.1481527381497317,0.00023635638806880464,0.12926912663774998,False,False,False,False
DV1_GVC_Linkage_Change,CHN,2016,0.048233214110888885,2.5057503179126957e-05,0.12428471722826381,False,False,False,False
DV1_GVC_Linkage_Change,CHN,2017,0.10102132187714724,0.00010990865806057286,0.1275611446100597,False,False,False,False
DV1_GVC_Linkage_Change,CHN,2018,0.03114702641783312,1.0449263610863216e-05,0.12498511567761589,False,False,False,False
DV1_GVC_Linkage_Change,CHN,2019,0.09288139646848635,9.29119504035533e-05,0.12831216844184198,False,False,False,False
DV1_GVC_Linkage_Change,CHN,2020,0.1403317383656907,0.00021206984366806995,0.13895209972358502,False,False,False,False
DV1_GVC_Linkage_Change,CHN,2021,0.0293528467207654,9.280132137581063e-06,0.14289517890885803,False,False,False,False
