country_iso3_code,n_obs,flagged_obs,max_cooks,max_abs_dffits,max_leverage,flag_rate
VNM,10,0,0.00032899330086089335,0.25518307592333545,0.12405963178857451,0.0
MEX,10,0,0.0003267994833737682,0.25433138087455,0.11815715592012813,0.0
GAB,10,0,0.00032222769177931104,0.2525489176726081,0.12512261018407622,0.0
BOL,10,0,0.0003131967961835615,0.24898382007532982,0.11391264210620751,0.0
IND,10,0,0.0003075671732575018,0.24673510433438658,0.11185839056282045,0.0
ROU,10,0,0.00029558967776037204,0.24188207966528838,0.10899708527691863,0.0
GNQ,10,0,0.00029318304120409014,0.24089480192407803,0.13381033466917266,0.0
SWZ,9,0,0.00029207739640339027,0.2404369606203011,0.1192656878786429,0.0
HKG,10,0,0.00028991179964221714,0.23953966159384812,0.13163909386504896,0.0
MNE,10,0,0.00027897991896489946,0.23498659799247246,0.10740750697085609,0.0
SEN,10,0,0.0002778293216010851,0.2345013694245042,0.10771985203268036,0.0
ISR,10,0,0.00027270319770042,0.2323230686180911,0.119955743090167,0.0
SLV,10,0,0.0002708070793654375,0.23151631139963738,0.11115909920750974,0.0
MRT,10,0,0.00026909207598657946,0.23078075201450365,0.12080475688784142,0.0
HUN,10,0,0.00025678826399401576,0.2254429331469595,0.11128189771747327,0.0
ETH,10,0,0.00023074993769185058,0.2137027817597063,0.11765471123170645,0.0
GBR,10,0,0.0002277769943435681,0.2123235002677207,0.11077972824623267,0.0
IDN,10,0,0.00022468276927578544,0.21087574422894137,0.11093775964549485,0.0
HND,10,0,0.00022423311960532912,0.21066474567727408,0.1097016966319979,0.0
