dv,country_iso3_code,year,abs_dffits,cooks_d,leverage,is_high_dffits,is_high_cooks,is_high_leverage,is_any_flag
DV2_Export_Recovery,AUS,2014,0.06651062371574848,2.235578728154949e-05,0.10714408715645085,False,False,False,False
DV2_Export_Recovery,AUS,2015,0.1008782470191738,5.142683555197478e-05,0.10883568750759649,False,False,False,False
DV2_Export_Recovery,AUS,2016,0.04472937818426267,1.0111121772033483e-05,0.1064270016458872,False,False,False,False
DV2_Export_Recovery,AUS,2017,0.03306290645350625,5.524562865185665e-06,0.1095249142475836,False,False,False,False
DV2_Export_Recovery,AUS,2018,0.059595765201309964,1.7949019904382986e-05,0.10657197224417986,False,False,False,False
DV2_Export_Recovery,AUS,2019,0.11700273518021952,6.917972062917716e-05,0.1094081351738604,False,False,False,False
DV2_Export_Recovery,AUS,2020,0.03462569772585227,6.059165379479006e-06,0.11393814718206396,False,False,False,False
DV2_Export_Recovery,AUS,2021,0.04272602693427899,9.225700252835684e-06,0.11301632433695584,False,False,False,False
DV2_Export_Recovery,AUT,2012,0.1704614826717494,0.0001468256048137484,0.10655194443504211,False,False,False,False
DV2_Export_Recovery,AUT,2013,0.10314505238272657,5.3763774934362705e-05,0.10607713335220012,False,False,False,False
DV2_Export_Recovery,AUT,2014,0.010109201776927111,5.164780499716005e-07,0.10564225425077567,False,False,False,False
DV2_Export_Recovery,AUT,2015,0.034671449349780024,6.075184831251081e-06,0.1057989273616979,False,False,False,False
DV2_Export_Recovery,AUT,2016,0.07192381642172906,2.6142758157098328e-05,0.10561273256751784,False,False,False,False
DV2_Export_Recovery,AUT,2017,0.04899185865930207,1.2129990489195166e-05,0.10577166323465398,False,False,False,False
DV2_Export_Recovery,AUT,2018,0.07830647421863231,3.098838626260713e-05,0.10539675799739043,False,False,False,False
DV2_Export_Recovery,AUT,2019,0.0620285366776978,1.9444297081576362e-05,0.10596747990937419,False,False,False,False
DV2_Export_Recovery,AUT,2020,0.03607097701201805,6.575535117925324e-06,0.10657030123823746,False,False,False,False
DV2_Export_Recovery,AUT,2021,0.049530445235769265,1.239815404302355e-05,0.10679814518991368,False,False,False,False
DV2_Export_Recovery,AZE,2012,0.23399564424288988,0.0002766361883335624,0.11055626189204705,False,False,False,False
DV2_Export_Recovery,AZE,2013,0.22708808889411786,0.0002605469830923947,0.10780638410113723,False,False,False,False
DV2_Export_Recovery,AZE,2014,0.1388456347772877,9.741773219905495e-05,0.10871783294726267,False,False,False,False
DV2_Export_Recovery,AZE,2015,0.004693442235105644,1.1132720031313737e-07,0.10889819585790231,False,False,False,False
DV2_Export_Recovery,AZE,2016,0.06964160187269976,2.4510077984495286e-05,0.10943754846915085,False,False,False,False
DV2_Export_Recovery,AZE,2017,0.02082818243932817,2.1924015767626064e-06,0.1072045523888665,False,False,False,False
DV2_Export_Recovery,AZE,2018,0.0491019975092637,1.2184594852886498e-05,0.10864495190241728,False,False,False,False
DV2_Export_Recovery,AZE,2019,0.06487370959022484,2.126894360793611e-05,0.10732886227660302,False,False,False,False
DV2_Export_Recovery,AZE,2020,0.12945171849276566,8.468289230976385e-05,0.11030010147243886,False,False,False,False
DV2_Export_Recovery,AZE,2021,0.306682960669555,0.00047509876211369493,0.11093035420197445,False,False,False,False
DV2_Export_Recovery,BEL,2012,0.07269289536693017,2.6704843708790722e-05,0.10879998831967105,False,False,False,False
DV2_Export_Recovery,BEL,2013,0.013925073857768665,9.799703775399153e-07,0.108724117171625,False,False,False,False
DV2_Export_Recovery,BEL,2014,0.021063796596956865,2.242284087568341e-06,0.10666596877685264,False,False,False,False
DV2_Export_Recovery,BEL,2015,0.04431538327459399,9.92482462349297e-06,0.1088113304350314,False,False,False,False
DV2_Export_Recovery,BEL,2016,0.03653469066332898,6.745685081590916e-06,0.106073262467588,False,False,False,False
DV2_Export_Recovery,BEL,2017,0.01636294646406324,1.3531339421866199e-06,0.1098892691564605,False,False,False,False
DV2_Export_Recovery,BEL,2018,0.04223993921746616,9.016971522896828e-06,0.10629375226658114,False,False,False,False
DV2_Export_Recovery,BEL,2019,0.013259727702923777,8.88560856531333e-07,0.10657004910909779,False,False,False,False
DV2_Export_Recovery,BEL,2020,0.05877982346209063,1.7460916400510294e-05,0.11029279587773469,False,False,False,False
DV2_Export_Recovery,BEL,2021,0.01688454449191408,1.4407758582608626e-06,0.10927926359363527,False,False,False,False
DV2_Export_Recovery,BEN,2012,0.01728704513337649,1.5102861279451976e-06,0.11046056905127337,False,False,False,False
DV2_Export_Recovery,BEN,2013,0.20919287536532918,0.00022111031361062619,0.107396038651615,False,False,False,False
DV2_Export_Recovery,BEN,2014,0.1431601227765239,0.00010356529584274744,0.10751200651033045,False,False,False,False
DV2_Export_Recovery,BEN,2015,0.04441256816175719,9.968400497746619e-06,0.10678512424422994,False,False,False,False
DV2_Export_Recovery,BEN,2016,0.10773339766523242,5.865325882877452e-05,0.1088603324227186,False,False,False,False
DV2_Export_Recovery,BEN,2017,0.12016475352690768,7.296904992968674e-05,0.10781869727553432,False,False,False,False
DV2_Export_Recovery,BEN,2018,0.07163848125352619,2.593577629395405e-05,0.10921996228668379,False,False,False,False
DV2_Export_Recovery,BEN,2019,0.09708433330955729,4.763166982482294e-05,0.11349846002366541,False,False,False,False
DV2_Export_Recovery,BEN,2020,0.13827682720052042,9.662147375784777e-05,0.11077027741600479,False,False,False,False
DV2_Export_Recovery,BEN,2021,0.05290112856191793,1.4143013276410717e-05,0.11175623256521613,False,False,False,False
DV2_Export_Recovery,BFA,2012,0.2399621943000075,0.00029091601137377253,0.10692323212537423,False,False,False,False
DV2_Export_Recovery,BFA,2013,0.2619817702390838,0.0003467339262315307,0.10598896656059979,False,False,False,False
DV2_Export_Recovery,BFA,2014,0.13717254618983463,9.508405155282813e-05,0.10580854609617131,False,False,False,False
