country_iso3_code,eci_pre_raw,coi_pre_raw,baseline_log_gdp_pc,baseline_trade_open,baseline_wgi,baseline_rents,baseline_export_value,nexus_exposure_pre,z_eci_pre_raw,z_coi_pre_raw,z_baseline_log_gdp_pc,z_baseline_trade_open,z_baseline_wgi,z_baseline_rents,z_nexus_exposure_pre,exposed_top_tercile_pre,exposed_top_quartile_pre,exposure_tercile_threshold,exposure_quartile_threshold,us_export_market_dependence_pre,china_export_market_dependence_pre,china_import_dependence_pre,wb_income_id,wb_income_name,wb_region
MLT,1.0236666666666665,0.08633333333333333,10.19052358477439,211.20102804122567,1.0316464444444444,0.0,4625681749.333333,0.1504701022369768,1.0399726240220375,0.31970499292927923,1.010841391438407,2.1783647994255153,1.1627574103679763,-0.6524528039822401,-0.4384878460615717,0,0,0.26917599908681505,0.317817685580497,0.09115691695408025,0.07320896511843501,0.12168996548765824,HIC,High income,"Middle East, North Africa, Afghanistan & Pakistan"
MMR,-1.2893333333333332,-0.6946666666666667,7.111934373285767,,-1.0654481055555538,7.081384991695887,12334191229.0,0.4032221743452864,-1.290663868464038,-0.5695993705420254,-1.154106209666424,,-1.1510966130486124,0.28184075904034345,1.0612146018878506,1,1,0.26917599908681505,0.317817685580497,0.017007542459483823,0.38010190123636695,0.3971297724071156,LMC,Lower middle income,East Asia & Pacific
MNE,0.19400000000000003,-0.24700000000000003,8.799342387296763,104.99081004761332,0.12180945555555552,0.9694233310746303,386562321.0,0.0659006087854503,0.20397979655441367,-0.05985299404097454,0.032524964894122856,0.28411619595738674,0.15887803001586404,-0.5245504262511814,-0.9402802756672446,0,0,0.26917599908681505,0.317817685580497,0.0047536306106999516,0.08243431643929934,0.05664065702234016,UMC,Upper middle income,Europe & Central Asia
MNG,-1.252,-1.1816666666666666,8.261149379015478,102.213934190258,-0.055047955555555396,12.339137053596247,4959650611.666667,0.6306271081644558,-1.2530458706028995,-1.124133589505566,-0.3459469851347535,0.2345908930800682,-0.03625968195353,0.9755304699037833,2.41052000255037,1,1,0.26917599908681505,0.317817685580497,0.0024863970711651163,0.8443602859949975,0.33085254360444255,UMC,Upper middle income,East Asia & Pacific
MNP,0.86,-0.6033333333333334,10.034716780059972,135.6676792042647,,0.0,2963801.0,0.0,0.8750580083986533,-0.46560048211217586,0.9012738119628773,0.831235085801452,,-0.6524528039822401,-1.3313010237564857,0,0,0.26917599908681505,0.317817685580497,0.0,0.0,0.0,HIC,High income,East Asia & Pacific
MOZ,-1.4283333333333335,-1.0503333333333333,6.424163604240572,104.96706751821937,-0.7921129555555547,15.526833955423134,4145709213.3333335,0.1748502217035759,-1.4307237355005986,-0.974587742639286,-1.6377653061765538,0.2836927503228998,-0.8495090491647259,1.396104227683707,-0.2938285974137899,0,0,0.26917599908681505,0.317817685580497,0.022824855444258576,0.09466617304702413,0.17894743934312382,LIC,Low income,Sub-Saharan Africa
MRT,-1.8356666666666666,-1.3666666666666665,7.3478784949819955,76.43834278385206,-0.8597651722222218,7.77783438825858,1965558304.3333333,0.3258011523220124,-1.8411629621640924,-1.3347882722740565,-0.9881838909774555,-0.2251141988357207,-0.9241539209122677,0.3737278953763184,0.6018375717312187,1,1,0.26917599908681505,0.317817685580497,0.015467106930191701,0.3061027714564193,0.2853146925760281,LMC,Lower middle income,Sub-Saharan Africa
MSR,1.036,-0.27899999999999997,,,,,7175193.0,0.3056017553812447,1.0523999983154495,-0.09629056079011884,,,,,0.4819846075735591,1,0,0.26917599908681505,0.317817685580497,0.2172100543088995,0.0010513725467902128,0.014484755151465302,,,
MUS,0.028666666666666663,-0.24333333333333332,9.210076045310117,128.803045988869,0.8596222888888888,0.019499436807311435,2244864535.333333,0.1759862562618941,0.0373858060265143,-0.055677856184301704,0.32136403582007195,0.7088050397359572,0.9729525279619522,-0.6498801154032403,-0.2870879452250518,0,0,0.26917599908681505,0.317817685580497,0.12392470090754514,0.008932438924382141,0.18264165005950295,UMC,Upper middle income,Sub-Saharan Africa
MWI,-1.1486666666666665,-1.1159999999999999,6.293173358863508,45.3003137160008,-0.4678303666666663,8.958905540596055,831204837.6666666,0.1557600564740523,-1.1489246265229622,-1.049360666072426,-1.7298812066802403,-0.7804578295217494,-0.4917080272582494,0.5295543581932064,-0.40709994386671666,0,0,0.26917599908681505,0.317817685580497,0.06682335506647784,0.03429537028700863,0.16201212014972535,LIC,Low income,Sub-Saharan Africa
MYS,0.9499999999999998,1.0716666666666665,9.20476976827552,130.47475194763868,0.22739791111111107,6.002439080622634,230536777019.66663,0.299873231266093,0.9657442532424693,1.4416784024133493,0.31763251759933026,0.7386197481286964,0.2753802986968666,0.13948834906017882,0.447994454428746,1,0,0.26917599908681505,0.317817685580497,0.12656332720152957,0.1738677753934572,0.2271458359187906,UMC,Upper middle income,East Asia & Pacific
NAM,-0.35966666666666663,-0.7516666666666666,8.440646068246666,90.80829528288446,0.3668519333333333,2.611619609057563,3699279441.6666665,0.0782157849933335,-0.35390854672550726,-0.6345037863139387,-0.21972003504113724,0.031172465172750928,0.42924854006944346,-0.30788470146170643,-0.8672082737175374,0,0,0.26917599908681505,0.317817685580497,0.02685086289097822,0.05133502745297019,0.05343083972118245,LMC,Lower middle income,Sub-Saharan Africa
NCL,-0.39999999999999997,-0.983,10.337174767513403,59.001531621466,,0.014457953718048066,1224184486.6666667,0.19753179089752218,-0.394549419414773,-0.8979170292712948,1.1139704887162127,-0.5360979800315538,,-0.6505452713302109,-0.15924768355715077,0,0,0.26917599908681505,0.317817685580497,0.035144903588235125,0.3813889625997335,0.04149818022423645,HIC,High income,East Asia & Pacific
NER,-0.8786666666666667,-1.032,6.202646860577212,40.09555044425093,-0.6006688111111109,9.601934671194194,803165097.6666666,0.142255895875101,-0.876865891991514,-0.953712053355922,-1.7935419005363624,-0.8732842613391414,-0.638276892807101,0.6143934085002244,-0.4872267754246826,0,0,0.26917599908681505,0.317817685580497,0.007720473044159361,0.11993500348511897,0.1018884545296827,LIC,Low income,Sub-Saharan Africa
NFK,0.9996666666666667,-0.45133333333333336,,,,,2302390.333333333,0.064192692338763,1.01578962539702,-0.2925220400537401,,,,,-0.9504141845789486,0,0,0.26917599908681505,0.317817685580497,0.1930666991284561,0.0,0.045377897750389105,,,
NGA,-2.024,-1.281,7.824988262838306,,-0.9994593499999981,5.67227263304098,40231930063.0,0.2492748059686161,-2.0309323263743004,-1.2372418696227014,-0.6526673356898649,,-1.078287140751583,0.09592732433644074,0.1477690926817816,0,0,0.26917599908681505,0.317817685580497,0.09367741883500498,0.024546187865443662,0.3278210805669437,LMC,Lower middle income,Sub-Saharan Africa
NIC,-1.1953333333333334,-1.0473333333333332,7.668888116473055,96.12949294745431,-0.6838640555555546,2.64044463303925,4768733202.666667,0.4300883979382974,-1.1959471238493855,-0.9711717207565536,-0.7624412009864796,0.12607549272792942,-0.730071347705142,-0.3040816270078188,1.2206251299737665,1,1,0.26917599908681505,0.317817685580497,0.5601514027624285,0.004515588764958715,0.10214018295444038,LMC,Lower middle income,Latin America & Caribbean
NIU,1.2233333333333334,-0.3203333333333333,,,,,15583040.0,0.0201994163594507,1.2411617375829485,-0.1433557511744303,,,,,-1.2114479443782222,0,0,0.26917599908681505,0.317817685580497,0.19812108738382875,0.0,0.0,,,
NLD,1.0216666666666667,1.9666666666666668,10.751500070700745,156.979133811102,1.707127038888889,0.32579351998759937,419531897178.0,0.1273313927731763,1.0379573741366195,2.4607915974284804,1.4053353021395454,1.2113227448749309,1.908056896838488,-0.6094687282744756,-0.5757811981429025,0,0,0.26917599908681505,0.317817685580497,0.042245317646503446,0.024099312811408164,0.09938817954190658,HIC,High income,Europe & Central Asia
NOR,1.0006666666666666,0.18299999999999997,11.22997392034422,69.552493566531,1.835295577777778,4.78846557980285,88982156941.0,0.0919430282066151,1.016797250339729,0.4297768091506528,1.7418111168118606,-0.34792263017127256,2.049473166974463,-0.020679136371832604,-0.7857577832078746,0,0,0.26917599908681505,0.317817685580497,0.04489722540551453,0.0312687594294668,0.052662380350509956,HIC,High income,Europe & Central Asia
NPL,-0.13266666666666668,0.147,6.802566638981979,44.47454237891747,-0.6880452611111103,0.8897908910379005,718445413.0,0.1420065702066819,-0.12517768473054877,0.3887845465578654,-1.3716620081928423,-0.7951853786371103,-0.7346847302049699,-0.535056856309898,-0.48870614733307416,0,0,0.26917599908681505,0.317817685580497,0.10594231719156867,0.03318377282637492,0.1353522033161049,LMC,Lower middle income,South Asia
NRU,1.0996666666666666,-0.2336666666666667,8.943237625029324,170.73940641619467,0.31879915555555555,0.0,22269621.33333333,0.0346009147918715,1.1165521196679267,-0.04467067456216439,0.13371600674438736,1.4567358290200472,0.37622894054902395,-0.6524528039822401,-1.1259967657861587,0,0,0.26917599908681505,0.317817685580497,0.04045489080395665,0.004382134203095584,0.018353370618805463,HIC,High income,East Asia & Pacific
NZL,0.488,0.18799999999999997,10.57656978532829,53.8002921967421,1.8666628777777776,1.3084296618738733,33081688176.666668,0.2923339994030443,0.5002215297108797,0.4354701789552066,1.282319571341686,-0.6288615643900678,2.084082647652725,-0.47982309776091314,0.4032604809884518,1,0,0.26917599908681505,0.317817685580497,0.10564286588570328,0.18873049024012264,0.1779287484873542,HIC,High income,East Asia & Pacific
OMN,-0.26066666666666666,-0.9016666666666667,9.832914398541725,89.39833080180681,0.15299266666666658,20.1688289682729,26994713051.0,0.2830530311172508,-0.2541536773973095,-0.805304880450553,0.7593608928456443,0.00602588982741426,0.1932843940457993,2.008553072814189,0.3481919280723712,1,0,0.26917599908681505,0.317817685580497,0.032674387030736884,0.383308675530037,0.07988146818471403,HIC,High income,"Middle East, North Africa, Afghanistan & Pakistan"
PAK,-0.4746666666666666,0.314,7.273687258776735,25.62059968920867,-1.0340834777777774,1.0991219538501333,21434103720.33333,0.3377587509317876,-0.46978541513705013,0.5789430980299626,-1.0403571845907058,-1.1314435587304503,-1.1164900807982798,-0.5074384363602,0.6727878897922783,1,1,0.26917599908681505,0.317817685580497,0.140979441319425,0.09456762263335695,0.33665473704917837,LMC,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan"
PAN,0.777,0.858,9.583884742139672,88.34088881462735,0.17491743888888903,0.13132380220146433,7453591076.333333,0.3241275270260941,0.7914251381538007,1.1983817327654165,0.5842364705227029,-0.012833482136060288,0.21747535025179474,-0.6351263935113564,0.591907129095072,1,1,0.26917599908681505,0.317817685580497,0.05990011076932952,0.014665045690738225,0.19338657961761996,HIC,High income,Latin America & Caribbean
PCN,0.30833333333333335,-0.7043333333333334,,,,,1809811.6666666667,0.0068246710721609,0.31918491500415047,-0.5806065521641628,,,,,-1.2908068911941089,0,0,0.26917599908681505,0.317817685580497,0.00859482408280084,0.0,0.0,,,
PER,-0.6353333333333334,0.11533333333333334,8.757744559479796,46.0217200825091,-0.1287789111111108,4.73766034886144,36583677765.66666,0.4102288346240233,-0.6316771559323073,0.35272653779569135,0.0032722418587013834,-0.7675916192069042,-0.11761160200051678,-0.027382203680289603,1.1027885659876142,1,1,0.26917599908681505,0.317817685580497,0.16569312461394062,0.22502444257748655,0.18847016736701108,UMC,Upper middle income,Latin America & Caribbean
PHL,0.6463333333333333,0.45999999999999996,8.030993371200307,63.02867587112306,-0.32409624444444424,0.7947806264454744,67239506828.0,0.3478323556674367,0.6597621456398156,0.7451894963229337,-0.5077989448375501,-0.4642742655624207,-0.3331172870333318,-0.5475921836129427,0.7325595448996359,1,1,0.26917599908681505,0.317817685580497,0.13088623392406526,0.21203277646047944,0.27147633759051265,LMC,Lower middle income,East Asia & Pacific
PLW,-0.18333333333333335,-0.7546666666666667,9.687303802807056,122.08583654731733,0.6658357222222223,0.0,18412241.33333333,0.318465684814151,-0.17623068182780824,-0.637919808196671,0.6569635646295864,0.589004281915957,0.7591358323982001,-0.6524528039822401,0.5583126325027125,1,1,0.26917599908681505,0.317817685580497,0.041233383075839125,0.0005178261569530061,0.15780089795596472,HIC,High income,East Asia & Pacific
PNG,-2.6053333333333337,-1.316,7.840643356458986,,-0.6195833333333333,14.372975551425833,7745429350.333333,0.2036661793538015,-2.616698293069173,-1.2770954582545784,-0.6416582483934231,,-0.6591464541460934,1.2438681212217118,-0.12284933751070384,0,0,0.26917599908681505,0.317817685580497,0.010770242420318333,0.18824376169546145,0.17783477065641903,LMC,Lower middle income,East Asia & Pacific
POL,1.1103333333333334,1.0979999999999999,9.48132523866301,96.56240844217882,0.7841199333333333,2.1262304864307233,192272354086.66663,0.0796022108260204,1.1273001190568237,1.4716634833839992,0.5121138403927351,0.1337964972300663,0.8896461128174123,-0.3719252716839491,-0.8589819268558198,0,0,0.26917599908681505,0.317817685580497,0.026744123719208146,0.011854333178949766,0.09840041259103081,HIC,High income,Europe & Central Asia
PRK,0.27566666666666667,-0.16066666666666665,,,-1.5566344555555531,,2746229350.333333,0.8464649054996305,0.2862691668756543,0.038452524584321225,,,-1.6930528697156322,,3.6911918891288655,1,1,0.26917599908681505,0.317817685580497,0.0,0.8394996301240814,0.8529759513163401,LIC,Low income,East Asia & Pacific
PRT,0.7143333333333333,2.0643333333333334,9.89050189906889,81.65493813933277,1.0365123333333335,0.16990632370833333,53058438338.66666,0.0647037706920464,0.7282806417440323,2.5720020876107648,0.7998579882861974,-0.13207674298969332,1.168126246304846,-0.6300359484174489,-0.9473817051570406,0,0,0.26917599908681505,0.317817685580497,0.05240503135197285,0.023615304956928717,0.04025963662073811,HIC,High income,Europe & Central Asia
PRY,-0.6653333333333333,-1.0713333333333332,8.70830683273651,68.5848383873345,-0.38989204999999977,1.7592663019524066,7848693898.0,0.2061909555713146,-0.6619059042135793,-0.9984998958184119,-0.0314937111685952,-0.36518066340440186,-0.4057138656705029,-0.4203412631630136,-0.10786859752173032,0,0,0.26917599908681505,0.317817685580497,0.01595751730821288,0.0033263498590628687,0.14856457236705536,UMC,Upper middle income,Latin America & Caribbean
PSE,0.102,0.5973333333333333,8.132922098111019,68.21738103068816,-0.6670963999999991,0.0,952961897.0,0.020167996826542,0.11127830182517932,0.9015673869546782,-0.4361198939315305,-0.371734228568003,-0.711570557041943,-0.6524528039822401,-1.211634371931609,0,0,0.26917599908681505,0.317817685580497,0.006857892140445277,0.00024905069075450205,0.0229079738364979,LMC,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan"
PYF,0.065,-0.6723333333333333,9.885903422458735,54.60821802734356,,0.005251684625544533,204670207.0,0.1416528789355282,0.0739961789449438,-0.5441689854150183,0.7966242145599916,-0.6144522880960046,,-0.6517599147880466,-0.4908047717310583,0,0,0.26917599908681505,0.317817685580497,0.17689035065622005,0.01911673912148617,0.05133894048370524,HIC,High income,East Asia & Pacific
QAT,-0.16,-1.0963333333333334,11.110954383607412,91.58328485289233,0.509778088888889,17.981524860240736,62862153132.0,0.1318596270630107,-0.15271943316459663,-1.026966744841181,1.6581133439549338,0.04499432655691711,0.5869478007363924,1.7199676970856062,-0.5489129553122639,0,0,0.26917599908681505,0.317817685580497,0.01625915903947643,0.08113736044965081,0.06555040236575085,HIC,High income,"Middle East, North Africa, Afghanistan & Pakistan"
ROU,0.9596666666666667,0.8563333333333333,9.153229201395199,85.523056519728,0.2434019666666667,0.849965647844715,63485939556.66666,0.0503616057609125,0.9754846276886572,1.1964839428305654,0.2813877902382607,-0.06308923897615543,0.29303856228741615,-0.5403112618258862,-1.0324808288821223,0,0,0.26917599908681505,0.317817685580497,0.025912923189256972,0.01480119841728521,0.047738378771999566,HIC,High income,Europe & Central Asia
RUS,0.7553333333333333,0.049666666666666665,9.14010358505608,47.58466449614313,-0.6624500722222219,9.22377403145384,309084626087.0,0.19439540864933522,0.7695932643951041,0.27795361436255134,0.2721575001104468,-0.7397166620817562,-0.7064439764484632,0.5645001952499584,-0.1778573831575382,0,0,0.26917599908681505,0.317817685580497,0.04333193691085249,0.11410268814717889,0.21682823042543212,HIC,High income,Europe & Central Asia
RWA,-0.7643333333333334,-0.5446666666666667,6.626361863623568,49.45405004687493,-0.0123990555555554,5.930563298787237,542577934.6666666,0.1243305572059462,-0.7616607735417772,-0.3987982764054112,-1.4955739949859579,-0.7063763579593206,0.010797485239666805,0.1300053057876022,-0.593586632569332,0,0,0.26917599908681505,0.317817685580497,0.05953506247763916,0.05510162081733622,0.09308813249921792,LIC,Low income,Sub-Saharan Africa
SAU,0.559,-0.47833333333333333,10.044290585599759,61.5196372996395,-0.3381010999999987,23.3589520925225,153622016706.33334,0.2544060684872942,0.5717629006432237,-0.3232662369983306,0.9080063722081542,-0.4911878173902137,-0.3485697097076399,2.429446938029969,0.17821539880359663,0,0,0.26917599908681505,0.317817685580497,0.10343301266517875,0.13452134525313955,0.14212678973217538,HIC,High income,"Middle East, North Africa, Afghanistan & Pakistan"
SDN,-2.107666666666667,-1.2830000000000001,7.157507212423931,17.163777524903466,-1.5825413777777755,2.7321641277214064,3703067604.0,0.2435731990907131,-2.1152369465809593,-1.2395192175445233,-1.1220581506400638,-1.2822701352795813,-1.7216375781248119,-0.29198047256053034,0.1139386527541824,0,0,0.26917599908681505,0.317817685580497,0.0030440995361984114,0.17067484233125044,0.26720696696411483,LIC,Low income,Sub-Saharan Africa
SEN,-0.7326666666666667,-0.19699999999999998,7.1403901231092775,56.64126224232577,-0.06700176111111089,3.5570284156583436,2756790683.333333,0.2202099279220228,-0.7297526503559899,-0.0029192959954364287,-1.134095353041529,-0.5781931480832176,-0.04944905440212164,-0.18315071743629657,-0.024687134451140704,0,0,0.26917599908681505,0.317817685580497,0.02321029175461219,0.04409336255972953,0.24679935533350272,LMC,Lower middle income,Sub-Saharan Africa
SGP,1.5816666666666668,0.8403333333333333,10.956939207814736,316.368488091468,1.600673738888889,0.0213993394981874,257053923338.0,0.232895088167559,1.602227342053698,1.178265159455993,1.5498056866287186,4.05401591938125,1.7906003918320856,-0.6496294487813103,0.050580164899462314,0,0,0.26917599908681505,0.317817685580497,0.07320397663676582,0.11979154593420595,0.1679901970559636,HIC,High income,East Asia & Pacific
SGS,-0.3393333333333333,-0.8946666666666667,,,,,1904175.0,0.0,-0.33342017289042286,-0.7973341627241776,,,,,-1.3313010237564857,0,0,0.26917599908681505,0.317817685580497,0.0,0.0,0.0,,,
SHN,1.1716666666666666,-0.32966666666666666,,,,,25322877.666666668,0.17267286499246012,1.1891011155429798,-0.15398337480959745,,,,,-0.30674792647203053,0,0,0.26917599908681505,0.317817685580497,0.48101659135424407,0.0,0.0,,,
SLB,-1.6033333333333333,-1.0523333333333333,7.634481108529766,85.311941296905,-0.3316164111111109,17.96208135808263,593355461.3333334,0.4692499130004501,-1.6070581004746856,-0.9768650905611075,-0.786637144060028,-0.066854457836994,-0.34141475168433194,1.7174023883317062,1.4529896740672024,1,1,0.26917599908681505,0.317817685580497,0.004758618936386862,0.6213522966063174,0.2153523077401495,LMC,Lower middle income,East Asia & Pacific
SLE,-0.239,-0.5606666666666666,6.900155214673235,40.3569955851957,-0.6763516666666664,13.3937184834723,612768179.0,0.317169686346843,-0.23232180363861304,-0.41701705977998327,-1.3030350695777155,-0.8686214134279551,-0.7217824647570537,1.1146683140927047,0.5506228357079799,1,0,0.26917599908681505,0.317817685580497,0.049363351633083474,0.31279910092576585,0.22544491345485285,LIC,Low income,Sub-Saharan Africa
SLV,0.09233333333333334,0.043333333333333335,8.261808725174363,74.56133843395097,-0.3238168277777776,0.9203390689541684,5583776543.666667,0.4566024428652684,0.10153792737899167,0.2707420126101165,-0.34548331499661056,-0.25859038347849767,-0.3328089893562546,-0.5310264348566504,1.3779460086923394,1,1,0.26917599908681505,0.317817685580497,0.4609426444070544,0.010112315109532076,0.0903608260340168,UMC,Upper middle income,Latin America & Caribbean
SMR,1.164,0.7066666666666667,10.677339267645067,318.453475417429,1.2842536833333333,0.0,117683383.66666669,0.0453955967562662,1.1813759909822101,1.0260624066809214,1.3531834099441709,4.091201459577467,1.4414745888791747,-0.6524528039822401,-1.0619466045676942,0,0,0.26917599908681505,0.317817685580497,0.048485762944562534,0.031493247690912794,0.01710682292408578,HIC,High income,Europe & Central Asia
SOM,-1.899,-1.1849999999999998,6.151929776997572,73.17218129447762,-1.999716494444442,19.039632479203068,471224552.6666667,0.1447401441562196,-1.904979208535667,-1.1279291693752682,-1.8292075320603818,-0.2833658619696859,-2.18193266695066,1.859570774526098,-0.47248650763011757,0,0,0.26917599908681505,0.317817685580497,0.0017476572399273821,0.026639909894830043,0.14614931074021997,LIC,Low income,Sub-Saharan Africa
SPM,0.3913333333333333,-0.5326666666666667,,,,,3715981.3333333335,0.0078504810818041,0.40281778524900314,-0.38513418887448203,,,,,-1.284720255504991,0,0,0.26917599908681505,0.317817685580497,0.04654370005646494,0.001971892230717119,0.001042278752309147,,,
SRB,0.6446666666666667,1.0766666666666667,8.701707732894961,97.98642899214603,-0.0183648666666666,1.3237926648107468,14626802933.666666,0.0326093677813873,0.6580827707353005,1.4473717722179031,-0.036134377522552275,0.15919376115666453,0.004215037136700702,-0.4777961560299594,-1.1378135944353405,0,0,0.26917599908681505,0.317817685580497,0.016877962144820232,0.009112152854330669,0.0295446439175104,UMC,Upper middle income,Europe & Central Asia
SSD,-2.839,-1.077,6.984852594395143,65.5513491845003,-1.905695772222219,13.0532234224485,1387183215.3333333,0.7015507161638658,-2.8521466546821914,-1.0049523815969061,-1.2434735703154784,-0.41928263960456297,-2.0781937933751102,1.0697445676605353,2.8313446772875213,1,1,0.26917599908681505,0.317817685580497,0.00015933853018606492,0.974712706700552,0.1203891010749273,LIC,Low income,Sub-Saharan Africa
STP,0.57,-0.44799999999999995,7.199206392477753,,-0.24806396666666639,3.28019583288073,14545742.333333334,0.05976673524603201,0.5828467750130234,-0.28872646018403747,-1.0927341539572106,,-0.249226175950315,-0.2196750556028195,-0.9766755664585139,0,0,0.26917599908681505,0.317817685580497,0.04377416633546494,0.004159865067398987,0.046772001538552044,LMC,Lower middle income,Sub-Saharan Africa
SUR,-0.6713333333333334,-0.884,9.04530666649035,,-0.1314450611111109,13.324076424854624,1630679496.3333333,0.218369969781251,-0.6679516538698338,-0.7851883071411295,0.20549373065555046,,-0.12055333007116212,1.1054799805734234,-0.035604511724540294,0,0,0.26917599908681505,0.317817685580497,0.05151821864663574,0.01829888419145029,0.12557997387312142,UMC,Upper middle income,Latin America & Caribbean
SVK,1.207,0.6083333333333333,9.728530099304662,182.94269663026,0.6079475611111111,0.285937152819797,69667230295.33333,0.0591603711726825,1.2247038635187002,0.9140928005246964,0.6859550167440337,1.67438028811625,0.695264246591479,-0.6147272401805518,-0.9802734229570401,0,0,0.26917599908681505,0.317817685580497,0.030443295624182642,0.02742783435581661,0.05433316463906065,HIC,High income,Europe & Central Asia
SVN,1.3713333333333333,1.0653333333333332,9.97379731009656,151.386317213187,0.8637737944444445,0.264546979477359,27578207558.666668,0.061815058263014,1.3902902291038903,1.4344668006609145,0.8584335850609924,1.1115754208397706,0.9775331406162356,-0.6175493860304404,-0.964521857817729,0,0,0.26917599908681505,0.317817685580497,0.021906195319384633,0.011656707027362162,0.07577470427783489,HIC,High income,Europe & Central Asia
SWE,1.4400000000000002,1.0083333333333333,10.850672093905422,84.56477777576136,1.7187295111111112,0.7522168742633587,132465027441.33331,0.09606965448541831,1.4594804751699133,1.369562384889001,1.4750757640798575,-0.08018004442578909,1.9208586215070145,-0.5532078985795026,-0.7612724783774494,0,0,0.26917599908681505,0.317817685580497,0.07367018284219079,0.04188062428783703,0.0487958058632591,HIC,High income,Europe & Central Asia
SWZ,0.35333333333333333,-0.48533333333333334,8.161851942828541,88.1669079588865,-0.5222529555555547,4.01717308186145,1829275883.0,0.0242218212022027,0.3645280374260586,-0.33123695472470593,-0.41577564089257096,-0.015936413278119684,-0.5517558330499823,-0.1224408139079784,-1.1875810366254984,0,0,0.26917599908681505,0.317817685580497,0.009574466444485237,0.000680102332258784,0.023824348010225566,LMC,Lower middle income,Sub-Saharan Africa
SXM,0.8593333333333334,0.3503333333333334,10.501271506906553,,,0.0,97755927.0,0.7599847907541214,0.8743862584368473,0.6203149186097203,1.229367775555447,,,-0.6524528039822401,3.178062802981512,1,1,0.26917599908681505,0.317817685580497,0.602340230810806,0.0,0.0,HIC,High income,Latin America & Caribbean
SYC,0.4363333333333333,-0.626,9.723433541254318,188.59447909216235,0.5203956611111111,0.10527334825151158,1178914258.6666667,0.0396879015487962,0.44816090767091127,-0.491410425226153,0.6823709786126041,1.775179262431584,0.5986628243653008,-0.6385634007447999,-1.0958131695512796,0,0,0.26917599908681505,0.317817685580497,0.009727517869207563,0.0002639026606155415,0.042371186135940736,HIC,High income,Sub-Saharan Africa
SYR,-0.5533333333333333,0.11633333333333333,6.703444435086102,59.74966550929761,-1.8008841444444423,3.300064173833073,772980129.0,0.1551693349810682,-0.5490519106301637,0.35386521175660207,-1.4413674358412543,-0.5227550870500383,-1.962548646791495,-0.2170536950806222,-0.4106049852366841,0,0,0.26917599908681505,0.317817685580497,0.007436578622806078,0.0028019769036346973,0.17371853850559715,LIC,Low income,"Middle East, North Africa, Afghanistan & Pakistan"
TCA,0.4816666666666667,0.015666666666666662,10.479051216029157,,,0.004613774806742933,38512516.66666666,0.8074607696225772,0.4938399050737224,0.23923869969158543,1.213741863124081,,,-0.6518440784139748,3.459761153202386,1,1,0.26917599908681505,0.317817685580497,0.25353342502196535,0.0,0.003748044322534882,HIC,High income,Latin America & Caribbean
TCD,-2.105,-1.0956666666666666,6.836280414661277,45.253191508796334,-1.2793361833333305,13.988627390087833,1456398808.0,0.47921077399144113,-2.112549946733735,-1.0262076288672404,-1.3479535648874783,-0.7812982493690636,-1.3870925481517529,1.1931585476681263,1.512092365045228,1,1,0.26917599908681505,0.317817685580497,0.5097784880494226,0.10313315962834514,0.15666359111051645,LIC,Low income,Sub-Saharan Africa
TGO,-1.0153333333333332,-0.9153333333333333,6.637007262548462,64.59401303817296,-0.7590583055555546,9.836152215098304,1937207409.6666667,0.24713822593980886,-1.014574634161753,-0.8208667579163332,-1.488087861149314,-0.43635663391967844,-0.8130378109484389,0.6452952651106448,0.13509171174988968,0,0,0.26917599908681505,0.317817685580497,0.005718987827846359,0.05453663484635337,0.25198991752417055,LIC,Low income,Sub-Saharan Africa
THA,0.9329999999999999,1.4000000000000001,8.67800473406029,122.10210562509799,-0.40550611666666586,1.7054315635311632,224837539566.33334,0.2550017702161345,0.9486146292164153,1.8155430195790494,-0.05280297048539854,0.5892944392892108,-0.42294183041751926,-0.4274440332613707,0.1817499903641624,0,0,0.26917599908681505,0.317817685580497,0.1095907915896016,0.135964730598553,0.20297287349555593,UMC,Upper middle income,East Asia & Pacific
TJK,-1.0916666666666666,-1.1523333333333332,6.9059902637732735,53.14952178849651,-0.9955577499999976,3.5401360172456697,924907665.3333334,0.3656692750711932,-1.0914900047885454,-1.0907324866521835,-1.298931704469985,-0.6404679894618225,-1.073982264341617,-0.18537944234243875,0.8383947670228682,1,1,0.26917599908681505,0.317817685580497,0.011784326715543051,0.04752491399542807,0.43664366765240836,LMC,Lower middle income,Europe & Central Asia
TKL,0.4426666666666667,0.006666666666666672,,,,,33006285.0,0.1004073432313284,0.4545425323080688,0.2289906340433886,,,,,-0.7355348360450993,0,0,0.26917599908681505,0.317817685580497,0.07251266967118256,0.0,0.0,,,
TKM,-1.6576666666666666,-1.3126666666666666,8.696785296395584,65.64045732323586,-1.2387685111111095,12.722204162644204,7250865334.0,0.4654905876623255,-1.6618057223618783,-1.2732998783848757,-0.03959596864719779,-0.41769340487229223,-1.3423317281915697,1.026071025827359,1.430683746502708,1,1,0.26917599908681505,0.317817685580497,0.0032472167014856498,0.7317111554282213,0.08706019190673651,UMC,Upper middle income,Europe & Central Asia
